Time, (DWRT ATMO) Humidity, (DWRT ATMO) Pressure, (DWRT ATMO) Temperature 1, (DWRT ATMO) Temperature 2, (DWRT CPU) ????????????????????????????????????????????????????????????????, (DWRT CPU) Acceleration, (DWRT CPU) Correction Factor, (DWRT CPU) Distance, (DWRT CPU) Distance 1, (DWRT CPU) Engine RPM, (DWRT CPU) Force, (DWRT CPU) Force 1, (DWRT CPU) Force Drum 1, (DWRT CPU) Gear Ratio, (DWRT CPU) Inductive 1 Signal Strength, (DWRT CPU) Internal Temp 1, (DWRT CPU) Internal Temp 2, (DWRT CPU) LC1 Volts Petrol AFR, (DWRT CPU) LC2 Volts Petrol AFR2, (DWRT CPU) Link 0 Status, (DWRT CPU) Link 1 Status, (DWRT CPU) Power, (DWRT CPU) Power (uncorrected), (DWRT CPU) Power Drum 1, (DWRT CPU) Power Drum 1 (uncorrected), (DWRT CPU) Sampling, (DWRT CPU) Speed, (DWRT CPU) Speed 1, (DWRT CPU) TCP RX kB/s, (DWRT CPU) TCP TX kB/s, (DWRT CPU) Torque, (DWRT CPU) Torque (uncorrected), (DWRT CPU) Torque Drum 1, (DWRT CPU) Torque Drum 1 (uncorrected), (DWRT CPU) UDP RX kB/s, (DWRT CPU) User Analog 1, (DWRT CPU) User Analog 2, (DWRT CPU) User Analog 3, (DWRT CPU) User Analog 4, (Gen) Sampling, (Gen) Sampling Duration, (Harley - ECU Type 14 SW Level 141) Accel Enrichment, (Harley - ECU Type 14 SW Level 141) Decel Enleanment, (Harley - ECU Type 14 SW Level 141) Desired Air/Fuel, (Harley - ECU Type 14 SW Level 141) Engine Speed, (Harley - ECU Type 14 SW Level 141) Engine Temperature, (Harley - ECU Type 14 SW Level 141) Front Adaptive Fuel Factor, (Harley - ECU Type 14 SW Level 141) Front Closed Loop Integrator, (Harley - ECU Type 14 SW Level 141) Front Spark Knock Retard, (Harley - ECU Type 14 SW Level 141) Idle Air Control Motor Position, (Harley - ECU Type 14 SW Level 141) Injector Time Front, (Harley - ECU Type 14 SW Level 141) Injector Time Rear, (Harley - ECU Type 14 SW Level 141) Intake Air Temperature, (Harley - ECU Type 14 SW Level 141) Manifold Absolute Pressure, (Harley - ECU Type 14 SW Level 141) Rear Adaptive Fuel Factor, (Harley - ECU Type 14 SW Level 141) Rear Closed Loop Integrator, (Harley - ECU Type 14 SW Level 141) Rear Spark Knock Retard, (Harley - ECU Type 14 SW Level 141) Spark Advance Front, (Harley - ECU Type 14 SW Level 141) Spark Advance Rear, (Harley - ECU Type 14 SW Level 141) Throttle Position, (Harley - ECU Type 14 SW Level 141) Throttle Position Sensor Voltage, (Harley - ECU Type 14 SW Level 141) VE Front, (Harley - ECU Type 14 SW Level 141) VE New Front, (Harley - ECU Type 14 SW Level 141) VE New Rear, (Harley - ECU Type 14 SW Level 141) VE Rear, (Harley - ECU Type 14 SW Level 141) Vehicle Speed, (Harley - ECU Type 14 SW Level 141) WBO2 AFR Front, (Harley - ECU Type 14 SW Level 141) WBO2 AFR Rear, (PV) Accel Enrichment, (PV) AT Lambda 1, (PV) AT Lambda 2, (PV) Battery Voltage, (PV) Decel Enleanment, (PV) Desired Air/Fuel, (PV) Desired Lambda, (PV) Engine Speed, (PV) Engine Temperature, (PV) Front Adaptive Fuel Factor, (PV) Front Closed Loop Integrator, (PV) Front Spark Knock Retard, (PV) Idle Air Control Motor Position, (PV) Idle Set Speed, (PV) Injector Time Front, (PV) Injector Time Rear, (PV) Intake Air Temperature, (PV) Manifold Absolute Pressure, (PV) Rear Adaptive Fuel Factor, (PV) Rear Closed Loop Integrator, (PV) Rear Spark Knock Retard, (PV) Software Level, (PV) Spark Advance Front, (PV) Spark Advance Rear, (PV) Throttle Position, (PV) Throttle Position Sensor, (PV) Twistgrip Position, (PV) VE Front, (PV) VE New Front, (PV) VE New Rear, (PV) VE Rear, (PV) Vehicle Speed, (PV) Warm-up Fuel AFR (Lambda), (PV) Warm-up Fuel AFR (Ratio), (PV) WBO2 AFR Front, (PV) WBO2 AFR Rear, 
0, , , , , , 3.127, , , , , 75.95, 75.95, 75.95, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.05, , , , , , 3.097, , , , , 75.235, 75.235, 75.235, , , , , , , , , , , , , , 40.096, 40.096, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.1, , , , , , 3.073, , 4.697, 4.697, , 74.668, 74.668, 74.668, , , 35.405, 34.791, , , , , 7.861, 7.976, 7.861, 7.976, , 40.327, 40.327, , , , , , , , , , , , 1, 0.051, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.15, , 100.33, 73.17, , , 3.058, 0.986, 10.608, 10.608, , 74.321, 74.321, 74.321, , , 35.369, 35.007, 7.38, 12.518, , , 7.864, 7.979, 7.864, 7.979, , 40.55, 40.55, , , , , , , , 7.38, 12.518, , , 1, 0.109, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2, , 100.33, 73.17, , , 3.05, 0.986, 15.354, 15.354, , 74.131, 74.131, 74.131, , , 35.333, 35.223, 7.379, 12.527, 0, 0, 7.881, 7.997, 7.881, 7.997, 1, 40.769, 40.769, 0.025, 0.136, , , , , 4.241, 7.379, 12.527, , , 1, 0.177, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.25, , 100.33, 73.17, , , 3.044, 0.986, 19.83, 19.83, , 73.99, 73.99, 73.99, , , 35.297, 35.439, 7.379, 12.536, 0, 0, 7.913, 8.03, 7.913, 8.03, 1, 40.997, 40.997, 0.025, 0.136, 19.488, 19.778, 19.488, 19.778, 4.3, 7.379, 12.536, , , 1, 0.268, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3, , 100.33, 73.17, , , 3.04, 0.986, 24.263, 24.263, , 73.892, 73.892, 73.892, , , 35.261, 35.655, 7.379, 12.542, 0, 0, 7.982, 8.101, 7.982, 8.101, 1, 41.187, 41.187, 0.025, 0.135, 19.405, 19.691, 19.405, 19.691, 4.359, 7.379, 12.542, , , 1, 0.335, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.35, , 100.33, 73.17, , , 2.993, 0.986, 27.744, 27.744, , 72.786, 72.786, 72.786, , 87.028, 35.255, 35.78, 7.379, 12.549, 0, 0, 7.905, 8.024, 7.905, 8.024, 1, 41.338, 41.338, 0.025, 0.135, 19.23, 19.513, 19.23, 19.513, 4.418, 7.379, 12.549, , , 1, 0.385, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4, , 100.33, 73.17, , , 2.932, 0.986, 30.776, 30.776, , 71.346, 71.346, 71.346, , 69.221, 35.291, 35.78, 7.38, 12.55, 0, 0, 7.776, 7.894, 7.776, 7.894, 1, 41.484, 41.484, 0.025, 0.135, 19.042, 19.322, 19.042, 19.322, 4.469, 7.38, 12.55, , , 1, 0.436, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.45, , 100.33, 73.17, , , 2.897, 0.986, 33.809, 33.809, , 70.515, 70.515, 70.515, , 51.415, 35.327, 35.78, 7.38, 12.552, 0, 0, 7.713, 7.83, 7.713, 7.83, 1, 41.63, 41.63, 0.025, 0.135, 19.012, 19.29, 19.012, 19.29, 4.462, 7.38, 12.552, , , 1, 0.486, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
