Time, (DWRT ATMO) Humidity, (DWRT ATMO) Pressure, (DWRT ATMO) Temperature 1, (DWRT ATMO) Temperature 2, (DWRT CPU) ????????????????????????????????????????????????????????????????, (DWRT CPU) Acceleration, (DWRT CPU) Correction Factor, (DWRT CPU) Distance, (DWRT CPU) Distance 1, (DWRT CPU) Engine RPM, (DWRT CPU) Force, (DWRT CPU) Force 1, (DWRT CPU) Force Drum 1, (DWRT CPU) Gear Ratio, (DWRT CPU) Inductive 1 Signal Strength, (DWRT CPU) Internal Temp 1, (DWRT CPU) Internal Temp 2, (DWRT CPU) LC1 Volts Petrol AFR, (DWRT CPU) LC2 Volts Petrol AFR2, (DWRT CPU) Link 0 Status, (DWRT CPU) Link 1 Status, (DWRT CPU) Power, (DWRT CPU) Power (uncorrected), (DWRT CPU) Power Drum 1, (DWRT CPU) Power Drum 1 (uncorrected), (DWRT CPU) Sampling, (DWRT CPU) Speed, (DWRT CPU) Speed 1, (DWRT CPU) TCP RX kB/s, (DWRT CPU) TCP TX kB/s, (DWRT CPU) Torque, (DWRT CPU) Torque (uncorrected), (DWRT CPU) Torque Drum 1, (DWRT CPU) Torque Drum 1 (uncorrected), (DWRT CPU) UDP RX kB/s, (DWRT CPU) User Analog 1, (DWRT CPU) User Analog 2, (DWRT CPU) User Analog 3, (DWRT CPU) User Analog 4, (Gen) Sampling, (Gen) Sampling Duration, (Harley - ECU Type 14 SW Level 141) Accel Enrichment, (Harley - ECU Type 14 SW Level 141) Decel Enleanment, (Harley - ECU Type 14 SW Level 141) Desired Air/Fuel, (Harley - ECU Type 14 SW Level 141) Engine Speed, (Harley - ECU Type 14 SW Level 141) Engine Temperature, (Harley - ECU Type 14 SW Level 141) Front Adaptive Fuel Factor, (Harley - ECU Type 14 SW Level 141) Front Closed Loop Integrator, (Harley - ECU Type 14 SW Level 141) Front Spark Knock Retard, (Harley - ECU Type 14 SW Level 141) Idle Air Control Motor Position, (Harley - ECU Type 14 SW Level 141) Injector Time Front, (Harley - ECU Type 14 SW Level 141) Injector Time Rear, (Harley - ECU Type 14 SW Level 141) Intake Air Temperature, (Harley - ECU Type 14 SW Level 141) Manifold Absolute Pressure, (Harley - ECU Type 14 SW Level 141) Rear Adaptive Fuel Factor, (Harley - ECU Type 14 SW Level 141) Rear Closed Loop Integrator, (Harley - ECU Type 14 SW Level 141) Rear Spark Knock Retard, (Harley - ECU Type 14 SW Level 141) Spark Advance Front, (Harley - ECU Type 14 SW Level 141) Spark Advance Rear, (Harley - ECU Type 14 SW Level 141) Throttle Position, (Harley - ECU Type 14 SW Level 141) Throttle Position Sensor Voltage, (Harley - ECU Type 14 SW Level 141) VE Front, (Harley - ECU Type 14 SW Level 141) VE New Front, (Harley - ECU Type 14 SW Level 141) VE New Rear, (Harley - ECU Type 14 SW Level 141) VE Rear, (Harley - ECU Type 14 SW Level 141) Vehicle Speed, (Harley - ECU Type 14 SW Level 141) WBO2 AFR Front, (Harley - ECU Type 14 SW Level 141) WBO2 AFR Rear, (PV) Accel Enrichment, (PV) AT Lambda 1, (PV) AT Lambda 2, (PV) Battery Voltage, (PV) Decel Enleanment, (PV) Desired Air/Fuel, (PV) Desired Lambda, (PV) Engine Speed, (PV) Engine Temperature, (PV) Front Adaptive Fuel Factor, (PV) Front Closed Loop Integrator, (PV) Front Spark Knock Retard, (PV) Idle Air Control Motor Position, (PV) Idle Set Speed, (PV) Injector Time Front, (PV) Injector Time Rear, (PV) Intake Air Temperature, (PV) Manifold Absolute Pressure, (PV) Rear Adaptive Fuel Factor, (PV) Rear Closed Loop Integrator, (PV) Rear Spark Knock Retard, (PV) Software Level, (PV) Spark Advance Front, (PV) Spark Advance Rear, (PV) Throttle Position, (PV) Throttle Position Sensor, (PV) Twistgrip Position, (PV) VE Front, (PV) VE New Front, (PV) VE New Rear, (PV) VE Rear, (PV) Vehicle Speed, (PV) Warm-up Fuel AFR (Lambda), (PV) Warm-up Fuel AFR (Ratio), (PV) WBO2 AFR Front, (PV) WBO2 AFR Rear, 
0, , , , , , 3.234, , , , , 78.46, 78.46, 78.46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.05, , , , , , 3.29, , , , , 79.797, 79.797, 79.797, , , , , , , , , , , , , , 39.455, 39.455, , , , , , , , , , , , 1, 0.021, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.1, , , , , , 3.461, , 4.553, 4.553, , 83.851, 83.851, 83.851, , , , , 7.377, 14.214, , , 8.934, 9.086, 8.934, 9.086, , 39.705, 39.705, , , 23.688, 24.081, 23.688, 24.081, , 7.377, 14.214, , , 1, 0.09, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.15, , , , , , 3.818, , 10.391, 10.391, 2.051, 92.335, 92.335, 92.335, , , , , 7.377, 14.328, 0, 0, 10.062, 10.233, 10.062, 10.233, 1, 39.992, 39.992, 0.025, 0.065, 27.105, 27.558, 27.105, 27.558, 4.336, 7.377, 14.328, , , 1, 0.154, 0.193, 0, 12.7, 2.051, 194, 0, 0, 0, 63.25, 6.892, 6.529, 118.31, 47.237, 100, 0, 0, 30.075, 30.1, 2.05, 0.923, 80, 0, 0, 85.6, 39.832, 0, 0, 0.193, 0, 0, 13.7, 0, 12.7, 0, 2.051, 194, 0, 0, 0, 63.25, 1, 0.007, 0.006, 118.31, 47.24, 100, 0, 0, 141, 30.075, 30.1, 2.05, 0.923, 0, 80, 0, 0, 85.6, 39.832, 0, 1.9, 0, 0, 
0.2, , , , , , 4.949, , 15.091, 15.091, 2.062, 119.176, 119.176, 119.176, , , , , 7.378, 14.411, 0, 0, 12.889, 13.107, 12.889, 13.107, 1, 40.307, 40.307, 0.025, 0.065, 33.273, 33.83, 33.273, 33.83, 4.37, 7.378, 14.411, , , 1, 0.24, 1, 0, 12.7, 2.062, 194, 0, 0, 0, 64.292, 8.192, 7.647, 117.935, 47.391, 100, 0, 0, 30.388, 30.517, 2.258, 0.936, 82.083, 0, 0, 88.1, 40.09, 0, 0, 1, 0, 0, 13.7, 0, 12.7, 0, 2.062, 194, 0, 0, 0, 64.292, 1, 0.009, 0.008, 117.935, 47.394, 100, 0, 0, 141, 30.388, 30.517, 2.258, 0.936, 0, 82.083, 0, 0, 88.1, 40.09, 0, 1.9, 0, 0, 
0.25, , , , , , 6.19, , 19.479, 19.479, 2.073, 148.63, 148.63, 148.63, 51.586, , 35.146, 35.262, 7.38, 14.489, 0, 0, 15.97, 16.239, 15.97, 16.239, 1, 40.743, 40.743, 0.025, 0.065, 39.846, 40.513, 39.846, 40.513, 4.405, 7.38, 14.489, , , 1, 0.297, 1.806, 0, 12.7, 2.073, 194, 0, 0, 0, 65.333, 9.492, 8.766, 117.56, 47.545, 100, 0, 0, 30.7, 30.933, 2.467, 0.948, 84.167, 0, 0, 90.6, 40.349, 0, 0, 1.806, 0, 0, 13.7, 0, 12.7, 0, 2.073, 194, 0, 0, 0, 65.333, 1, 0.01, 0.009, 117.56, 47.548, 100, 0, 0, 141, 30.7, 30.933, 2.467, 0.948, 0, 84.167, 0, 0, 90.6, 40.349, 0, 1.9, 0, 0, 
0.3, , , , , , 6.939, , 23.912, 23.912, 2.084, 166.409, 166.409, 166.409, 51.505, , 35.29, 35.298, 7.38, 14.437, 0, 0, 18.025, 18.329, 18.025, 18.329, 1, 41.151, 41.151, 0.025, 0.065, 44.724, 45.471, 44.724, 45.471, 4.44, 7.38, 14.437, , , 1, 0.365, 2.612, 0, 12.7, 2.084, 194, 0, 0, 0, 66.375, 10.792, 9.885, 117.185, 47.7, 100, 0, 0, 31.012, 31.35, 2.675, 0.961, 86.25, 0, 0, 93.1, 40.607, 0, 0, 2.612, 0, 0, 13.7, 0, 12.7, 0, 2.084, 194, 0, 0, 0, 66.375, 1, 0.011, 0.01, 117.185, 47.703, 100, 0, 0, 141, 31.012, 31.35, 2.675, 0.961, 0, 86.25, 0, 0, 93.1, 40.607, 0, 1.9, 0, 0, 
0.35, , , , , , 7.652, , 27.482, 27.482, 2.095, 183.325, 183.325, 183.325, 51.334, , 35.434, 35.334, 7.379, 14.353, 0, 0, 20.025, 20.362, 20.025, 20.362, 1, 41.508, 41.508, 0.025, 0.065, 49.417, 50.242, 49.417, 50.242, 4.459, 7.379, 14.353, , , 1, 0.415, 3.418, 0, 12.7, 2.095, 194, 0, 0, 0, 67.417, 12.092, 11.004, 116.81, 47.854, 100, 0, 0, 31.325, 31.767, 2.883, 0.973, 88.333, 0, 0, 95.6, 40.865, 0, 0, 3.418, 0, 0, 13.7, 0, 12.7, 0, 2.095, 194, 0, 0, 0, 67.417, 1, 0.012, 0.011, 116.81, 47.857, 100, 0, 0, 141, 31.325, 31.767, 2.883, 0.973, 0, 88.333, 0, 0, 95.6, 40.865, 0, 1.9, 0, 0, 
0.4, , , , , , 8.331, , 30.475, 30.475, 2.112, 199.441, 199.441, 199.441, 51.079, , 35.578, 35.37, 7.379, 14.143, 0, 0, 21.966, 22.335, 21.966, 22.335, 1, 41.905, 41.905, 0.025, 0.065, 53.928, 54.825, 53.928, 54.825, 4.455, 7.379, 14.143, , , 1, 0.465, 3.735, 0, 12.643, 2.112, 194, 0, 0, 0, 69.548, 13.302, 12.363, 116.6, 49.939, 100, 0, 0, 31.317, 31.98, 4.059, 1.029, 91.211, 0, 0, 98.691, 41.314, 0, 0, 3.735, 0, 0, 13.708, 0, 12.643, 0, 2.112, 194, 0, 0, 0, 69.548, 1, 0.013, 0.013, 116.6, 50.022, 100, 0, 0, 141, 31.317, 31.98, 4.059, 1.029, 0, 91.211, 0, 0, 98.691, 41.314, 0, 1.892, 0, 0, 
0.45, , , , , , 8.783, , 33.469, 33.469, 2.136, 210.165, 210.165, 210.165, 50.841, , 35.722, 35.406, 7.378, 13.897, 0, 0, 23.37, 23.763, 23.37, 23.763, 1, 42.319, 42.319, 0.025, 0.065, 56.991, 57.94, 56.991, 57.94, 4.451, 7.378, 13.897, , , 1, 0.515, 3.427, 0, 12.513, 2.136, 194, 0, 0, 0, 73.067, 14.399, 14.03, 116.6, 54.483, 100, 0, 0, 30.9, 31.933, 6.467, 1.141, 95.1, 0, 0, 102.533, 42.005, 0, 0, 3.427, 0, 0, 13.727, 0, 12.513, 0, 2.136, 194, 0, 0, 0, 73.067, 1, 0.014, 0.014, 116.6, 54.549, 100, 0, 0, 141, 30.9, 31.933, 6.467, 1.141, 0, 95.1, 0, 0, 102.533, 42.005, 0, 1.873, 0, 0, 
