Time, (DWRT ATMO) Humidity, (DWRT ATMO) Pressure, (DWRT ATMO) Temperature 1, (DWRT ATMO) Temperature 2, (DWRT CPU) ????????????????????????????????????????????????????????????????, (DWRT CPU) Acceleration, (DWRT CPU) Correction Factor, (DWRT CPU) Distance, (DWRT CPU) Distance 1, (DWRT CPU) Engine RPM, (DWRT CPU) Force, (DWRT CPU) Force 1, (DWRT CPU) Force Drum 1, (DWRT CPU) Gear Ratio, (DWRT CPU) Inductive 1 Signal Strength, (DWRT CPU) Internal Temp 1, (DWRT CPU) Internal Temp 2, (DWRT CPU) LC1 Volts Petrol AFR, (DWRT CPU) LC2 Volts Petrol AFR2, (DWRT CPU) Link 0 Status, (DWRT CPU) Link 1 Status, (DWRT CPU) Power, (DWRT CPU) Power (uncorrected), (DWRT CPU) Power Drum 1, (DWRT CPU) Power Drum 1 (uncorrected), (DWRT CPU) Sampling, (DWRT CPU) Speed, (DWRT CPU) Speed 1, (DWRT CPU) TCP RX kB/s, (DWRT CPU) TCP TX kB/s, (DWRT CPU) Torque, (DWRT CPU) Torque (uncorrected), (DWRT CPU) Torque Drum 1, (DWRT CPU) Torque Drum 1 (uncorrected), (DWRT CPU) UDP RX kB/s, (DWRT CPU) User Analog 1, (DWRT CPU) User Analog 2, (DWRT CPU) User Analog 3, (DWRT CPU) User Analog 4, (Gen) Sampling, (Gen) Sampling Duration, (Harley - ECU Type 14 SW Level 141) Accel Enrichment, (Harley - ECU Type 14 SW Level 141) Decel Enleanment, (Harley - ECU Type 14 SW Level 141) Desired Air/Fuel, (Harley - ECU Type 14 SW Level 141) Engine Speed, (Harley - ECU Type 14 SW Level 141) Engine Temperature, (Harley - ECU Type 14 SW Level 141) Front Adaptive Fuel Factor, (Harley - ECU Type 14 SW Level 141) Front Closed Loop Integrator, (Harley - ECU Type 14 SW Level 141) Front Spark Knock Retard, (Harley - ECU Type 14 SW Level 141) Idle Air Control Motor Position, (Harley - ECU Type 14 SW Level 141) Injector Time Front, (Harley - ECU Type 14 SW Level 141) Injector Time Rear, (Harley - ECU Type 14 SW Level 141) Intake Air Temperature, (Harley - ECU Type 14 SW Level 141) Manifold Absolute Pressure, (Harley - ECU Type 14 SW Level 141) Rear Adaptive Fuel Factor, (Harley - ECU Type 14 SW Level 141) Rear Closed Loop Integrator, (Harley - ECU Type 14 SW Level 141) Rear Spark Knock Retard, (Harley - ECU Type 14 SW Level 141) Spark Advance Front, (Harley - ECU Type 14 SW Level 141) Spark Advance Rear, (Harley - ECU Type 14 SW Level 141) Throttle Position, (Harley - ECU Type 14 SW Level 141) Throttle Position Sensor Voltage, (Harley - ECU Type 14 SW Level 141) VE Front, (Harley - ECU Type 14 SW Level 141) VE New Front, (Harley - ECU Type 14 SW Level 141) VE New Rear, (Harley - ECU Type 14 SW Level 141) VE Rear, (Harley - ECU Type 14 SW Level 141) Vehicle Speed, (Harley - ECU Type 14 SW Level 141) WBO2 AFR Front, (Harley - ECU Type 14 SW Level 141) WBO2 AFR Rear, (PV) Accel Enrichment, (PV) AT Lambda 1, (PV) AT Lambda 2, (PV) Battery Voltage, (PV) Decel Enleanment, (PV) Desired Air/Fuel, (PV) Desired Lambda, (PV) Engine Speed, (PV) Engine Temperature, (PV) Front Adaptive Fuel Factor, (PV) Front Closed Loop Integrator, (PV) Front Spark Knock Retard, (PV) Idle Air Control Motor Position, (PV) Idle Set Speed, (PV) Injector Time Front, (PV) Injector Time Rear, (PV) Intake Air Temperature, (PV) Manifold Absolute Pressure, (PV) Rear Adaptive Fuel Factor, (PV) Rear Closed Loop Integrator, (PV) Rear Spark Knock Retard, (PV) Software Level, (PV) Spark Advance Front, (PV) Spark Advance Rear, (PV) Throttle Position, (PV) Throttle Position Sensor, (PV) Twistgrip Position, (PV) VE Front, (PV) VE New Front, (PV) VE New Rear, (PV) VE Rear, (PV) Vehicle Speed, (PV) Warm-up Fuel AFR (Lambda), (PV) Warm-up Fuel AFR (Ratio), (PV) WBO2 AFR Front, (PV) WBO2 AFR Rear, 
0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.05, , , , , , 0.796, , , , , 20.758, 20.758, 20.758, , , , , , , , , , , , , , 45.7, 45.7, , , , , , , , , , , , 1, 0.025, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.1, , , , , , 0.837, , 3.859, 3.859, , 21.73, 21.73, 21.73, , , , , , , 0, 0, 2.62, 2.654, 2.62, 2.654, 1, 45.764, 45.764, 0.024, 0.134, , , , , 4.804, , , , , 1, 0.099, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.15, 18.38, , , 74.97, , 0.709, , 8.938, 8.938, , 18.681, 18.681, 18.681, , , , , 7.377, 13.666, 0, 0, 2.253, 2.283, 2.253, 2.283, 1, 45.822, 45.822, 0.024, 0.133, , , , , 4.788, 7.377, 13.666, , , 1, 0.15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2, 18.38, , , 74.971, , 0.747, , 15.479, 15.479, 2.386, 19.592, 19.592, 19.592, , , , , 7.377, 13.702, 0, 0, 2.366, 2.397, 2.366, 2.397, 1, 45.876, 45.876, 0.024, 0.133, 4.969, 5.032, 4.969, 5.032, 4.771, 7.377, 13.702, , , 1, 0.199, 0, 0, 14.5, 2.386, 205, 0, 0, 0, 52.02, 3.93, 3.91, 129.2, 30.96, 100, 0, 0, 28.5, 28.5, 5, 0.76, 88.97, 0, 0, 97.46, 45.98, 0, 0, 0, 0, 0, 14, 0, 14.5, 0, 2.386, 205, 0, 0, 0, 52.02, 1, 0.004, 0.004, 129.2, 30.96, 100, 0, 0, 141, 28.5, 28.5, 5, 0.76, 0, 88.97, 0, 0, 97.46, 45.98, 0, 0, 0, 0, 
0.25, 18.38, , , 74.971, , 0.779, , 21.32, 21.32, 2.388, 20.358, 20.358, 20.358, , , , , 7.377, 13.721, 0, 0, 2.461, 2.494, 2.461, 2.494, 1, 45.932, 45.932, 0.024, 0.133, 5.406, 5.473, 5.406, 5.473, 4.755, 7.377, 13.721, , , 1, 0.346, 0, 0, 14.5, 2.388, 205, 0, 0, 0, 52.219, 3.93, 3.91, 129.2, 30.96, 100, 0, 0, 28.5, 28.5, 5, 0.76, 88.671, 0, 0, 97.062, 45.98, 0, 0, 0, 0, 0, 14, 0, 14.5, 0, 2.388, 205, 0, 0, 0, 52.219, 1, 0.004, 0.004, 129.2, 30.96, 100, 0, 0, 141, 28.5, 28.5, 5, 0.76, 0, 88.671, 0, 0, 97.062, 45.98, 0, 0, 0, 0, 
0.3, 18.38, , , 74.972, , 0.805, , 26.153, 26.153, 2.391, 20.972, 20.972, 20.972, 52.094, , 35.393, 35.06, 7.377, 13.726, 0, 0, 2.537, 2.573, 2.537, 2.573, 1, 45.975, 45.975, 0.024, 0.133, 5.569, 5.638, 5.569, 5.638, 4.754, 7.377, 13.726, , , 1, 0.401, 0, 0, 14.5, 2.391, 205, 0, 0, 0, 52.418, 3.93, 3.91, 129.2, 30.96, 100, 0, 0, 28.5, 28.5, 5, 0.76, 88.373, 0, 0, 96.663, 45.98, 0, 0, 0, 0, 0, 14, 0, 14.5, 0, 2.391, 205, 0, 0, 0, 52.418, 1, 0.004, 0.004, 129.2, 30.96, 100, 0, 0, 141, 28.5, 28.5, 5, 0.76, 0, 88.373, 0, 0, 96.663, 45.98, 0, 0, 0, 0, 
0.35, 18.38, , , 74.972, , 0.909, , 29.488, 29.488, 2.393, 23.429, 23.429, 23.429, 52.104, , 35.358, 35.06, 7.377, 13.72, 0, 0, 2.837, 2.876, 2.837, 2.876, 1, 46.018, 46.018, 0.024, 0.134, 6.223, 6.298, 6.223, 6.298, 4.756, 7.377, 13.72, , , 1, 0.451, 0, 0, 14.5, 2.393, 205, 0, 0, 0, 52.618, 3.93, 3.91, 129.2, 30.96, 100, 0, 0, 28.5, 28.5, 5, 0.76, 88.074, 0, 0, 96.265, 45.98, 0, 0, 0, 0, 0, 14, 0, 14.5, 0, 2.393, 205, 0, 0, 0, 52.618, 1, 0.004, 0.004, 129.2, 30.96, 100, 0, 0, 141, 28.5, 28.5, 5, 0.76, 0, 88.074, 0, 0, 96.265, 45.98, 0, 0, 0, 0, 
0.4, 18.38, , , 74.972, , 0.866, , 32.86, 32.86, 2.395, 22.42, 22.42, 22.42, 52.089, , 35.322, 35.06, 7.377, 13.707, 0, 0, 2.718, 2.755, 2.718, 2.755, 1, 46.064, 46.064, 0.024, 0.134, 5.955, 6.028, 5.955, 6.028, 4.758, 7.377, 13.707, , , 1, 0.501, 0, 0, 14.5, 2.395, 205, 0, 0, 0, 52.817, 3.93, 3.91, 129.2, 30.96, 100, 0, 0, 28.5, 28.5, 5, 0.76, 87.775, 0, 0, 95.867, 45.98, 0, 0, 0, 0, 0, 14, 0, 14.5, 0, 2.395, 205, 0, 0, 0, 52.817, 1, 0.004, 0.004, 129.2, 30.96, 100, 0, 0, 141, 28.5, 28.5, 5, 0.76, 0, 87.775, 0, 0, 95.867, 45.98, 0, 0, 0, 0, 
0.45, 18.38, , , 74.973, , 0.799, , 36.244, 36.244, 2.397, 20.842, 20.842, 20.842, 52.077, , 35.287, 35.06, 7.377, 13.693, 0, 0, 2.53, 2.564, 2.53, 2.564, 1, 46.104, 46.104, 0.024, 0.135, 5.537, 5.604, 5.537, 5.604, 4.759, 7.377, 13.693, , , 1, 0.551, 0, 0, 14.5, 2.397, 205, 0, 0, 0, 52.992, 3.928, 3.909, 129.2, 30.953, 100, 0, 0, 28.504, 28.504, 5, 0.76, 87.5, 0, 0, 95.492, 45.99, 0, 0, 0, 0, 0, 14, 0, 14.5, 0, 2.397, 205, 0, 0, 0, 52.992, 1, 0.004, 0.004, 129.2, 30.953, 100, 0, 0, 141, 28.504, 28.504, 5, 0.76, 0, 87.5, 0, 0, 95.492, 45.99, 0, 0, 0, 0, 
