Time, (DWRT ATMO) Humidity, (DWRT ATMO) Pressure, (DWRT ATMO) Temperature 1, (DWRT ATMO) Temperature 2, (DWRT CPU) ????????????????????????????????????????????????????????????????, (DWRT CPU) Acceleration, (DWRT CPU) Correction Factor, (DWRT CPU) Distance, (DWRT CPU) Distance 1, (DWRT CPU) Engine RPM, (DWRT CPU) Force, (DWRT CPU) Force 1, (DWRT CPU) Force Drum 1, (DWRT CPU) Gear Ratio, (DWRT CPU) Inductive 1 Signal Strength, (DWRT CPU) Internal Temp 1, (DWRT CPU) Internal Temp 2, (DWRT CPU) LC1 Volts Petrol AFR, (DWRT CPU) LC2 Volts Petrol AFR2, (DWRT CPU) Link 0 Status, (DWRT CPU) Link 1 Status, (DWRT CPU) Power, (DWRT CPU) Power (uncorrected), (DWRT CPU) Power Drum 1, (DWRT CPU) Power Drum 1 (uncorrected), (DWRT CPU) Sampling, (DWRT CPU) Speed, (DWRT CPU) Speed 1, (DWRT CPU) TCP RX kB/s, (DWRT CPU) TCP TX kB/s, (DWRT CPU) Torque, (DWRT CPU) Torque (uncorrected), (DWRT CPU) Torque Drum 1, (DWRT CPU) Torque Drum 1 (uncorrected), (DWRT CPU) UDP RX kB/s, (DWRT CPU) User Analog 1, (DWRT CPU) User Analog 2, (DWRT CPU) User Analog 3, (DWRT CPU) User Analog 4, (Gen) Sampling, (Gen) Sampling Duration, (Harley - ECU Type 14 SW Level 141) Accel Enrichment, (Harley - ECU Type 14 SW Level 141) Decel Enleanment, (Harley - ECU Type 14 SW Level 141) Desired Air/Fuel, (Harley - ECU Type 14 SW Level 141) Engine Speed, (Harley - ECU Type 14 SW Level 141) Engine Temperature, (Harley - ECU Type 14 SW Level 141) Front Adaptive Fuel Factor, (Harley - ECU Type 14 SW Level 141) Front Closed Loop Integrator, (Harley - ECU Type 14 SW Level 141) Front Spark Knock Retard, (Harley - ECU Type 14 SW Level 141) Idle Air Control Motor Position, (Harley - ECU Type 14 SW Level 141) Injector Time Front, (Harley - ECU Type 14 SW Level 141) Injector Time Rear, (Harley - ECU Type 14 SW Level 141) Intake Air Temperature, (Harley - ECU Type 14 SW Level 141) Manifold Absolute Pressure, (Harley - ECU Type 14 SW Level 141) Rear Adaptive Fuel Factor, (Harley - ECU Type 14 SW Level 141) Rear Closed Loop Integrator, (Harley - ECU Type 14 SW Level 141) Rear Spark Knock Retard, (Harley - ECU Type 14 SW Level 141) Spark Advance Front, (Harley - ECU Type 14 SW Level 141) Spark Advance Rear, (Harley - ECU Type 14 SW Level 141) Throttle Position, (Harley - ECU Type 14 SW Level 141) Throttle Position Sensor Voltage, (Harley - ECU Type 14 SW Level 141) VE Front, (Harley - ECU Type 14 SW Level 141) VE New Front, (Harley - ECU Type 14 SW Level 141) VE New Rear, (Harley - ECU Type 14 SW Level 141) VE Rear, (Harley - ECU Type 14 SW Level 141) Vehicle Speed, (Harley - ECU Type 14 SW Level 141) WBO2 AFR Front, (Harley - ECU Type 14 SW Level 141) WBO2 AFR Rear, (PV) Accel Enrichment, (PV) AT Lambda 1, (PV) AT Lambda 2, (PV) Battery Voltage, (PV) Decel Enleanment, (PV) Desired Air/Fuel, (PV) Desired Lambda, (PV) Engine Speed, (PV) Engine Temperature, (PV) Front Adaptive Fuel Factor, (PV) Front Closed Loop Integrator, (PV) Front Spark Knock Retard, (PV) Idle Air Control Motor Position, (PV) Idle Set Speed, (PV) Injector Time Front, (PV) Injector Time Rear, (PV) Intake Air Temperature, (PV) Manifold Absolute Pressure, (PV) Rear Adaptive Fuel Factor, (PV) Rear Closed Loop Integrator, (PV) Rear Spark Knock Retard, (PV) Software Level, (PV) Spark Advance Front, (PV) Spark Advance Rear, (PV) Throttle Position, (PV) Throttle Position Sensor, (PV) Twistgrip Position, (PV) VE Front, (PV) VE New Front, (PV) VE New Rear, (PV) VE Rear, (PV) Vehicle Speed, (PV) Warm-up Fuel AFR (Lambda), (PV) Warm-up Fuel AFR (Ratio), (PV) WBO2 AFR Front, (PV) WBO2 AFR Rear, 
0, , , , , , 2.296, , , , , 56.29, 56.29, 56.29, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.05, , , , , , 2.294, , , , , 56.226, 56.226, 56.226, , , , , , , , , , , , , , 42.871, 42.871, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.1, , , , , , 2.209, , 5.575, 5.575, 2.235, 54.222, 54.222, 54.222, , , , , 7.377, 12.824, , , 6.064, 6.15, 6.064, 6.15, , 43.027, 43.027, , , , , , , , 7.377, 12.824, , , 1, 0.058, 0, 0, 14.5, 2.235, 178, 0, 0, 0, 56, 5.28, 5.272, 125.526, 36.485, 100, 0, 0, 30.02, 30.02, 6, 0.8, 98, 0, 0, 107.5, 43.5, 0, 0, 0, 0, 0, 13.6, 0, 14.5, 0, 2.235, 178, 0, 0, 0, 56, 1, 0.005, 0.005, 125.526, 36.485, 100, 0, 0, 141, 30.02, 30.02, 6, 0.8, 0, 98, 0, 0, 107.5, 43.5, 0, 0, 0, 0, 
0.15, , , , , , 2.052, , 11.776, 11.776, 2.24, 50.5, 50.5, 50.5, 52.031, , , , 7.378, 12.84, , , 5.563, 5.641, 5.563, 5.641, , 43.17, 43.17, 0.024, 0.14, 12.394, 12.574, 12.394, 12.574, 4.551, 7.378, 12.84, , , 1, 0.133, 0, 0, 14.5, 2.24, 178, 0, 0, 0, 56, 5.277, 5.281, 125.117, 36.401, 100, 0, 0, 30.134, 30.134, 6, 0.8, 98, 0, 0, 107.5, 43.5, 0, 0, 0, 0, 0, 13.6, 0, 14.5, 0, 2.24, 178, 0, 0, 0, 56, 1, 0.005, 0.005, 125.117, 36.401, 100, 0, 0, 141, 30.134, 30.134, 6, 0.8, 0, 98, 0, 0, 107.5, 43.5, 0, 0, 0, 0, 
0.2, , , , , , 2.044, , 16.572, 16.572, 2.246, 50.317, 50.317, 50.317, 52.052, , 35.406, 35.046, 7.379, 12.854, 0, 0, 5.589, 5.667, 5.589, 5.667, 1, 43.312, 43.312, 0.024, 0.14, 12.601, 12.784, 12.601, 12.784, 4.584, 7.379, 12.854, , , 1, 0.208, 0, 0, 14.5, 2.246, 178, 0, 0, 0, 56, 5.275, 5.29, 124.708, 36.317, 100, 0, 0, 30.248, 30.248, 6, 0.8, 98, 0, 0, 107.5, 43.5, 0, 0, 0, 0, 0, 13.6, 0, 14.5, 0, 2.246, 178, 0, 0, 0, 56, 1, 0.005, 0.005, 124.708, 36.317, 100, 0, 0, 141, 30.248, 30.248, 6, 0.8, 0, 98, 0, 0, 107.5, 43.5, 0, 0, 0, 0, 
0.25, , , , , , 2.031, , 21.333, 21.333, 2.251, 50.015, 50.015, 50.015, 52.059, , 35.334, 34.974, 7.379, 12.864, 0, 0, 5.632, 5.711, 5.632, 5.711, 1, 43.463, 43.463, 0.024, 0.139, 12.872, 13.058, 12.872, 13.058, 4.616, 7.379, 12.864, , , 1, 0.282, 0, 0, 14.5, 2.251, 178, 0, 0, 0, 56, 5.273, 5.299, 124.299, 36.233, 100, 0, 0, 30.361, 30.361, 6, 0.8, 98, 0, 0, 107.5, 43.5, 0, 0, 0, 0, 0, 13.6, 0, 14.5, 0, 2.251, 178, 0, 0, 0, 56, 1, 0.005, 0.005, 124.299, 36.233, 100, 0, 0, 141, 30.361, 30.361, 6, 0.8, 0, 98, 0, 0, 107.5, 43.5, 0, 0, 0, 0, 
0.3, , 100.33, 73.269, , , 2.013, 0.986, 25.943, 25.943, 2.257, 49.578, 49.578, 49.578, 52.067, , 35.262, 34.902, 7.38, 12.871, 0, 0, 5.677, 5.757, 5.677, 5.757, 1, 43.572, 43.572, 0.024, 0.139, 13.148, 13.338, 13.148, 13.338, 4.649, 7.38, 12.871, , , 1, 0.339, 0, 0, 14.5, 2.257, 178, 0, 0, 0, 56, 5.27, 5.308, 123.89, 36.149, 100, 0, 0, 30.475, 30.475, 6, 0.8, 98, 0, 0, 107.5, 43.5, 0, 0, 0, 0, 0, 13.6, 0, 14.5, 0, 2.257, 178, 0, 0, 0, 56, 1, 0.005, 0.005, 123.89, 36.149, 100, 0, 0, 141, 30.475, 30.475, 6, 0.8, 0, 98, 0, 0, 107.5, 43.5, 0, 0, 0, 0, 
0.35, , 100.33, 73.265, , , 1.974, 0.986, 29.142, 29.142, 2.264, 48.652, 48.652, 48.652, 52.073, , 35.19, 34.83, 7.38, 12.863, 0, 0, 5.583, 5.663, 5.583, 5.663, 1, 43.671, 43.671, 0.024, 0.139, 12.901, 13.088, 12.901, 13.088, 4.648, 7.38, 12.863, , , 1, 0.39, 0, 0, 14.5, 2.264, 178, 0, 0, 0, 56, 5.239, 5.268, 123.8, 36.005, 100, 0, 0, 30.542, 30.542, 6, 0.8, 97.873, 0, 0, 107.373, 43.658, 0, 0, 0, 0, 0, 13.6, 0, 14.5, 0, 2.264, 178, 0, 0, 0, 56, 1, 0.005, 0.005, 123.8, 36.005, 100, 0, 0, 141, 30.542, 30.542, 6, 0.8, 0, 97.873, 0, 0, 107.373, 43.658, 0, 0, 0, 0, 
0.4, , 100.33, 73.261, , , 1.947, 0.986, 32.313, 32.313, 2.272, 48.016, 48.016, 48.016, 52.075, , 35.118, 34.758, 7.379, 12.853, 0, 0, 5.523, 5.602, 5.523, 5.602, 1, 43.768, 43.768, 0.024, 0.139, 12.733, 12.916, 12.733, 12.916, 4.63, 7.379, 12.853, , , 1, 0.439, 0, 0, 14.5, 2.272, 178, 0, 0, 0, 56, 5.198, 5.213, 123.8, 35.844, 100, 0, 0, 30.597, 30.597, 6, 0.8, 97.71, 0, 0, 107.21, 43.86, 0, 0, 0, 0, 0, 13.6, 0, 14.5, 0, 2.272, 178, 0, 0, 0, 56, 1, 0.005, 0.005, 123.8, 35.844, 100, 0, 0, 141, 30.597, 30.597, 6, 0.8, 0, 97.71, 0, 0, 107.21, 43.86, 0, 0, 0, 0, 
0.45, , 100.33, 73.257, , , 1.935, 0.986, 35.481, 35.481, 2.279, 47.736, 47.736, 47.736, 52.07, , 35.046, 34.729, 7.379, 12.829, 0, 0, 5.505, 5.583, 5.505, 5.583, 1, 43.866, 43.866, 0.024, 0.139, 12.66, 12.841, 12.66, 12.841, 4.611, 7.379, 12.829, , , 1, 0.489, 0, 0, 14.5, 2.279, 178, 0, 0, 0, 56, 5.158, 5.159, 123.8, 35.683, 100, 0, 0, 30.651, 30.651, 6, 0.8, 97.547, 0, 0, 107.047, 44.062, 0, 0, 0, 0, 0, 13.6, 0, 14.5, 0, 2.279, 178, 0, 0, 0, 56, 1, 0.005, 0.005, 123.8, 35.683, 100, 0, 0, 141, 30.651, 30.651, 6, 0.8, 0, 97.547, 0, 0, 107.047, 44.062, 0, 0, 0, 0, 
