Time, (DWRT ATMO) Humidity, (DWRT ATMO) Pressure, (DWRT ATMO) Temperature 1, (DWRT ATMO) Temperature 2, (DWRT CPU) ????????????????????????????????????????????????????????????????, (DWRT CPU) Acceleration, (DWRT CPU) Correction Factor, (DWRT CPU) Distance, (DWRT CPU) Distance 1, (DWRT CPU) Engine RPM, (DWRT CPU) Force, (DWRT CPU) Force 1, (DWRT CPU) Force Drum 1, (DWRT CPU) Gear Ratio, (DWRT CPU) Inductive 1 Signal Strength, (DWRT CPU) Internal Temp 1, (DWRT CPU) Internal Temp 2, (DWRT CPU) LC1 Volts Petrol AFR, (DWRT CPU) LC2 Volts Petrol AFR2, (DWRT CPU) Link 0 Status, (DWRT CPU) Link 1 Status, (DWRT CPU) Power, (DWRT CPU) Power (uncorrected), (DWRT CPU) Power Drum 1, (DWRT CPU) Power Drum 1 (uncorrected), (DWRT CPU) Sampling, (DWRT CPU) Speed, (DWRT CPU) Speed 1, (DWRT CPU) TCP RX kB/s, (DWRT CPU) TCP TX kB/s, (DWRT CPU) Torque, (DWRT CPU) Torque (uncorrected), (DWRT CPU) Torque Drum 1, (DWRT CPU) Torque Drum 1 (uncorrected), (DWRT CPU) UDP RX kB/s, (DWRT CPU) User Analog 1, (DWRT CPU) User Analog 2, (DWRT CPU) User Analog 3, (DWRT CPU) User Analog 4, (Gen) Sampling, (Gen) Sampling Duration, (Harley - ECU Type 14 SW Level 141) Accel Enrichment, (Harley - ECU Type 14 SW Level 141) Decel Enleanment, (Harley - ECU Type 14 SW Level 141) Desired Air/Fuel, (Harley - ECU Type 14 SW Level 141) Engine Speed, (Harley - ECU Type 14 SW Level 141) Engine Temperature, (Harley - ECU Type 14 SW Level 141) Front Adaptive Fuel Factor, (Harley - ECU Type 14 SW Level 141) Front Closed Loop Integrator, (Harley - ECU Type 14 SW Level 141) Front Spark Knock Retard, (Harley - ECU Type 14 SW Level 141) Idle Air Control Motor Position, (Harley - ECU Type 14 SW Level 141) Injector Time Front, (Harley - ECU Type 14 SW Level 141) Injector Time Rear, (Harley - ECU Type 14 SW Level 141) Intake Air Temperature, (Harley - ECU Type 14 SW Level 141) Manifold Absolute Pressure, (Harley - ECU Type 14 SW Level 141) Rear Adaptive Fuel Factor, (Harley - ECU Type 14 SW Level 141) Rear Closed Loop Integrator, (Harley - ECU Type 14 SW Level 141) Rear Spark Knock Retard, (Harley - ECU Type 14 SW Level 141) Spark Advance Front, (Harley - ECU Type 14 SW Level 141) Spark Advance Rear, (Harley - ECU Type 14 SW Level 141) Throttle Position, (Harley - ECU Type 14 SW Level 141) Throttle Position Sensor Voltage, (Harley - ECU Type 14 SW Level 141) VE Front, (Harley - ECU Type 14 SW Level 141) VE New Front, (Harley - ECU Type 14 SW Level 141) VE New Rear, (Harley - ECU Type 14 SW Level 141) VE Rear, (Harley - ECU Type 14 SW Level 141) Vehicle Speed, (Harley - ECU Type 14 SW Level 141) WBO2 AFR Front, (Harley - ECU Type 14 SW Level 141) WBO2 AFR Rear, (PV) Accel Enrichment, (PV) AT Lambda 1, (PV) AT Lambda 2, (PV) Battery Voltage, (PV) Decel Enleanment, (PV) Desired Air/Fuel, (PV) Desired Lambda, (PV) Engine Speed, (PV) Engine Temperature, (PV) Front Adaptive Fuel Factor, (PV) Front Closed Loop Integrator, (PV) Front Spark Knock Retard, (PV) Idle Air Control Motor Position, (PV) Idle Set Speed, (PV) Injector Time Front, (PV) Injector Time Rear, (PV) Intake Air Temperature, (PV) Manifold Absolute Pressure, (PV) Rear Adaptive Fuel Factor, (PV) Rear Closed Loop Integrator, (PV) Rear Spark Knock Retard, (PV) Software Level, (PV) Spark Advance Front, (PV) Spark Advance Rear, (PV) Throttle Position, (PV) Throttle Position Sensor, (PV) Twistgrip Position, (PV) VE Front, (PV) VE New Front, (PV) VE New Rear, (PV) VE Rear, (PV) Vehicle Speed, (PV) Warm-up Fuel AFR (Lambda), (PV) Warm-up Fuel AFR (Ratio), (PV) WBO2 AFR Front, (PV) WBO2 AFR Rear, 
0, , , , , , , , , , , , , , , 99.64, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.05, , , , , , , , , , , , , , , 94.901, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.1, , , , , , , , , , , , , , , 90.163, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.15, , , , , , 2.112, , , , , 52.141, 52.141, 52.141, , 85.424, , , , , , , , , , , , , , , , , , , , , , , , , 1, 0.004, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2, , , , , , 2.052, , 3.664, 3.664, 2.825, 50.718, 50.718, 50.718, , 80.686, 35.087, 35.456, 7.377, 12.103, , , 7.256, 7.358, 7.256, 7.358, , 54.362, 54.362, , , 13.493, 13.681, 13.493, 13.681, , 7.377, 12.103, , , 1, 0.058, 0.316, 0, 14.116, 2.825, 144, 0, 0, 0, 65, 5.491, 5.229, 105.8, 35.687, 100, 0, 0, 40.5, 40.5, 7.702, 0.843, 100.358, 0, 0, 107.007, 54.777, 0, 0, 0.316, 0, 0, 13.7, 0, 14.116, 0, 2.825, 144, 0, 0, 0, 65, 1, 0.006, 0.005, 105.8, 35.687, 100, 0, 0, 141, 40.5, 40.5, 7.702, 0.843, 0, 100.358, 0, 0, 107.007, 54.777, 0, 0.3, 0, 0, 
0.25, , , , , , 2.352, , 9.815, 9.815, 2.834, 57.848, 57.848, 57.848, 51.927, 75.947, 35.192, 35.596, 7.377, 12.121, 0, 0, 8.305, 8.418, 8.305, 8.418, 1, 54.521, 54.521, , , 15.396, 15.606, 15.396, 15.606, , 7.377, 12.121, , , 1, 0.154, 0.721, 0, 14.136, 2.834, 144, 0, 0, 0, 65, 5.479, 5.215, 105.8, 37.016, 100, 0, 0, 40.5, 40.5, 8.602, 0.847, 101.458, 0, 0, 107.657, 54.901, 0, 0, 0.721, 0, 0, 13.7, 0, 14.136, 0, 2.834, 144, 0, 0, 0, 65, 1, 0.006, 0.005, 105.8, 37.016, 100, 0, 0, 141, 40.5, 40.5, 8.602, 0.847, 0, 101.458, 0, 0, 107.657, 54.901, 0, 0.3, 0, 0, 
0.3, , 100.38, 74.41, , , 3.674, 0.986, 17.731, 17.731, 2.844, 89.205, 89.205, 89.205, 51.908, 71.209, 35.297, 35.737, 7.377, 12.138, 0, 0, 12.881, 13.058, 12.881, 13.058, 1, 54.736, 54.736, , , 23.775, 24.101, 23.775, 24.101, , 7.377, 12.138, , , 1, 0.208, 1.126, 0, 14.156, 2.844, 144, 0, 0, 0, 65, 5.467, 5.201, 105.8, 38.345, 100, 0, 0, 40.5, 40.5, 9.502, 0.851, 102.558, 0, 0, 108.307, 55.025, 0, 0, 1.126, 0, 0, 13.7, 0, 14.156, 0, 2.844, 144, 0, 0, 0, 65, 1, 0.005, 0.005, 105.8, 38.345, 100, 0, 0, 141, 40.5, 40.5, 9.502, 0.851, 0, 102.558, 0, 0, 108.307, 55.025, 0, 0.3, 0, 0, 
0.35, , 100.381, 74.41, , , 5.972, 0.986, 23.995, 23.995, 2.854, 143.733, 143.733, 143.733, 51.837, 66.47, 35.402, 35.877, 7.378, 12.147, 0, 0, 20.969, 21.26, 20.969, 21.26, 1, 55.076, 55.076, 0.025, 0.138, 38.499, 39.029, 38.499, 39.029, 4.999, 7.378, 12.147, , , 1, 0.305, 1.531, 0, 14.176, 2.854, 144, 0, 0, 0, 65, 5.455, 5.187, 105.8, 39.674, 100, 0, 0, 40.5, 40.5, 10.402, 0.855, 103.658, 0, 0, 108.957, 55.149, 0, 0, 1.531, 0, 0, 13.7, 0, 14.176, 0, 2.854, 144, 0, 0, 0, 65, 1, 0.005, 0.005, 105.8, 39.674, 100, 0, 0, 141, 40.5, 40.5, 10.402, 0.855, 0, 103.658, 0, 0, 108.957, 55.149, 0, 0.3, 0, 0, 
0.4, , 100.381, 74.41, , , 7.935, 0.986, 30.034, 30.034, 2.863, 190.31, 190.31, 190.31, 51.659, 61.731, 35.508, 36.017, 7.379, 12.156, 0, 0, 27.964, 28.351, 27.964, 28.351, 1, 55.56, 55.56, 0.025, 0.138, 51.186, 51.892, 51.186, 51.892, 5.001, 7.379, 12.156, , , 1, 0.355, 1.936, 0, 14.196, 2.863, 144, 0, 0, 0, 65, 5.443, 5.173, 105.8, 41.003, 100, 0, 0, 40.5, 40.5, 11.302, 0.859, 104.758, 0, 0, 109.607, 55.273, 0, 0, 1.936, 0, 0, 13.7, 0, 14.196, 0, 2.863, 144, 0, 0, 0, 65, 1, 0.005, 0.005, 105.8, 41.003, 100, 0, 0, 141, 40.5, 40.5, 11.302, 0.859, 0, 104.758, 0, 0, 109.607, 55.273, 0, 0.3, 0, 0, 
0.45, , 100.381, 74.41, , , 9.684, 0.986, 34.945, 34.945, 2.882, 231.827, 231.827, 231.827, 51.35, 56.993, 35.613, 36.113, 7.38, 12.156, 0, 0, 34.315, 34.79, 34.315, 34.79, 1, 55.987, 55.987, 0.025, 0.138, 62.564, 63.427, 62.564, 63.427, 5.004, 7.38, 12.156, , , 1, 0.405, 2.14, 0, 14.054, 2.882, 144, 0, 0, 0, 68.075, 7.231, 6.85, 105.8, 46.332, 100, 0, 0, 39.529, 39.772, 14.994, 1.044, 104.025, 0, 0, 108.572, 55.802, 0, 0, 2.14, 0, 0, 13.7, 0, 14.054, 0, 2.882, 144, 0, 0, 0, 68.075, 1, 0.007, 0.007, 105.8, 46.332, 100, 0, 0, 141, 39.529, 39.772, 14.994, 1.044, 0, 104.025, 0, 0, 108.572, 55.802, 0, 0.3, 0, 0, 
