Time, (DWRT ATMO) Humidity, (DWRT ATMO) Pressure, (DWRT ATMO) Temperature 1, (DWRT ATMO) Temperature 2, (DWRT CPU) ????????????????????????????????????????????????????????????????, (DWRT CPU) Acceleration, (DWRT CPU) Correction Factor, (DWRT CPU) Distance, (DWRT CPU) Distance 1, (DWRT CPU) Engine RPM, (DWRT CPU) Force, (DWRT CPU) Force 1, (DWRT CPU) Force Drum 1, (DWRT CPU) Gear Ratio, (DWRT CPU) Inductive 1 Signal Strength, (DWRT CPU) Internal Temp 1, (DWRT CPU) Internal Temp 2, (DWRT CPU) LC1 Volts Petrol AFR, (DWRT CPU) LC2 Volts Petrol AFR2, (DWRT CPU) Link 0 Status, (DWRT CPU) Link 1 Status, (DWRT CPU) Power, (DWRT CPU) Power (uncorrected), (DWRT CPU) Power Drum 1, (DWRT CPU) Power Drum 1 (uncorrected), (DWRT CPU) Sampling, (DWRT CPU) Speed, (DWRT CPU) Speed 1, (DWRT CPU) TCP RX kB/s, (DWRT CPU) TCP TX kB/s, (DWRT CPU) Torque, (DWRT CPU) Torque (uncorrected), (DWRT CPU) Torque Drum 1, (DWRT CPU) Torque Drum 1 (uncorrected), (DWRT CPU) UDP RX kB/s, (DWRT CPU) User Analog 1, (DWRT CPU) User Analog 2, (DWRT CPU) User Analog 3, (DWRT CPU) User Analog 4, (Gen) Sampling, (Gen) Sampling Duration, (Harley - ECU Type 14 SW Level 141) Accel Enrichment, (Harley - ECU Type 14 SW Level 141) Decel Enleanment, (Harley - ECU Type 14 SW Level 141) Desired Air/Fuel, (Harley - ECU Type 14 SW Level 141) Engine Speed, (Harley - ECU Type 14 SW Level 141) Engine Temperature, (Harley - ECU Type 14 SW Level 141) Front Adaptive Fuel Factor, (Harley - ECU Type 14 SW Level 141) Front Closed Loop Integrator, (Harley - ECU Type 14 SW Level 141) Front Spark Knock Retard, (Harley - ECU Type 14 SW Level 141) Idle Air Control Motor Position, (Harley - ECU Type 14 SW Level 141) Injector Time Front, (Harley - ECU Type 14 SW Level 141) Injector Time Rear, (Harley - ECU Type 14 SW Level 141) Intake Air Temperature, (Harley - ECU Type 14 SW Level 141) Manifold Absolute Pressure, (Harley - ECU Type 14 SW Level 141) Rear Adaptive Fuel Factor, (Harley - ECU Type 14 SW Level 141) Rear Closed Loop Integrator, (Harley - ECU Type 14 SW Level 141) Rear Spark Knock Retard, (Harley - ECU Type 14 SW Level 141) Spark Advance Front, (Harley - ECU Type 14 SW Level 141) Spark Advance Rear, (Harley - ECU Type 14 SW Level 141) Throttle Position, (Harley - ECU Type 14 SW Level 141) Throttle Position Sensor Voltage, (Harley - ECU Type 14 SW Level 141) VE Front, (Harley - ECU Type 14 SW Level 141) VE New Front, (Harley - ECU Type 14 SW Level 141) VE New Rear, (Harley - ECU Type 14 SW Level 141) VE Rear, (Harley - ECU Type 14 SW Level 141) Vehicle Speed, (Harley - ECU Type 14 SW Level 141) WBO2 AFR Front, (Harley - ECU Type 14 SW Level 141) WBO2 AFR Rear, (PV) Accel Enrichment, (PV) AT Lambda 1, (PV) AT Lambda 2, (PV) Battery Voltage, (PV) Decel Enleanment, (PV) Desired Air/Fuel, (PV) Desired Lambda, (PV) Engine Speed, (PV) Engine Temperature, (PV) Front Adaptive Fuel Factor, (PV) Front Closed Loop Integrator, (PV) Front Spark Knock Retard, (PV) Idle Air Control Motor Position, (PV) Idle Set Speed, (PV) Injector Time Front, (PV) Injector Time Rear, (PV) Intake Air Temperature, (PV) Manifold Absolute Pressure, (PV) Rear Adaptive Fuel Factor, (PV) Rear Closed Loop Integrator, (PV) Rear Spark Knock Retard, (PV) Software Level, (PV) Spark Advance Front, (PV) Spark Advance Rear, (PV) Throttle Position, (PV) Throttle Position Sensor, (PV) Twistgrip Position, (PV) VE Front, (PV) VE New Front, (PV) VE New Rear, (PV) VE Rear, (PV) Vehicle Speed, (PV) Warm-up Fuel AFR (Lambda), (PV) Warm-up Fuel AFR (Ratio), (PV) WBO2 AFR Front, (PV) WBO2 AFR Rear, 
0, , , , , , 2.774, , , , , 67.49, 67.49, 67.49, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.05, , , , , , 2.909, , , , , 70.694, 70.694, 70.694, , , , , 7.377, 13.265, , , , , , , , 35.814, 35.814, , , , , , , , 7.377, 13.265, , , 1, 0.046, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.1, , , , , , 3.057, , 3.502, 3.502, , 74.223, 74.223, 74.223, , , , , 7.377, 13.217, 0, 0, 7.238, 7.431, 7.238, 7.431, 1, 36.052, 36.052, , , , , , , , 7.377, 13.217, , , 1, 0.121, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.15, 24.89, , , 64.87, , 3.254, , 8.809, 8.809, , 78.906, 78.906, 78.906, , , , , 7.377, 13.17, 0, 0, 7.754, 7.96, 7.754, 7.96, 1, 36.298, 36.298, , , , , , , , 7.377, 13.17, , , 1, 0.181, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2, 24.89, , , 64.871, , 3.724, , 13.506, 13.506, , 90.048, 90.048, 90.048, , , 35.386, 35.55, 7.378, 13.146, 0, 0, 8.805, 9.036, 8.805, 9.036, 1, 36.558, 36.558, 0.024, 0.033, , , , , 4.102, 7.378, 13.146, , , 1, 0.247, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.25, 24.89, , , 64.872, , 4.513, , 17.486, 17.486, , 108.773, 108.773, 108.773, , , 35.314, 35.44, 7.379, 13.122, 0, 0, 10.483, 10.757, 10.483, 10.757, 1, 36.802, 36.802, 0.024, 0.033, , , , , 4.104, 7.379, 13.122, , , 1, 0.322, 0.154, 0, 14.5, 1.88, 160, 0, 0, 0, 54.463, 6.695, 6.436, 102.2, 42.03, 100, 0, 0, 24.789, 24.789, 6.231, 0.829, 98.579, 0, 0, 106.521, 36.803, 0, 0, 0.154, 0, 0, 14, 0, 14.5, 0, 1.88, 160, 0, 0, 0, 54.463, 1, 0.006, 0.006, 102.2, 42.03, 100, 0, 0, 141, 24.789, 24.789, 6.231, 0.829, 0, 98.579, 0, 0, 106.521, 36.803, 0, 0, 0, 0, 
0.3, 24.89, , , 64.873, , 5.522, , 20.559, 20.559, , 132.717, 132.717, 132.717, , , 35.241, 35.331, 7.379, 13.073, 0, 0, 12.833, 13.168, 12.833, 13.168, 1, 37.035, 37.035, 0.024, 0.033, , , , , 4.105, 7.379, 13.073, , , 1, 0.382, 0.429, 0, 14.5, 1.89, 160, 0, 0, 0, 55.289, 7.31, 7.073, 102.2, 42.03, 100, 0, 0, 25.306, 25.306, 6.645, 0.846, 99.612, 0, 0, 107.45, 37.06, 0, 0, 0.429, 0, 0, 14, 0, 14.5, 0, 1.89, 160, 0, 0, 0, 55.289, 1, 0.007, 0.007, 102.2, 42.03, 100, 0, 0, 141, 25.306, 25.306, 6.645, 0.846, 0, 99.612, 0, 0, 107.45, 37.06, 0, 0, 0, 0, 
0.35, 24.89, , , 64.875, , 6.625, , 23.243, 23.243, , 158.899, 158.899, 158.899, , , 35.168, 35.222, 7.38, 13.024, 0, 0, 15.471, 15.875, 15.471, 15.875, 1, 37.347, 37.347, 0.024, 0.033, , , , , 4.107, 7.38, 13.024, , , 1, 0.432, 0.703, 0, 14.5, 1.899, 160, 0, 0, 0, 56.116, 7.926, 7.709, 102.2, 42.03, 100, 0, 0, 25.822, 25.822, 7.058, 0.862, 100.645, 0, 0, 108.38, 37.316, 0, 0, 0.703, 0, 0, 14, 0, 14.5, 0, 1.899, 160, 0, 0, 0, 56.116, 1, 0.008, 0.008, 102.2, 42.03, 100, 0, 0, 141, 25.822, 25.822, 7.058, 0.862, 0, 100.645, 0, 0, 108.38, 37.316, 0, 0, 0, 0, 
0.4, 24.89, , , 64.876, , 7.6, , 25.956, 25.956, , 182.03, 182.03, 182.03, , , 35.095, 35.112, 7.38, 12.955, 0, 0, 17.9, 18.368, 17.9, 18.368, 1, 37.684, 37.684, 0.024, 0.034, , , , , 4.123, 7.38, 12.955, , , 1, 0.482, 0.978, 0, 14.5, 1.909, 160, 0, 0, 0, 56.942, 8.542, 8.345, 102.2, 42.03, 100, 0, 0, 26.339, 26.339, 7.471, 0.879, 101.678, 0, 0, 109.31, 37.572, 0, 0, 0.978, 0, 0, 14, 0, 14.5, 0, 1.909, 160, 0, 0, 0, 56.942, 1, 0.008, 0.008, 102.2, 42.03, 100, 0, 0, 141, 26.339, 26.339, 7.471, 0.879, 0, 101.678, 0, 0, 109.31, 37.572, 0, 0, 0, 0, 
0.45, 24.89, , , 64.877, , 8.527, , 28.679, 28.679, , 204.027, 204.027, 204.027, , , 34.929, 35.135, 7.379, 12.886, 0, 0, 20.246, 20.777, 20.246, 20.777, 1, 38.091, 38.091, 0.025, 0.034, , , , , 4.149, 7.379, 12.886, , , 1, 0.532, 1.253, 0, 14.5, 1.918, 160, 0, 0, 0, 57.769, 9.158, 8.982, 102.2, 42.03, 100, 0, 0, 26.855, 26.855, 7.884, 0.895, 102.711, 0, 0, 110.24, 37.828, 0, 0, 1.253, 0, 0, 14, 0, 14.5, 0, 1.918, 160, 0, 0, 0, 57.769, 1, 0.009, 0.009, 102.2, 42.03, 100, 0, 0, 141, 26.855, 26.855, 7.884, 0.895, 0, 102.711, 0, 0, 110.24, 37.828, 0, 0, 0, 0, 
