Time, (DWRT ATMO) Humidity, (DWRT ATMO) Pressure, (DWRT ATMO) Temperature 1, (DWRT ATMO) Temperature 2, (DWRT CPU) ????????????????????????????????????????????????????????????????, (DWRT CPU) Acceleration, (DWRT CPU) Correction Factor, (DWRT CPU) Distance, (DWRT CPU) Distance 1, (DWRT CPU) Engine RPM, (DWRT CPU) Force, (DWRT CPU) Force 1, (DWRT CPU) Force Drum 1, (DWRT CPU) Gear Ratio, (DWRT CPU) Inductive 1 Signal Strength, (DWRT CPU) Internal Temp 1, (DWRT CPU) Internal Temp 2, (DWRT CPU) LC1 Volts Petrol AFR, (DWRT CPU) LC2 Volts Petrol AFR2, (DWRT CPU) Link 0 Status, (DWRT CPU) Link 1 Status, (DWRT CPU) Power, (DWRT CPU) Power (uncorrected), (DWRT CPU) Power Drum 1, (DWRT CPU) Power Drum 1 (uncorrected), (DWRT CPU) Sampling, (DWRT CPU) Speed, (DWRT CPU) Speed 1, (DWRT CPU) TCP RX kB/s, (DWRT CPU) TCP TX kB/s, (DWRT CPU) Torque, (DWRT CPU) Torque (uncorrected), (DWRT CPU) Torque Drum 1, (DWRT CPU) Torque Drum 1 (uncorrected), (DWRT CPU) UDP RX kB/s, (DWRT CPU) User Analog 1, (DWRT CPU) User Analog 2, (DWRT CPU) User Analog 3, (DWRT CPU) User Analog 4, (Gen) Sampling, (Gen) Sampling Duration, (Harley - ECU Type 14 SW Level 141) Accel Enrichment, (Harley - ECU Type 14 SW Level 141) Decel Enleanment, (Harley - ECU Type 14 SW Level 141) Desired Air/Fuel, (Harley - ECU Type 14 SW Level 141) Engine Speed, (Harley - ECU Type 14 SW Level 141) Engine Temperature, (Harley - ECU Type 14 SW Level 141) Front Adaptive Fuel Factor, (Harley - ECU Type 14 SW Level 141) Front Closed Loop Integrator, (Harley - ECU Type 14 SW Level 141) Front Spark Knock Retard, (Harley - ECU Type 14 SW Level 141) Idle Air Control Motor Position, (Harley - ECU Type 14 SW Level 141) Injector Time Front, (Harley - ECU Type 14 SW Level 141) Injector Time Rear, (Harley - ECU Type 14 SW Level 141) Intake Air Temperature, (Harley - ECU Type 14 SW Level 141) Manifold Absolute Pressure, (Harley - ECU Type 14 SW Level 141) Rear Adaptive Fuel Factor, (Harley - ECU Type 14 SW Level 141) Rear Closed Loop Integrator, (Harley - ECU Type 14 SW Level 141) Rear Spark Knock Retard, (Harley - ECU Type 14 SW Level 141) Spark Advance Front, (Harley - ECU Type 14 SW Level 141) Spark Advance Rear, (Harley - ECU Type 14 SW Level 141) Throttle Position, (Harley - ECU Type 14 SW Level 141) Throttle Position Sensor Voltage, (Harley - ECU Type 14 SW Level 141) VE Front, (Harley - ECU Type 14 SW Level 141) VE New Front, (Harley - ECU Type 14 SW Level 141) VE New Rear, (Harley - ECU Type 14 SW Level 141) VE Rear, (Harley - ECU Type 14 SW Level 141) Vehicle Speed, (Harley - ECU Type 14 SW Level 141) WBO2 AFR Front, (Harley - ECU Type 14 SW Level 141) WBO2 AFR Rear, (PV) Accel Enrichment, (PV) AT Lambda 1, (PV) AT Lambda 2, (PV) Battery Voltage, (PV) Decel Enleanment, (PV) Desired Air/Fuel, (PV) Desired Lambda, (PV) Engine Speed, (PV) Engine Temperature, (PV) Front Adaptive Fuel Factor, (PV) Front Closed Loop Integrator, (PV) Front Spark Knock Retard, (PV) Idle Air Control Motor Position, (PV) Idle Set Speed, (PV) Injector Time Front, (PV) Injector Time Rear, (PV) Intake Air Temperature, (PV) Manifold Absolute Pressure, (PV) Rear Adaptive Fuel Factor, (PV) Rear Closed Loop Integrator, (PV) Rear Spark Knock Retard, (PV) Software Level, (PV) Spark Advance Front, (PV) Spark Advance Rear, (PV) Throttle Position, (PV) Throttle Position Sensor, (PV) Twistgrip Position, (PV) VE Front, (PV) VE New Front, (PV) VE New Rear, (PV) VE Rear, (PV) Vehicle Speed, (PV) Warm-up Fuel AFR (Lambda), (PV) Warm-up Fuel AFR (Ratio), (PV) WBO2 AFR Front, (PV) WBO2 AFR Rear, 
0, , , , , , 2.55, , , , , 62.74, 62.74, 62.74, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.05, , , , , , 2.571, , 0, 0, , 63.243, 63.243, 63.243, , , , , , , , , 10.65, 10.8, 10.65, 10.8, , 63.758, 63.758, , , , , , , , , , , , 1, 0.071, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.1, , , , , , 2.636, , 11.672, 11.672, , 64.792, 64.792, 64.792, , , , , 7.38, 12.142, 0, 0, 10.975, 11.13, 10.975, 11.13, 1, 63.954, 63.954, 0.025, 0.125, 18.91, 19.18, 18.91, 19.18, 5.587, 7.38, 12.142, , , 1, 0.123, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.15, , , , , , 3.444, , 18.68, 18.68, , 83.964, 83.964, 83.964, , , 35.982, 36.427, 7.382, 12.123, 0, 0, 14.767, 14.978, 14.767, 14.978, 1, 64.198, 64.198, 0.025, 0.125, 29.703, 30.13, 29.703, 30.13, 5.584, 7.382, 12.123, , , 1, 0.219, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2, , , , , , 4.902, , 25.684, 25.684, 3.333, 118.561, 118.561, 118.561, 51.985, , 35.802, 36.139, 7.383, 12.104, 0, 0, 21.348, 21.655, 21.348, 21.655, 1, 64.595, 64.595, 0.025, 0.125, 43.532, 44.16, 43.532, 44.16, 5.581, 7.383, 12.104, , , 1, 0.273, 0.479, 0, 14.413, 3.333, 158, 0, 0, 0, 56.297, 6.882, 6.262, 109.4, 36.279, 100, 0, 0, 42.019, 41.954, 10.268, 1.019, 109.649, 0, 0, 115.278, 64.782, 0, 0, 0.479, 0, 0, 14.087, 0, 14.413, 0, 3.333, 158, 0, 0, 0, 56.297, 1, 0.007, 0.007, 109.4, 36.279, 100, 0, 0, 141, 42.019, 41.954, 10.268, 1.019, 0, 109.649, 0, 0, 115.278, 64.782, 0, 0, 0, 0, 
0.25, , , , , , 8.922, , 32.783, 32.783, 3.34, 213.957, 213.957, 213.957, 51.852, , 35.622, 35.851, 7.384, 12.086, 0, 0, 36.722, 37.253, 36.722, 37.253, 1, 65.064, 65.064, 0.025, 0.125, 57.432, 58.262, 57.432, 58.262, 5.577, 7.384, 12.086, , , 1, 0.347, 1.252, 0, 14.434, 3.34, 158, 0, 0, 0, 58.389, 8.305, 7.25, 109.4, 36.511, 100, 0, 0, 42.856, 42.686, 10.686, 1.051, 110.695, 0, 0, 116.533, 65.044, 0, 0, 1.252, 0, 0, 14.066, 0, 14.434, 0, 3.34, 158, 0, 0, 0, 58.389, 1, 0.008, 0.007, 109.4, 36.511, 100, 0, 0, 141, 42.856, 42.686, 10.686, 1.051, 0, 110.695, 0, 0, 116.533, 65.044, 0, 0, 0, 0, 
0.3, , , , , , 11.04, , 37.501, 37.501, 3.347, 264.206, 264.206, 264.206, 51.522, , 35.442, 35.563, 7.384, 12.07, 0, 0, 45.674, 46.333, 45.674, 46.333, 1, 65.554, 65.554, 0.025, 0.125, 71.276, 72.307, 71.276, 72.307, 5.579, 7.384, 12.07, , , 1, 0.398, 2.026, 0, 14.455, 3.347, 158, 0, 0, 0, 60.481, 9.727, 8.237, 109.4, 36.743, 100, 0, 0, 43.692, 43.418, 11.105, 1.082, 111.741, 0, 0, 117.789, 65.305, 0, 0, 2.026, 0, 0, 14.045, 0, 14.455, 0, 3.347, 158, 0, 0, 0, 60.481, 1, 0.01, 0.008, 109.4, 36.743, 100, 0, 0, 141, 43.692, 43.418, 11.105, 1.082, 0, 111.741, 0, 0, 117.789, 65.305, 0, 0, 0, 0, 
0.35, , , , , , 13.316, , 44.554, 44.554, 3.354, 318.229, 318.229, 318.229, 51.05, , 35.262, 35.275, 7.382, 12.073, 0, 0, 55.782, 56.585, 55.782, 56.585, 1, 66.337, 66.337, 0.025, 0.125, 86.721, 87.974, 86.721, 87.974, 5.596, 7.382, 12.073, , , 1, 0.448, 2.799, 0, 14.476, 3.354, 158, 0, 0, 0, 62.573, 11.15, 9.225, 109.4, 36.975, 100, 0, 0, 44.529, 44.151, 11.523, 1.114, 112.787, 0, 0, 119.044, 65.567, 0, 0, 2.799, 0, 0, 14.024, 0, 14.476, 0, 3.354, 158, 0, 0, 0, 62.573, 1, 0.011, 0.009, 109.4, 36.975, 100, 0, 0, 141, 44.529, 44.151, 11.523, 1.114, 0, 112.787, 0, 0, 119.044, 65.567, 0, 0, 0, 0, 
0.4, , , , , , 14.555, , 49.326, 49.326, 3.361, 347.651, 347.651, 347.651, 50.49, , 35.272, 35.272, 7.381, 12.078, 0, 0, 61.492, 62.377, 61.492, 62.377, 1, 67.164, 67.164, 0.025, 0.125, 95.369, 96.748, 95.369, 96.748, 5.613, 7.381, 12.078, , , 1, 0.498, 3.572, 0, 14.497, 3.361, 158, 0, 0, 0, 64.665, 12.572, 10.212, 109.4, 37.207, 100, 0, 0, 45.366, 44.883, 11.941, 1.145, 113.833, 0, 0, 120.299, 65.828, 0, 0, 3.572, 0, 0, 14.003, 0, 14.497, 0, 3.361, 158, 0, 0, 0, 64.665, 1, 0.013, 0.01, 109.4, 37.207, 100, 0, 0, 141, 45.366, 44.883, 11.941, 1.145, 0, 113.833, 0, 0, 120.299, 65.828, 0, 0, 0, 0, 
0.45, , , , , , 15.258, , 54.189, 54.189, 3.389, 364.35, 364.35, 364.35, 50.008, , 35.307, 35.307, 7.38, 12.094, 0, 0, 65.082, 66.018, 65.082, 66.018, 1, 67.89, 67.89, 0.025, 0.125, 100.675, 102.13, 100.675, 102.13, 5.63, 7.38, 12.094, , , 1, 0.548, 3.525, 0, 14.376, 3.389, 158, 0, 0, 0, 65.304, 13.176, 10.872, 109.345, 40.714, 100, 0, 0, 44.588, 44.073, 15.915, 1.294, 112.952, 0, 0, 119.178, 66.474, 0, 0, 3.525, 0, 0, 14, 0, 14.376, 0, 3.389, 158, 0, 0, 0, 65.304, 1, 0.013, 0.011, 109.345, 40.714, 100, 0, 0, 141, 44.588, 44.073, 15.915, 1.294, 0, 112.952, 0, 0, 119.178, 66.474, 0, 0, 0, 0, 
