Time, (DWRT ATMO) Humidity, (DWRT ATMO) Pressure, (DWRT ATMO) Temperature 1, (DWRT ATMO) Temperature 2, (DWRT CPU) ????????????????????????????????????????????????????????????????, (DWRT CPU) Acceleration, (DWRT CPU) Correction Factor, (DWRT CPU) Distance, (DWRT CPU) Distance 1, (DWRT CPU) Engine RPM, (DWRT CPU) Force, (DWRT CPU) Force 1, (DWRT CPU) Force Drum 1, (DWRT CPU) Gear Ratio, (DWRT CPU) Inductive 1 Signal Strength, (DWRT CPU) Internal Temp 1, (DWRT CPU) Internal Temp 2, (DWRT CPU) LC1 Volts Petrol AFR, (DWRT CPU) LC2 Volts Petrol AFR2, (DWRT CPU) Link 0 Status, (DWRT CPU) Link 1 Status, (DWRT CPU) Power, (DWRT CPU) Power (uncorrected), (DWRT CPU) Power Drum 1, (DWRT CPU) Power Drum 1 (uncorrected), (DWRT CPU) Sampling, (DWRT CPU) Speed, (DWRT CPU) Speed 1, (DWRT CPU) TCP RX kB/s, (DWRT CPU) TCP TX kB/s, (DWRT CPU) Torque, (DWRT CPU) Torque (uncorrected), (DWRT CPU) Torque Drum 1, (DWRT CPU) Torque Drum 1 (uncorrected), (DWRT CPU) UDP RX kB/s, (DWRT CPU) User Analog 1, (DWRT CPU) User Analog 2, (DWRT CPU) User Analog 3, (DWRT CPU) User Analog 4, (Gen) Sampling, (Gen) Sampling Duration, (Harley - ECU Type 14 SW Level 141) Accel Enrichment, (Harley - ECU Type 14 SW Level 141) Decel Enleanment, (Harley - ECU Type 14 SW Level 141) Desired Air/Fuel, (Harley - ECU Type 14 SW Level 141) Engine Speed, (Harley - ECU Type 14 SW Level 141) Engine Temperature, (Harley - ECU Type 14 SW Level 141) Front Adaptive Fuel Factor, (Harley - ECU Type 14 SW Level 141) Front Closed Loop Integrator, (Harley - ECU Type 14 SW Level 141) Front Spark Knock Retard, (Harley - ECU Type 14 SW Level 141) Idle Air Control Motor Position, (Harley - ECU Type 14 SW Level 141) Injector Time Front, (Harley - ECU Type 14 SW Level 141) Injector Time Rear, (Harley - ECU Type 14 SW Level 141) Intake Air Temperature, (Harley - ECU Type 14 SW Level 141) Manifold Absolute Pressure, (Harley - ECU Type 14 SW Level 141) Rear Adaptive Fuel Factor, (Harley - ECU Type 14 SW Level 141) Rear Closed Loop Integrator, (Harley - ECU Type 14 SW Level 141) Rear Spark Knock Retard, (Harley - ECU Type 14 SW Level 141) Spark Advance Front, (Harley - ECU Type 14 SW Level 141) Spark Advance Rear, (Harley - ECU Type 14 SW Level 141) Throttle Position, (Harley - ECU Type 14 SW Level 141) Throttle Position Sensor Voltage, (Harley - ECU Type 14 SW Level 141) VE Front, (Harley - ECU Type 14 SW Level 141) VE New Front, (Harley - ECU Type 14 SW Level 141) VE New Rear, (Harley - ECU Type 14 SW Level 141) VE Rear, (Harley - ECU Type 14 SW Level 141) Vehicle Speed, (Harley - ECU Type 14 SW Level 141) WBO2 AFR Front, (Harley - ECU Type 14 SW Level 141) WBO2 AFR Rear, (PV) Accel Enrichment, (PV) AT Lambda 1, (PV) AT Lambda 2, (PV) Battery Voltage, (PV) Decel Enleanment, (PV) Desired Air/Fuel, (PV) Desired Lambda, (PV) Engine Speed, (PV) Engine Temperature, (PV) Front Adaptive Fuel Factor, (PV) Front Closed Loop Integrator, (PV) Front Spark Knock Retard, (PV) Idle Air Control Motor Position, (PV) Idle Set Speed, (PV) Injector Time Front, (PV) Injector Time Rear, (PV) Intake Air Temperature, (PV) Manifold Absolute Pressure, (PV) Rear Adaptive Fuel Factor, (PV) Rear Closed Loop Integrator, (PV) Rear Spark Knock Retard, (PV) Software Level, (PV) Spark Advance Front, (PV) Spark Advance Rear, (PV) Throttle Position, (PV) Throttle Position Sensor, (PV) Twistgrip Position, (PV) VE Front, (PV) VE New Front, (PV) VE New Rear, (PV) VE Rear, (PV) Vehicle Speed, (PV) Warm-up Fuel AFR (Lambda), (PV) Warm-up Fuel AFR (Ratio), (PV) WBO2 AFR Front, (PV) WBO2 AFR Rear, 
0, , , , , , 3.115, , , , , 75.83, 75.83, 75.83, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.05, , , , , , 3.168, , , , , 77.07, 77.07, 77.07, , , , , , , , , , , , , , 48.565, 48.565, 0.024, 0.133, , , , , 4.708, , , , , 1, 0.01, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.1, , , , , , 3.182, , 7.219, 7.219, 2.518, 77.419, 77.419, 77.419, 51.671, 55.674, , , , , 0, 0, 10.017, 10.157, 10.017, 10.157, 1, 48.733, 48.733, 0.024, 0.133, 20.695, 20.985, 20.695, 20.985, 4.7, , , , , 1, 0.07, 0, 0, 14.5, 2.518, 194, 0, 0, 0, 58, 5.42, 5.333, 125.6, 38.651, 100, 0, 0, 40.04, 40.04, 8, 0.9, 95.08, 0, 0, 104.04, 49.14, 0, 0, 0, 0, 0, 14, 0, 14.5, 0, 2.518, 194, 0, 0, 0, 58, 1, 0.005, 0.005, 125.6, 38.651, 100, 0, 0, 141, 40.04, 40.04, 8, 0.9, 0, 95.08, 0, 0, 104.04, 49.14, 0, 0, 0, 0, 
0.15, 17.701, , , 74.16, , 3.176, , 13.72, 13.72, 2.527, 77.274, 77.274, 77.274, 51.694, 56.567, , , 7.38, 13.922, 0, 0, 9.997, 10.137, 9.997, 10.137, 1, 49.046, 49.046, 0.024, 0.133, 20.626, 20.916, 20.626, 20.916, 4.693, 7.38, 13.922, , , 1, 0.16, 0, 0, 14.5, 2.527, 194, 0, 0, 0, 58, 5.42, 5.315, 125.6, 38.503, 100, 0, 0, 40.14, 40.14, 8, 0.9, 95.28, 0, 0, 104.14, 49.264, 0, 0, 0, 0, 0, 14, 0, 14.5, 0, 2.527, 194, 0, 0, 0, 58, 1, 0.005, 0.005, 125.6, 38.503, 100, 0, 0, 141, 40.14, 40.14, 8, 0.9, 0, 95.28, 0, 0, 104.14, 49.264, 0, 0, 0, 0, 
0.2, 17.701, , , 74.16, , 3.163, , 19.111, 19.111, 2.536, 76.973, 76.973, 76.973, 51.707, 57.459, 35.076, 36.14, 7.38, 13.925, 0, 0, 9.973, 10.113, 9.973, 10.113, 1, 49.3, 49.3, 0.024, 0.133, 20.525, 20.815, 20.525, 20.815, 4.685, 7.38, 13.925, , , 1, 0.219, 0, 0, 14.5, 2.536, 194, 0, 0, 0, 58, 5.42, 5.297, 125.6, 38.355, 100, 0, 0, 40.24, 40.24, 8, 0.9, 95.48, 0, 0, 104.24, 49.388, 0, 0, 0, 0, 0, 14, 0, 14.5, 0, 2.536, 194, 0, 0, 0, 58, 1, 0.005, 0.005, 125.6, 38.355, 100, 0, 0, 141, 40.24, 40.24, 8, 0.9, 0, 95.48, 0, 0, 104.24, 49.388, 0, 0, 0, 0, 
0.25, 17.702, , , 74.16, , 3.135, , 24.499, 24.499, 2.545, 76.317, 76.317, 76.317, 51.68, 58.352, 35.148, 36.14, 7.379, 13.922, 0, 0, 9.932, 10.072, 9.932, 10.072, 1, 49.501, 49.501, 0.024, 0.133, 20.394, 20.684, 20.394, 20.684, 4.684, 7.379, 13.922, , , 1, 0.311, 0, 0, 14.5, 2.545, 194, 0, 0, 0, 58, 5.42, 5.279, 125.6, 38.207, 100, 0, 0, 40.34, 40.34, 8, 0.9, 95.68, 0, 0, 104.34, 49.512, 0, 0, 0, 0, 0, 14, 0, 14.5, 0, 2.545, 194, 0, 0, 0, 58, 1, 0.005, 0.005, 125.6, 38.207, 100, 0, 0, 141, 40.34, 40.34, 8, 0.9, 0, 95.68, 0, 0, 104.34, 49.512, 0, 0, 0, 0, 
0.3, 17.703, , , 74.16, , 3.112, , 28.486, 28.486, 2.554, 75.762, 75.762, 75.762, 51.602, 59.245, 35.22, 36.14, 7.378, 13.918, 0, 0, 9.892, 10.032, 9.892, 10.032, 1, 49.659, 49.659, 0.024, 0.133, 20.275, 20.564, 20.275, 20.564, 4.73, 7.378, 13.918, , , 1, 0.361, 0, 0, 14.5, 2.554, 194, 0, 0, 0, 58, 5.42, 5.261, 125.6, 38.059, 100, 0, 0, 40.44, 40.44, 8, 0.9, 95.88, 0, 0, 104.44, 49.636, 0, 0, 0, 0, 0, 14, 0, 14.5, 0, 2.554, 194, 0, 0, 0, 58, 1, 0.005, 0.005, 125.6, 38.059, 100, 0, 0, 141, 40.44, 40.44, 8, 0.9, 0, 95.88, 0, 0, 104.44, 49.636, 0, 0, 0, 0, 
0.35, 17.704, , , 74.16, , 3.109, , 32.105, 32.105, 2.562, 75.698, 75.698, 75.698, 51.525, 60.138, 35.292, 36.14, 7.378, 13.901, 0, 0, 9.915, 10.056, 9.915, 10.056, 1, 49.811, 49.811, 0.024, 0.133, 20.289, 20.578, 20.289, 20.578, 4.777, 7.378, 13.901, , , 1, 0.41, 0, 0, 14.498, 2.562, 194, 0, 0, 0, 57.985, 5.417, 5.247, 125.6, 37.948, 100, 0, 0, 40.508, 40.5, 7.985, 0.9, 96.061, 0, 0, 104.523, 49.757, 0, 0, 0, 0, 0, 14, 0, 14.498, 0, 2.562, 194, 0, 0, 0, 57.985, 1, 0.005, 0.005, 125.6, 37.948, 100, 0, 0, 141, 40.508, 40.5, 7.985, 0.9, 0, 96.061, 0, 0, 104.523, 49.757, 0, 0, 0, 0, 
0.4, 17.704, , , 74.16, , 3.111, , 35.753, 35.753, 2.569, 75.758, 75.758, 75.758, 51.432, 61.031, 35.364, 36.14, 7.377, 13.881, 0, 0, 9.953, 10.095, 9.953, 10.095, 1, 49.966, 49.966, 0.024, 0.132, 20.341, 20.63, 20.341, 20.63, 4.824, 7.377, 13.881, , , 1, 0.461, 0, 0, 14.495, 2.569, 194, 0, 0, 0, 57.947, 5.408, 5.239, 125.6, 37.892, 100, 0, 0, 40.527, 40.5, 7.947, 0.899, 96.212, 0, 0, 104.58, 49.875, 0, 0, 0, 0, 0, 14, 0, 14.495, 0, 2.569, 194, 0, 0, 0, 57.947, 1, 0.005, 0.005, 125.6, 37.892, 100, 0, 0, 141, 40.527, 40.5, 7.947, 0.899, 0, 96.212, 0, 0, 104.58, 49.875, 0, 0, 0, 0, 
0.45, 17.705, , , 74.16, , 3.05, , 39.401, 39.401, 2.576, 74.299, 74.299, 74.299, 51.34, 61.924, 35.412, 36.124, 7.377, 13.85, 0, 0, 9.79, 9.931, 9.79, 9.931, 1, 50.119, 50.119, 0.024, 0.132, 19.986, 20.269, 19.986, 20.269, 4.87, 7.377, 13.85, , , 1, 0.511, 0, 0, 14.491, 2.576, 194, 0, 0, 0, 57.909, 5.4, 5.232, 125.6, 37.836, 100, 0, 0, 40.546, 40.5, 7.909, 0.898, 96.364, 0, 0, 104.637, 49.993, 0, 0, 0, 0, 0, 14, 0, 14.491, 0, 2.576, 194, 0, 0, 0, 57.909, 1, 0.005, 0.005, 125.6, 37.836, 100, 0, 0, 141, 40.546, 40.5, 7.909, 0.898, 0, 96.364, 0, 0, 104.637, 49.993, 0, 0, 0, 0, 
