Time, (DWRT ATMO) Humidity, (DWRT ATMO) Pressure, (DWRT ATMO) Temperature 1, (DWRT ATMO) Temperature 2, (DWRT CPU) ????????????????????????????????????????????????????????????????, (DWRT CPU) Acceleration, (DWRT CPU) Correction Factor, (DWRT CPU) Distance, (DWRT CPU) Distance 1, (DWRT CPU) Engine RPM, (DWRT CPU) Force, (DWRT CPU) Force 1, (DWRT CPU) Force Drum 1, (DWRT CPU) Gear Ratio, (DWRT CPU) Inductive 1 Signal Strength, (DWRT CPU) Internal Temp 1, (DWRT CPU) Internal Temp 2, (DWRT CPU) LC1 Volts Petrol AFR, (DWRT CPU) LC2 Volts Petrol AFR2, (DWRT CPU) Link 0 Status, (DWRT CPU) Link 1 Status, (DWRT CPU) Power, (DWRT CPU) Power (uncorrected), (DWRT CPU) Power Drum 1, (DWRT CPU) Power Drum 1 (uncorrected), (DWRT CPU) Sampling, (DWRT CPU) Speed, (DWRT CPU) Speed 1, (DWRT CPU) TCP RX kB/s, (DWRT CPU) TCP TX kB/s, (DWRT CPU) Torque, (DWRT CPU) Torque (uncorrected), (DWRT CPU) Torque Drum 1, (DWRT CPU) Torque Drum 1 (uncorrected), (DWRT CPU) UDP RX kB/s, (DWRT CPU) User Analog 1, (DWRT CPU) User Analog 2, (DWRT CPU) User Analog 3, (DWRT CPU) User Analog 4, (Gen) Sampling, (Gen) Sampling Duration, (Harley - ECU Type 14 SW Level 141) Accel Enrichment, (Harley - ECU Type 14 SW Level 141) Decel Enleanment, (Harley - ECU Type 14 SW Level 141) Desired Air/Fuel, (Harley - ECU Type 14 SW Level 141) Engine Speed, (Harley - ECU Type 14 SW Level 141) Engine Temperature, (Harley - ECU Type 14 SW Level 141) Front Adaptive Fuel Factor, (Harley - ECU Type 14 SW Level 141) Front Closed Loop Integrator, (Harley - ECU Type 14 SW Level 141) Front Spark Knock Retard, (Harley - ECU Type 14 SW Level 141) Idle Air Control Motor Position, (Harley - ECU Type 14 SW Level 141) Injector Time Front, (Harley - ECU Type 14 SW Level 141) Injector Time Rear, (Harley - ECU Type 14 SW Level 141) Intake Air Temperature, (Harley - ECU Type 14 SW Level 141) Manifold Absolute Pressure, (Harley - ECU Type 14 SW Level 141) Rear Adaptive Fuel Factor, (Harley - ECU Type 14 SW Level 141) Rear Closed Loop Integrator, (Harley - ECU Type 14 SW Level 141) Rear Spark Knock Retard, (Harley - ECU Type 14 SW Level 141) Spark Advance Front, (Harley - ECU Type 14 SW Level 141) Spark Advance Rear, (Harley - ECU Type 14 SW Level 141) Throttle Position, (Harley - ECU Type 14 SW Level 141) Throttle Position Sensor Voltage, (Harley - ECU Type 14 SW Level 141) VE Front, (Harley - ECU Type 14 SW Level 141) VE New Front, (Harley - ECU Type 14 SW Level 141) VE New Rear, (Harley - ECU Type 14 SW Level 141) VE Rear, (Harley - ECU Type 14 SW Level 141) Vehicle Speed, (Harley - ECU Type 14 SW Level 141) WBO2 AFR Front, (Harley - ECU Type 14 SW Level 141) WBO2 AFR Rear, (PV) Accel Enrichment, (PV) AT Lambda 1, (PV) AT Lambda 2, (PV) Battery Voltage, (PV) Decel Enleanment, (PV) Desired Air/Fuel, (PV) Desired Lambda, (PV) Engine Speed, (PV) Engine Temperature, (PV) Front Adaptive Fuel Factor, (PV) Front Closed Loop Integrator, (PV) Front Spark Knock Retard, (PV) Idle Air Control Motor Position, (PV) Idle Set Speed, (PV) Injector Time Front, (PV) Injector Time Rear, (PV) Intake Air Temperature, (PV) Manifold Absolute Pressure, (PV) Rear Adaptive Fuel Factor, (PV) Rear Closed Loop Integrator, (PV) Rear Spark Knock Retard, (PV) Software Level, (PV) Spark Advance Front, (PV) Spark Advance Rear, (PV) Throttle Position, (PV) Throttle Position Sensor, (PV) Twistgrip Position, (PV) VE Front, (PV) VE New Front, (PV) VE New Rear, (PV) VE Rear, (PV) Vehicle Speed, (PV) Warm-up Fuel AFR (Lambda), (PV) Warm-up Fuel AFR (Ratio), (PV) WBO2 AFR Front, (PV) WBO2 AFR Rear, 
0, , , , , , -3.679, , , , , -85.72, -85.72, -85.72, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.05, , , , , , -3.418, , , , , -79.518, -79.518, -79.518, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.1, , , , , , -3.156, , , , , -73.316, -73.316, -73.316, , , , , , , , , , , , , , 26.45, 26.45, , , , , , , , , , , , 1, 0.038, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.15, , , , , , -3.066, , 4.071, 4.071, , -71.178, -71.178, -71.178, , , , , , , , , -4.073, -4.198, -4.073, -4.198, , 26.325, 26.325, , , , , , , , , , , , 1, 0.125, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2, , , , , , -3.09, , 6.966, 6.966, , -71.751, -71.751, -71.751, , , 35.63, 35.959, 7.378, 22.39, 0, 0, -4.494, -4.628, -4.494, -4.628, 1, 26.157, 26.157, , , , , , , , 7.378, 22.39, , , 1, 0.207, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.25, , , , , , -3.093, , 9.852, 9.852, 1.805, -71.834, -71.834, -71.834, , , 35.666, 35.743, 7.38, 22.39, 0, 0, -4.809, -4.948, -4.809, -4.948, 1, 25.923, 25.923, 0.025, 0.277, -14.085, -14.512, -14.085, -14.512, 4.567, 7.38, 22.39, , , 1, 0.282, 0, 0, 13.918, 1.805, 174, 0, 0, 0, 36, 2.777, 2.77, 114.8, 22.382, 100, 0, 0, 14.776, 16.816, 0, 0.55, 79.5, 0, 0, 84, 26.492, 0, 0, 0, 0, 0, 14.1, 0, 13.918, 0, 1.805, 174, 0, 0, 0, 36, 1, 0.003, 0.003, 114.8, 22.386, 100, 0, 0, 141, 14.776, 16.816, 0, 0.55, 0, 79.5, 0, 0, 84, 26.492, 0, 0, 0, 0, 
0.3, , 100.57, 62.26, , , -3.003, 0.971, 12.7, 12.7, 1.794, -69.689, -69.689, -69.689, , , 35.702, 35.527, 7.38, 22.39, 0, 0, -4.638, -4.773, -4.638, -4.773, 1, 25.689, 25.689, 0.025, 0.276, -13.665, -14.081, -13.665, -14.081, 4.555, 7.38, 22.39, , , 1, 0.338, 0, 0, 13.938, 1.794, 174, 0, 0, 0, 36, 2.817, 2.792, 114.8, 22.677, 100, 0, 0, 15.076, 16.616, 0, 0.55, 79.5, 0, 0, 84, 26.244, 0, 0, 0, 0, 0, 14.1, 0, 13.938, 0, 1.794, 174, 0, 0, 0, 36, 1, 0.003, 0.003, 114.8, 22.68, 100, 0, 0, 141, 15.076, 16.616, 0, 0.55, 0, 79.5, 0, 0, 84, 26.244, 0, 0, 0, 0, 
0.35, , 100.571, 62.26, , , -2.912, 0.971, 15.547, 15.547, 1.783, -67.544, -67.544, -67.544, 69.333, , 35.738, 35.311, 7.38, 22.39, 0, 0, -4.466, -4.598, -4.466, -4.598, 1, 25.537, 25.537, 0.025, 0.275, -13.246, -13.649, -13.246, -13.649, 4.544, 7.38, 22.39, , , 1, 0.388, 0, 0, 13.958, 1.783, 174, 0, 0, 0, 36, 2.857, 2.814, 114.8, 22.972, 100, 0, 0, 15.376, 16.416, 0, 0.55, 79.5, 0, 0, 84, 25.996, 0, 0, 0, 0, 0, 14.1, 0, 13.958, 0, 1.783, 174, 0, 0, 0, 36, 1, 0.003, 0.003, 114.8, 22.974, 100, 0, 0, 141, 15.376, 16.416, 0, 0.55, 0, 79.5, 0, 0, 84, 25.996, 0, 0, 0, 0, 
0.4, , 100.571, 62.26, , , -2.918, 0.971, 17.689, 17.689, 1.772, -67.684, -67.684, -67.684, 69.305, , 35.774, 35.095, 7.38, 22.39, 0, 0, -4.446, -4.579, -4.446, -4.579, 1, 25.389, 25.389, 0.025, 0.275, -13.271, -13.675, -13.271, -13.675, 4.532, 7.38, 22.39, , , 1, 0.439, 0, 0, 13.978, 1.772, 174, 0, 0, 0, 36, 2.897, 2.836, 114.8, 23.267, 100, 0, 0, 15.676, 16.216, 0, 0.55, 79.5, 0, 0, 84, 25.748, 0, 0, 0, 0, 0, 14.1, 0, 13.978, 0, 1.772, 174, 0, 0, 0, 36, 1, 0.003, 0.003, 114.8, 23.268, 100, 0, 0, 141, 15.676, 16.216, 0, 0.55, 0, 79.5, 0, 0, 84, 25.748, 0, 0, 0, 0, 
0.45, , 100.571, 62.26, , , -2.965, 0.971, 19.557, 19.557, 1.761, -68.804, -68.804, -68.804, 69.316, , 35.599, 35.09, 7.38, 22.39, 0, 0, -4.49, -4.627, -4.49, -4.627, 1, 25.24, 25.24, 0.025, 0.274, -13.487, -13.897, -13.487, -13.897, 4.515, 7.38, 22.39, , , 1, 0.489, 0, 0, 13.998, 1.761, 174, 0, 0, 0, 36, 2.937, 2.858, 114.8, 23.562, 100, 0, 0, 15.976, 16.016, 0, 0.55, 79.5, 0, 0, 84, 25.5, 0, 0, 0, 0, 0, 14.1, 0, 13.998, 0, 1.761, 174, 0, 0, 0, 36, 1, 0.003, 0.003, 114.8, 23.562, 100, 0, 0, 141, 15.976, 16.016, 0, 0.55, 0, 79.5, 0, 0, 84, 25.5, 0, 0, 0, 0, 
