Time, (DWRT ATMO) Humidity, (DWRT ATMO) Pressure, (DWRT ATMO) Temperature 1, (DWRT ATMO) Temperature 2, (DWRT CPU) ????????????????????????????????????????????????????????????????, (DWRT CPU) Acceleration, (DWRT CPU) Correction Factor, (DWRT CPU) Distance, (DWRT CPU) Distance 1, (DWRT CPU) Engine RPM, (DWRT CPU) Force, (DWRT CPU) Force 1, (DWRT CPU) Force Drum 1, (DWRT CPU) Gear Ratio, (DWRT CPU) Inductive 1 Signal Strength, (DWRT CPU) Inductive 2 Signal Strength, (DWRT CPU) Internal Temp 1, (DWRT CPU) Internal Temp 2, (DWRT CPU) LC1 Volts Petrol AFR, (DWRT CPU) LC2 Volts Petrol AFR2, (DWRT CPU) Link 0 Status, (DWRT CPU) Link 1 Status, (DWRT CPU) Power, (DWRT CPU) Power (uncorrected), (DWRT CPU) Power Drum 1, (DWRT CPU) Power Drum 1 (uncorrected), (DWRT CPU) Sampling, (DWRT CPU) Speed, (DWRT CPU) Speed 1, (DWRT CPU) TCP RX kB/s, (DWRT CPU) TCP TX kB/s, (DWRT CPU) Torque, (DWRT CPU) Torque (uncorrected), (DWRT CPU) Torque Drum 1, (DWRT CPU) Torque Drum 1 (uncorrected), (DWRT CPU) UDP RX kB/s, (DWRT CPU) User Analog 1, (DWRT CPU) User Analog 2, (DWRT CPU) User Analog 3, (DWRT CPU) User Analog 4, (Gen) Sampling, (Gen) Sampling Duration, (Harley - ECU Type 14 SW Level 141) Accel Enrichment, (Harley - ECU Type 14 SW Level 141) Decel Enleanment, (Harley - ECU Type 14 SW Level 141) Desired Air/Fuel, (Harley - ECU Type 14 SW Level 141) Engine Speed, (Harley - ECU Type 14 SW Level 141) Engine Temperature, (Harley - ECU Type 14 SW Level 141) Front Adaptive Fuel Factor, (Harley - ECU Type 14 SW Level 141) Front Closed Loop Integrator, (Harley - ECU Type 14 SW Level 141) Front Spark Knock Retard, (Harley - ECU Type 14 SW Level 141) Idle Air Control Motor Position, (Harley - ECU Type 14 SW Level 141) Injector Time Front, (Harley - ECU Type 14 SW Level 141) Injector Time Rear, (Harley - ECU Type 14 SW Level 141) Intake Air Temperature, (Harley - ECU Type 14 SW Level 141) Manifold Absolute Pressure, (Harley - ECU Type 14 SW Level 141) Rear Adaptive Fuel Factor, (Harley - ECU Type 14 SW Level 141) Rear Closed Loop Integrator, (Harley - ECU Type 14 SW Level 141) Rear Spark Knock Retard, (Harley - ECU Type 14 SW Level 141) Spark Advance Front, (Harley - ECU Type 14 SW Level 141) Spark Advance Rear, (Harley - ECU Type 14 SW Level 141) Throttle Position, (Harley - ECU Type 14 SW Level 141) Throttle Position Sensor Voltage, (Harley - ECU Type 14 SW Level 141) VE Front, (Harley - ECU Type 14 SW Level 141) VE New Front, (Harley - ECU Type 14 SW Level 141) VE New Rear, (Harley - ECU Type 14 SW Level 141) VE Rear, (Harley - ECU Type 14 SW Level 141) Vehicle Speed, (Harley - ECU Type 14 SW Level 141) WBO2 AFR Front, (Harley - ECU Type 14 SW Level 141) WBO2 AFR Rear, (PV) Accel Enrichment, (PV) AT Lambda 1, (PV) AT Lambda 2, (PV) Battery Voltage, (PV) Decel Enleanment, (PV) Desired Air/Fuel, (PV) Desired Lambda, (PV) Engine Speed, (PV) Engine Temperature, (PV) Front Adaptive Fuel Factor, (PV) Front Closed Loop Integrator, (PV) Front Spark Knock Retard, (PV) Idle Air Control Motor Position, (PV) Idle Set Speed, (PV) Injector Time Front, (PV) Injector Time Rear, (PV) Intake Air Temperature, (PV) Manifold Absolute Pressure, (PV) Rear Adaptive Fuel Factor, (PV) Rear Closed Loop Integrator, (PV) Rear Spark Knock Retard, (PV) Software Level, (PV) Spark Advance Front, (PV) Spark Advance Rear, (PV) Throttle Position, (PV) Throttle Position Sensor, (PV) Twistgrip Position, (PV) VE Front, (PV) VE New Front, (PV) VE New Rear, (PV) VE Rear, (PV) Vehicle Speed, (PV) Warm-up Fuel AFR (Lambda), (PV) Warm-up Fuel AFR (Ratio), (PV) WBO2 AFR Front, (PV) WBO2 AFR Rear, 
2.6, 20.08, 100.384, 66.2, 66.896, , 15.496, 0.977, 234.278, 234.278, 2.019, 370.261, 370.261, 370.261, 24.023, 68.535, 62.2, 35.053, 37.194, 7.377, 16.807, 0, 0, 75.373, 77.152, 75.373, 77.152, 1, 78.139, 78.139, 0.025, 0.033, 211.869, 216.874, 211.869, 216.874, 5.597, 7.377, 16.807, , , 1, 2.647, 0, 0, 12.5, 3.433, 165, 100, 100, 0, 74, 18.996, 20.807, 101.31, 102.367, 100, 100, 0, 24, 24, 100, 4.42, 106.976, 106.976, 117.228, 117.228, 69.177, 5.1, 5.1, 0, 0, 0, 14, 0, 12.5, 0, 3.433, 165, 100, 100, 0, 74, 1.008, 0.019, 0.021, 101.31, 102.367, 100, 100, 0, 141, 24, 24, 100, 4.42, 0, 106.976, 106.976, 117.228, 117.228, 69.177, 0, 0, 5.1, 5.1, 
2.65, 20.08, 100.384, 66.2, 66.899, , 15.489, 0.977, 239.935, 239.935, 1.949, 370.127, 370.127, 370.127, 22.909, 69.496, 62.372, 35.094, 36.848, 7.377, 17.332, 0, 0, 76.079, 77.876, 76.079, 77.876, 1, 78.906, 78.906, 0.025, 0.033, 222.039, 227.285, 222.039, 227.285, 5.612, 7.377, 17.332, , , 1, 2.697, 0, 0, 12.5, 3.457, 165, 100, 100, 0, 74, 19.029, 20.835, 101.222, 102.349, 100, 100, 0, 24, 24, 100, 4.421, 107.218, 107.218, 117.447, 117.447, 70.113, 5.1, 5.1, 0, 0, 0, 14, 0, 12.5, 0, 3.457, 165, 100, 100, 0, 74, 1.008, 0.019, 0.021, 101.222, 102.349, 100, 100, 0, 141, 24, 24, 100, 4.421, 0, 107.218, 107.218, 117.447, 117.447, 70.113, 0, 0, 5.1, 5.1, 
2.7, 20.08, 100.383, 66.2, 66.901, , 15.48, 0.977, 247.966, 247.966, 1.879, 369.932, 369.932, 369.932, 21.57, 70.457, 62.543, 35.13, 36.452, 7.377, 17.837, 0, 0, 77.067, 78.887, 77.067, 78.887, 1, 79.851, 79.851, 0.025, 0.033, 238.056, 243.68, 238.056, 243.68, 5.633, 7.377, 17.837, , , 1, 2.747, 0, 0, 12.5, 3.482, 165, 100, 100, 0, 74, 19.062, 20.863, 101.135, 102.331, 100, 100, 0, 24, 24, 100, 4.422, 107.461, 107.461, 117.665, 117.665, 71.049, 5.1, 5.1, 0, 0, 0, 14, 0, 12.5, 0, 3.482, 165, 100, 100, 0, 74, 1.008, 0.019, 0.021, 101.135, 102.331, 100, 100, 0, 141, 24, 24, 100, 4.422, 0, 107.461, 107.461, 117.665, 117.665, 71.049, 0, 0, 5.1, 5.1, 
2.75, 20.08, 100.383, 66.2, 66.903, , 15.498, 0.977, 253.698, 253.698, 1.808, 370.397, 370.397, 370.397, 20.36, 71.418, 62.714, 35.166, 36.056, 7.377, 18.327, 0, 0, 77.89, 79.729, 77.89, 79.729, 1, 80.72, 80.72, 0.025, 0.033, 250.729, 256.651, 250.729, 256.651, 5.654, 7.377, 18.327, , , 1, 2.797, 0, 0, 12.5, 3.507, 165, 100, 100, 0, 74, 19.095, 20.891, 101.047, 102.313, 100, 100, 0, 24, 24, 100, 4.423, 107.704, 107.704, 117.883, 117.883, 71.985, 5.1, 5.1, 0, 0, 0, 14, 0, 12.5, 0, 3.507, 165, 100, 100, 0, 74, 1.008, 0.019, 0.021, 101.047, 102.313, 100, 100, 0, 141, 24, 24, 100, 4.423, 0, 107.704, 107.704, 117.883, 117.883, 71.985, 0, 0, 5.1, 5.1, 
2.8, 20.08, 100.383, 66.2, 66.906, , 15.49, 0.977, 259.535, 259.535, 1.738, 370.213, 370.213, 370.213, 19.326, 72.379, 62.886, 35.202, 35.66, 7.377, 18.785, 0, 0, 78.582, 80.438, 78.582, 80.438, 1, 81.48, 81.48, 0.025, 0.033, 264.09, 270.327, 264.09, 270.327, 5.674, 7.377, 18.785, , , 1, 2.847, 0, 0, 12.5, 3.532, 165, 100, 100, 0, 74, 19.129, 20.92, 100.96, 102.295, 100, 100, 0, 24, 24, 100, 4.424, 107.947, 107.947, 118.102, 118.102, 72.92, 5.1, 5.1, 0, 0, 0, 14, 0, 12.5, 0, 3.532, 165, 100, 100, 0, 74, 1.008, 0.019, 0.021, 100.96, 102.295, 100, 100, 0, 141, 24, 24, 100, 4.424, 0, 107.947, 107.947, 118.102, 118.102, 72.92, 0, 0, 5.1, 5.1, 
2.85, 20.08, 100.382, 66.2, 66.908, , 15.483, 0.977, 265.373, 265.373, 1.668, 370.077, 370.077, 370.077, 18.313, 73.34, 63.057, 35.238, 35.264, 7.377, 19.218, 0, 0, 79.279, 81.152, 79.279, 81.152, 1, 82.239, 82.239, 0.025, 0.033, 278.583, 285.162, 278.583, 285.162, 5.697, 7.377, 19.218, , , 1, 2.897, 0, 0, 12.5, 3.557, 165, 100, 100, 0, 74, 19.162, 20.948, 100.872, 102.277, 100, 100, 0, 24, 24, 100, 4.425, 108.189, 108.189, 118.32, 118.32, 73.856, 5.1, 5.1, 0, 0, 0, 14, 0, 12.5, 0, 3.557, 165, 100, 100, 0, 74, 1.008, 0.019, 0.021, 100.872, 102.277, 100, 100, 0, 141, 24, 24, 100, 4.425, 0, 108.189, 108.189, 118.32, 118.32, 73.856, 0, 0, 5.1, 5.1, 
2.9, 20.08, 100.382, 66.2, 66.91, , 15.452, 0.977, 271.339, 271.339, 1.598, 369.352, 369.352, 369.352, 17.32, 74.301, 63.228, 35.342, 35.24, 7.377, 19.586, 0, 0, 79.855, 81.742, 79.855, 81.742, 1, 82.995, 82.995, 0.025, 0.033, 294.179, 301.126, 294.179, 301.126, 5.758, 7.377, 19.586, , , 1, 2.947, 0, 0, 12.5, 3.582, 165, 100, 100, 0, 74, 19.195, 20.976, 100.785, 102.259, 100, 100, 0, 24, 24, 100, 4.426, 108.432, 108.432, 118.539, 118.539, 74.792, 5.1, 5.1, 0, 0, 0, 14, 0, 12.5, 0, 3.582, 165, 100, 100, 0, 74, 1.008, 0.019, 0.021, 100.785, 102.259, 100, 100, 0, 141, 24, 24, 100, 4.426, 0, 108.432, 108.432, 118.539, 118.539, 74.792, 0, 0, 5.1, 5.1, 
2.95, 20.08, 100.381, 66.2, 66.912, , 15.407, 0.977, 277.326, 277.326, 1.528, 368.319, 368.319, 368.319, 16.349, 75.261, 63.399, 35.45, 35.24, 7.377, 19.972, 0, 0, 80.354, 82.253, 80.354, 82.253, 1, 83.746, 83.746, 0.025, 0.033, 311.071, 318.418, 311.071, 318.418, 5.82, 7.377, 19.972, , , 1, 2.997, 0, 0, 12.5, 3.606, 165, 100, 100, 0, 74, 19.228, 21.004, 100.697, 102.241, 100, 100, 0, 24, 24, 100, 4.427, 108.675, 108.675, 118.757, 118.757, 75.728, 5.1, 5.1, 0, 0, 0, 14, 0, 12.5, 0, 3.606, 165, 100, 100, 0, 74, 1.008, 0.019, 0.021, 100.697, 102.241, 100, 100, 0, 141, 24, 24, 100, 4.427, 0, 108.675, 108.675, 118.757, 118.757, 75.728, 0, 0, 5.1, 5.1, 
3, 20.08, 100.381, 66.2, 66.915, , 15.331, 0.977, 283.313, 283.313, 1.458, 366.539, 366.539, 366.539, 15.378, 76.222, 63.571, 35.558, 35.24, 7.377, 20.411, 0, 0, 80.677, 82.583, 80.677, 82.583, 1, 84.508, 84.508, 0.025, 0.033, 328.826, 336.593, 328.826, 336.593, 5.881, 7.377, 20.411, , , 1, 3.047, 0, 0, 12.5, 3.631, 165, 100, 100, 0, 74, 19.261, 21.032, 100.61, 102.223, 100, 100, 0, 24, 24, 100, 4.428, 108.917, 108.917, 118.976, 118.976, 76.664, 5.1, 5.1, 0, 0, 0, 14, 0, 12.5, 0, 3.631, 165, 100, 100, 0, 74, 1.008, 0.019, 0.021, 100.61, 102.223, 100, 100, 0, 141, 24, 24, 100, 4.428, 0, 108.917, 108.917, 118.976, 118.976, 76.664, 0, 0, 5.1, 5.1, 
3.05, 20.08, 100.381, 66.2, 66.917, , 15.282, 0.977, 289.417, 289.417, 1.388, 365.403, 365.403, 365.403, 14.444, 77.183, 63.742, 35.666, 35.24, 7.377, 20.834, 0, 0, 81.146, 83.063, 81.146, 83.063, 1, 85.25, 85.25, 0.025, 0.033, 349.465, 357.719, 349.465, 357.719, 5.942, 7.377, 20.834, , , 1, 3.097, 0, 0, 12.5, 3.656, 165, 100, 100, 0, 74, 19.294, 21.061, 100.522, 102.205, 100, 100, 0, 24, 24, 100, 4.429, 109.16, 109.16, 119.194, 119.194, 77.6, 5.1, 5.1, 0, 0, 0, 14, 0, 12.5, 0, 3.656, 165, 100, 100, 0, 74, 1.008, 0.019, 0.021, 100.522, 102.205, 100, 100, 0, 141, 24, 24, 100, 4.429, 0, 109.16, 109.16, 119.194, 119.194, 77.6, 0, 0, 5.1, 5.1, 
3.1, 20.08, 100.38, 66.2, 66.919, , 15.234, 0.977, 295.562, 295.562, 1.317, 364.277, 364.277, 364.277, 13.518, 78.144, 63.913, 35.774, 35.24, 7.377, 21.209, 0, 0, 81.603, 83.529, 81.603, 83.529, 1, 85.997, 85.997, 0.025, 0.033, 372.617, 381.418, 372.617, 381.418, 5.977, 7.377, 21.209, , , 1, 3.147, 0, 0, 12.5, 3.681, 165, 100, 100, 0, 74, 19.327, 21.089, 100.435, 102.187, 100, 100, 0, 24, 24, 100, 4.43, 109.403, 109.403, 119.413, 119.413, 78.536, 5.1, 5.1, 0, 0, 0, 14, 0, 12.5, 0, 3.681, 165, 100, 100, 0, 74, 1.008, 0.019, 0.021, 100.435, 102.187, 100, 100, 0, 141, 24, 24, 100, 4.43, 0, 109.403, 109.403, 119.413, 119.413, 78.536, 0, 0, 5.1, 5.1, 
3.15, 20.08, 100.38, 66.2, 66.922, , 15.177, 0.977, 301.783, 301.783, 1.247, 362.951, 362.951, 362.951, 12.6, 79.105, 64.085, 35.715, 35.547, 7.377, 21.567, 0, 0, 82.016, 83.95, 82.016, 83.95, 1, 86.749, 86.749, 0.025, 0.033, 398.648, 408.064, 398.648, 408.064, 6.012, 7.377, 21.567, , , 1, 3.197, 0, 0, 12.5, 3.722, 165.028, 100, 100, 0, 74, 19.332, 21.095, 100.249, 102.077, 100, 100, 0, 24.098, 24.07, 100, 4.43, 109.577, 109.577, 119.605, 119.605, 79.43, 5.1, 5.1, 0, 0, 0, 13.999, 0, 12.5, 0, 3.722, 165.028, 100, 100, 0, 74, 1.008, 0.019, 0.021, 100.249, 102.077, 100, 100, 0, 141, 24.098, 24.07, 100, 4.43, 0, 109.577, 109.577, 119.605, 119.605, 79.43, 0, 0, 5.1, 5.1, 
3.2, 20.08, 100.38, 66.2, 66.924, , 15.127, 0.977, 308.094, 308.094, 1.177, 361.801, 361.801, 361.801, 11.713, 80.066, 64.256, 35.647, 35.873, 7.377, 21.858, 0, 0, 82.463, 84.408, 82.463, 84.408, 1, 87.485, 87.485, 0.025, 0.033, 428.279, 438.395, 428.279, 438.395, 6.047, 7.377, 21.858, , , 1, 3.247, 0, 0, 12.5, 3.775, 165.074, 100, 100, 0, 74, 19.318, 21.085, 99.998, 101.905, 100, 100, 0, 24.26, 24.186, 100, 4.429, 109.705, 109.705, 119.779, 119.779, 80.298, 5.1, 5.1, 0, 0, 0, 13.996, 0, 12.5, 0, 3.775, 165.074, 100, 100, 0, 74, 1.008, 0.019, 0.021, 99.998, 101.905, 100, 100, 0, 141, 24.26, 24.186, 100, 4.429, 0, 109.705, 109.705, 119.779, 119.779, 80.298, 0, 0, 5.1, 5.1, 
3.25, 20.08, 100.38, 66.2, 66.926, , 15.089, 0.977, 314.405, 314.405, 1.107, 360.92, 360.92, 360.92, 10.835, 81.027, 64.427, 35.578, 36.199, 7.377, 22.117, 0, 0, 82.956, 84.914, 82.956, 84.914, 1, 88.225, 88.225, 0.025, 0.033, 462.733, 473.661, 462.733, 473.661, 6.082, 7.377, 22.117, , , 1, 3.297, 0, 0, 12.5, 3.827, 165.121, 100, 100, 0, 74, 19.304, 21.076, 99.747, 101.734, 100, 100, 0, 24.423, 24.302, 100, 4.429, 109.833, 109.833, 119.953, 119.953, 81.165, 5.1, 5.1, 0, 0, 0, 13.994, 0, 12.5, 0, 3.827, 165.121, 100, 100, 0, 74, 1.008, 0.019, 0.021, 99.747, 101.734, 100, 100, 0, 141, 24.423, 24.302, 100, 4.429, 0, 109.833, 109.833, 119.953, 119.953, 81.165, 0, 0, 5.1, 5.1, 
3.3, 20.08, 100.38, 66.2, 66.928, , 15.033, 0.977, 320.715, 320.715, 1.037, 359.617, 359.617, 359.617, 9.962, 81.988, 64.598, 35.509, 36.526, 7.377, 22.23, 0, 0, 83.343, 85.311, 83.343, 85.311, 1, 88.973, 88.973, 0.025, 0.033, 501.562, 513.407, 501.562, 513.407, 6.112, 7.377, 22.23, , , 1, 3.347, 0, 0, 12.5, 3.88, 165.167, 100, 100, 0, 74, 19.291, 21.067, 99.496, 101.562, 100, 100, 0, 24.586, 24.419, 100, 4.428, 109.96, 109.96, 120.128, 120.128, 82.032, 5.1, 5.1, 0, 0, 0, 13.992, 0, 12.5, 0, 3.88, 165.167, 100, 100, 0, 74, 1.007, 0.019, 0.021, 99.496, 101.562, 100, 100, 0, 141, 24.586, 24.419, 100, 4.428, 0, 109.96, 109.96, 120.128, 120.128, 82.032, 0, 0, 5.1, 5.1, 
3.35, 20.08, 100.38, 66.2, 66.931, , 14.989, 0.977, 327.159, 327.159, 0.967, 358.593, 358.593, 358.593, 9.116, 82.949, 64.77, 35.441, 36.852, 7.377, 22.331, 0, 0, 83.794, 85.774, 83.794, 85.774, 1, 89.705, 89.705, 0.025, 0.033, 547.728, 560.665, 547.728, 560.665, 6.14, 7.377, 22.331, , , 1, 3.397, 0, 0, 12.5, 3.932, 165.214, 100, 100, 0, 74, 19.277, 21.058, 99.245, 101.391, 100, 100, 0, 24.749, 24.535, 100, 4.428, 110.088, 110.088, 120.302, 120.302, 82.899, 5.1, 5.1, 0, 0, 0, 13.989, 0, 12.5, 0, 3.932, 165.214, 100, 100, 0, 74, 1.007, 0.019, 0.021, 99.245, 101.391, 100, 100, 0, 141, 24.749, 24.535, 100, 4.428, 0, 110.088, 110.088, 120.302, 120.302, 82.899, 0, 0, 5.1, 5.1, 
3.4, 20.08, 100.38, 66.2, 66.933, , 14.933, 0.977, 333.646, 333.646, 0.896, 357.291, 357.291, 357.291, 8.278, 83.91, 64.941, 35.394, 36.91, 7.378, 22.363, 0, 0, 84.174, 86.164, 84.174, 86.164, 1, 90.439, 90.439, 0.025, 0.033, 603.308, 617.557, 603.308, 617.557, 6.169, 7.378, 22.363, , , 1, 3.447, 0, 0, 12.5, 3.985, 165.26, 100, 100, 0, 74, 19.263, 21.049, 98.993, 101.219, 100, 100, 0, 24.912, 24.651, 100, 4.427, 110.216, 110.216, 120.477, 120.477, 83.766, 5.1, 5.1, 0, 0, 0, 13.987, 0, 12.5, 0, 3.985, 165.26, 100, 100, 0, 74, 1.007, 0.019, 0.021, 98.993, 101.219, 100, 100, 0, 141, 24.912, 24.651, 100, 4.427, 0, 110.216, 110.216, 120.477, 120.477, 83.766, 0, 0, 5.1, 5.1, 
3.45, 20.08, 100.38, 66.2, 66.935, , 14.893, 0.977, 340.243, 340.243, 0.826, 356.368, 356.368, 356.368, 7.457, 84.871, 65.112, 35.356, 36.854, 7.378, 22.39, 0, 0, 84.644, 86.643, 84.644, 86.643, 1, 91.171, 91.171, 0.025, 0.033, 670.9, 686.744, 670.9, 686.744, 6.197, 7.378, 22.39, , , 1, 3.497, 0, 0, 12.5, 4.037, 165.307, 100, 100, 0, 74, 19.249, 21.04, 98.742, 101.047, 100, 100, 0, 25.074, 24.767, 100, 4.427, 110.344, 110.344, 120.651, 120.651, 84.634, 5.1, 5.1, 0, 0, 0, 13.985, 0, 12.5, 0, 4.037, 165.307, 100, 100, 0, 74, 1.007, 0.019, 0.021, 98.742, 101.047, 100, 100, 0, 141, 25.074, 24.767, 100, 4.427, 0, 110.344, 110.344, 120.651, 120.651, 84.634, 0, 0, 5.1, 5.1, 
3.5, 20.08, 100.38, 66.2, 66.938, , 14.844, 0.977, 346.781, 346.781, 0.756, 355.213, 355.213, 355.213, 6.637, 85.831, 65.284, 35.318, 36.797, 7.379, 22.39, 0, 0, 85.04, 87.049, 85.04, 87.049, 1, 91.911, 91.911, 0.025, 0.033, 753.758, 771.56, 753.758, 771.56, 6.227, 7.379, 22.39, , , 1, 3.547, 0, 0, 12.5, 4.09, 165.353, 100, 100, 0, 74, 19.236, 21.031, 98.491, 100.876, 100, 100, 0, 25.237, 24.884, 100, 4.426, 110.472, 110.472, 120.826, 120.826, 85.501, 5.1, 5.1, 0, 0, 0, 13.982, 0, 12.5, 0, 4.09, 165.353, 100, 100, 0, 74, 1.007, 0.019, 0.021, 98.491, 100.876, 100, 100, 0, 141, 25.237, 24.884, 100, 4.426, 0, 110.472, 110.472, 120.826, 120.826, 85.501, 0, 0, 5.1, 5.1, 
3.55, 20.08, 100.38, 66.2, 66.94, , 14.741, 0.977, 355.053, 355.053, 0.686, 352.812, 352.812, 352.812, 5.583, 86.792, 65.455, 35.28, 36.74, 7.379, 22.39, 0, 0, 85.288, 87.301, 85.288, 87.301, 1, 92.878, 92.878, 0.025, 0.033, 897.801, 919.006, 897.801, 919.006, 6.257, 7.379, 22.39, , , 1, 3.597, 0, 0, 12.5, 4.142, 165.4, 100, 100, 0, 74, 19.222, 21.022, 98.24, 100.704, 100, 100, 0, 25.4, 25, 100, 4.426, 110.6, 110.6, 121, 121, 86.368, 5.1, 5.1, 0, 0, 0, 13.98, 0, 12.5, 0, 4.142, 165.4, 100, 100, 0, 74, 1.006, 0.019, 0.021, 98.24, 100.704, 100, 100, 0, 141, 25.4, 25, 100, 4.426, 0, 110.6, 110.6, 121, 121, 86.368, 0, 0, 5.1, 5.1, 
3.6, 20.08, 100.38, 66.2, 66.941, , 14.661, 0.977, 362.459, 362.459, 0.616, 350.938, 350.938, 350.938, 4.799, 87.753, 65.626, 35.242, 36.683, 7.38, 22.39, 0, 0, 85.565, 87.585, 85.565, 87.585, 1, 93.604, 93.604, 0.025, 0.033, 1072.344, 1097.672, 1072.344, 1097.672, 6.288, 7.38, 22.39, , , 1, 3.647, 0, 0, 12.5, 4.195, 165.447, 100, 100, 0, 74, 19.208, 21.013, 97.989, 100.532, 100, 100, 0, 25.563, 25.116, 100, 4.426, 110.728, 110.728, 121.174, 121.174, 87.235, 5.1, 5.1, 0, 0, 0, 13.978, 0, 12.5, 0, 4.195, 165.447, 100, 100, 0, 74, 1.006, 0.019, 0.021, 97.989, 100.532, 100, 100, 0, 141, 25.563, 25.116, 100, 4.426, 0, 110.728, 110.728, 121.174, 121.174, 87.235, 0, 0, 5.1, 5.1, 
3.65, 20.08, 100.38, 66.2, 66.941, , 14.587, 0.977, 369.205, 369.205, 0.546, 349.2, 349.2, 349.2, 4.036, 88.714, 65.797, 35.308, 36.477, 7.38, 22.39, 0, 0, 85.801, 87.825, 85.801, 87.825, 1, 94.32, 94.32, 0.024, 0.033, 1313.585, 1344.61, 1313.585, 1344.61, 6.319, 7.38, 22.39, , , 1, 3.697, 0, 0, 12.5, 4.247, 165.493, 100, 100, 0, 74, 19.195, 21.004, 97.738, 100.361, 100, 100, 0, 25.726, 25.233, 100, 4.425, 110.856, 110.856, 121.349, 121.349, 88.102, 5.1, 5.1, 0, 0, 0, 13.975, 0, 12.5, 0, 4.247, 165.493, 100, 100, 0, 74, 1.006, 0.019, 0.021, 97.738, 100.361, 100, 100, 0, 141, 25.726, 25.233, 100, 4.425, 0, 110.856, 110.856, 121.349, 121.349, 88.102, 0, 0, 5.1, 5.1, 
3.7, 20.08, 100.38, 66.2, 66.942, , 14.518, 0.977, 376.072, 376.072, 0.476, 347.58, 347.58, 347.58, 3.276, 89.675, 65.969, 35.38, 36.261, 7.38, 22.39, 0, 0, 86.053, 88.084, 86.053, 88.084, 1, 95.04, 95.04, 0.024, 0.033, 1691.652, 1731.606, 1691.652, 1731.606, 6.34, 7.38, 22.39, , , 1, 3.746, 0, 0, 12.5, 4.3, 165.54, 100, 100, 0, 74, 19.181, 20.995, 97.487, 100.189, 100, 100, 0, 25.888, 25.349, 100, 4.425, 110.984, 110.984, 121.523, 121.523, 88.97, 5.1, 5.1, 0, 0, 0, 13.973, 0, 12.5, 0, 4.3, 165.54, 100, 100, 0, 74, 1.006, 0.019, 0.021, 97.487, 100.189, 100, 100, 0, 141, 25.888, 25.349, 100, 4.425, 0, 110.984, 110.984, 121.523, 121.523, 88.97, 0, 0, 5.1, 5.1, 
3.75, 20.08, 100.38, 66.2, 66.943, , 14.426, 0.977, 382.94, 382.94, 0.405, 345.423, 345.423, 345.423, 2.531, 90.636, 66.14, 35.452, 36.045, 7.379, 22.39, 0, 0, 86.159, 88.192, 86.159, 88.192, 1, 95.751, 95.751, 0.024, 0.033, 2562.378, 2622.898, 2562.378, 2622.898, 6.353, 7.379, 22.39, , , 1, 3.797, 0, 0, 12.5, 4.352, 165.586, 100, 100, 0, 74, 19.167, 20.986, 97.235, 100.017, 100, 100, 0, 26.051, 25.465, 100, 4.424, 111.112, 111.112, 121.698, 121.698, 89.837, 5.1, 5.1, 0, 0, 0, 13.971, 0, 12.5, 0, 4.352, 165.586, 100, 100, 0, 74, 1.006, 0.019, 0.021, 97.235, 100.017, 100, 100, 0, 141, 26.051, 25.465, 100, 4.424, 0, 111.112, 111.112, 121.698, 121.698, 89.837, 0, 0, 5.1, 5.1, 
3.8, 20.08, 100.38, 66.2, 66.944, , 14.355, 0.977, 389.808, 389.808, 0.335, 343.773, 343.773, 343.773, 1.836, 91.597, 66.311, 35.524, 35.829, 7.379, 22.39, 0, 0, 86.375, 88.413, 86.375, 88.413, 1, 96.452, 96.452, 0.024, 0.033, 8470.627, 8670.688, 8470.627, 8670.688, 6.367, 7.379, 22.39, , , 1, 3.847, 0, 0, 12.5, 4.405, 165.633, 100, 100, 0, 74, 19.153, 20.977, 96.984, 99.846, 100, 100, 0, 26.214, 25.581, 100, 4.424, 111.24, 111.24, 121.872, 121.872, 90.704, 5.1, 5.1, 0, 0, 0, 13.968, 0, 12.5, 0, 4.405, 165.633, 100, 100, 0, 74, 1.005, 0.019, 0.021, 96.984, 99.846, 100, 100, 0, 141, 26.214, 25.581, 100, 4.424, 0, 111.24, 111.24, 121.872, 121.872, 90.704, 0, 0, 5.1, 5.1, 
3.85, 20.08, 100.38, 66.2, 66.945, , 14.286, 0.977, 396.813, 396.813, 0.265, 342.153, 342.153, 342.153, 1.453, 92.558, 66.483, 35.596, 35.613, 7.378, 22.39, 0, 0, 86.594, 88.639, 86.594, 88.639, 1, 97.159, 97.159, 0.024, 0.033, 8980.059, 9192.152, 8980.059, 9192.152, 6.38, 7.378, 22.39, , , 1, 3.896, 0, 0, 12.5, 4.457, 165.679, 100, 100, 0, 74, 19.14, 20.968, 96.733, 99.674, 100, 100, 0, 26.377, 25.698, 100, 4.423, 111.367, 111.367, 122.047, 122.047, 91.571, 5.1, 5.1, 0, 0, 0, 13.966, 0, 12.5, 0, 4.457, 165.679, 100, 100, 0, 74, 1.005, 0.019, 0.021, 96.733, 99.674, 100, 100, 0, 141, 26.377, 25.698, 100, 4.423, 0, 111.367, 111.367, 122.047, 122.047, 91.571, 0, 0, 5.1, 5.1, 
