Time, (DWRT ATMO) Humidity, (DWRT ATMO) Pressure, (DWRT ATMO) Temperature 1, (DWRT ATMO) Temperature 2, (DWRT CPU) ????????????????????????????????????????????????????????????????, (DWRT CPU) Acceleration, (DWRT CPU) Correction Factor, (DWRT CPU) Distance, (DWRT CPU) Distance 1, (DWRT CPU) Engine RPM, (DWRT CPU) Force, (DWRT CPU) Force 1, (DWRT CPU) Force Drum 1, (DWRT CPU) Gear Ratio, (DWRT CPU) Inductive 1 Signal Strength, (DWRT CPU) Internal Temp 1, (DWRT CPU) Internal Temp 2, (DWRT CPU) LC1 Volts Petrol AFR, (DWRT CPU) LC2 Volts Petrol AFR2, (DWRT CPU) Link 0 Status, (DWRT CPU) Link 1 Status, (DWRT CPU) Power, (DWRT CPU) Power (uncorrected), (DWRT CPU) Power Drum 1, (DWRT CPU) Power Drum 1 (uncorrected), (DWRT CPU) Sampling, (DWRT CPU) Speed, (DWRT CPU) Speed 1, (DWRT CPU) TCP RX kB/s, (DWRT CPU) TCP TX kB/s, (DWRT CPU) Torque, (DWRT CPU) Torque (uncorrected), (DWRT CPU) Torque Drum 1, (DWRT CPU) Torque Drum 1 (uncorrected), (DWRT CPU) UDP RX kB/s, (DWRT CPU) User Analog 1, (DWRT CPU) User Analog 2, (DWRT CPU) User Analog 3, (DWRT CPU) User Analog 4, (Gen) Sampling, (Gen) Sampling Duration, (Harley - ECU Type 14 SW Level 141) Accel Enrichment, (Harley - ECU Type 14 SW Level 141) Decel Enleanment, (Harley - ECU Type 14 SW Level 141) Desired Air/Fuel, (Harley - ECU Type 14 SW Level 141) Engine Speed, (Harley - ECU Type 14 SW Level 141) Engine Temperature, (Harley - ECU Type 14 SW Level 141) Front Adaptive Fuel Factor, (Harley - ECU Type 14 SW Level 141) Front Closed Loop Integrator, (Harley - ECU Type 14 SW Level 141) Front Spark Knock Retard, (Harley - ECU Type 14 SW Level 141) Idle Air Control Motor Position, (Harley - ECU Type 14 SW Level 141) Injector Time Front, (Harley - ECU Type 14 SW Level 141) Injector Time Rear, (Harley - ECU Type 14 SW Level 141) Intake Air Temperature, (Harley - ECU Type 14 SW Level 141) Manifold Absolute Pressure, (Harley - ECU Type 14 SW Level 141) Rear Adaptive Fuel Factor, (Harley - ECU Type 14 SW Level 141) Rear Closed Loop Integrator, (Harley - ECU Type 14 SW Level 141) Rear Spark Knock Retard, (Harley - ECU Type 14 SW Level 141) Spark Advance Front, (Harley - ECU Type 14 SW Level 141) Spark Advance Rear, (Harley - ECU Type 14 SW Level 141) Throttle Position, (Harley - ECU Type 14 SW Level 141) Throttle Position Sensor Voltage, (Harley - ECU Type 14 SW Level 141) VE Front, (Harley - ECU Type 14 SW Level 141) VE New Front, (Harley - ECU Type 14 SW Level 141) VE New Rear, (Harley - ECU Type 14 SW Level 141) VE Rear, (Harley - ECU Type 14 SW Level 141) Vehicle Speed, (Harley - ECU Type 14 SW Level 141) WBO2 AFR Front, (Harley - ECU Type 14 SW Level 141) WBO2 AFR Rear, (PV) Accel Enrichment, (PV) AT Lambda 1, (PV) AT Lambda 2, (PV) Battery Voltage, (PV) Decel Enleanment, (PV) Desired Air/Fuel, (PV) Desired Lambda, (PV) Engine Speed, (PV) Engine Temperature, (PV) Front Adaptive Fuel Factor, (PV) Front Closed Loop Integrator, (PV) Front Spark Knock Retard, (PV) Idle Air Control Motor Position, (PV) Idle Set Speed, (PV) Injector Time Front, (PV) Injector Time Rear, (PV) Intake Air Temperature, (PV) Manifold Absolute Pressure, (PV) Rear Adaptive Fuel Factor, (PV) Rear Closed Loop Integrator, (PV) Rear Spark Knock Retard, (PV) Software Level, (PV) Spark Advance Front, (PV) Spark Advance Rear, (PV) Throttle Position, (PV) Throttle Position Sensor, (PV) Twistgrip Position, (PV) VE Front, (PV) VE New Front, (PV) VE New Rear, (PV) VE Rear, (PV) Vehicle Speed, (PV) Warm-up Fuel AFR (Lambda), (PV) Warm-up Fuel AFR (Ratio), (PV) WBO2 AFR Front, (PV) WBO2 AFR Rear, 
0, , , , , , 0.444, , , , , 12.09, 12.09, 12.09, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.05, , , , , , 0.521, , , , , 13.916, 13.916, 13.916, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.1, , , , , , 0.598, , , , 1.769, 15.743, 15.743, 15.743, , , , , 7.377, 12.461, , , , , , , , 26.324, 26.324, , , , , , , , 7.377, 12.461, , , 1, 0.024, 0, 0, 14.4, 1.769, 158, 0, 0, 0, 41.993, 4.909, 4.799, 116.6, 35.385, 100, 0, 0, 20.007, 20.007, 4, 0.72, 90.5, 0, 0, 98.007, 26.109, 0, 0, 0, 0, 0, 14, 0, 14.4, 0, 1.769, 158, 0, 0, 0, 41.993, 1, 0.005, 0.005, 116.6, 35.385, 100, 0, 0, 141, 20.007, 20.007, 4, 0.72, 0, 90.5, 0, 0, 98.007, 26.109, 0, 0, 0, 0, 
0.15, 23.59, , , 63.28, , 0.634, , 4.575, 4.575, 1.771, 16.588, 16.588, 16.588, , , , , 7.378, 12.44, 0, 0, 1.25, 1.289, 1.25, 1.289, 1, 26.379, 26.379, 0.025, 0.276, 3.699, 3.812, 3.699, 3.812, 4.23, 7.378, 12.44, , , 1, 0.098, 0, 0, 14.4, 1.771, 158, 0, 0, 0, 41.933, 4.898, 4.791, 116.6, 35.341, 100, 0, 0, 20.067, 20.067, 4, 0.72, 90.5, 0, 0, 98.067, 26.182, 0, 0, 0, 0, 0, 14, 0, 14.4, 0, 1.771, 158, 0, 0, 0, 41.933, 1, 0.005, 0.005, 116.6, 35.341, 100, 0, 0, 141, 20.067, 20.067, 4, 0.72, 0, 90.5, 0, 0, 98.067, 26.182, 0, 0, 0, 0, 
0.2, 23.59, , , 63.28, , 0.639, , 8.434, 8.434, 1.773, 16.722, 16.722, 16.722, 67.165, , , , 7.379, 12.429, 0, 0, 1.198, 1.235, 1.198, 1.235, 1, 26.427, 26.427, 0.025, 0.276, 3.542, 3.65, 3.542, 3.65, 4.22, 7.379, 12.429, , , 1, 0.186, 0, 0, 14.4, 1.773, 158, 0, 0, 0, 41.874, 4.887, 4.782, 116.6, 35.297, 100, 0, 0, 20.126, 20.126, 4, 0.72, 90.5, 0, 0, 98.126, 26.256, 0, 0, 0, 0, 0, 14, 0, 14.4, 0, 1.773, 158, 0, 0, 0, 41.874, 1, 0.005, 0.005, 116.6, 35.297, 100, 0, 0, 141, 20.126, 20.126, 4, 0.72, 0, 90.5, 0, 0, 98.126, 26.256, 0, 0, 0, 0, 
0.25, 23.59, , , 63.28, , 0.646, , 12.139, 12.139, 1.775, 16.882, 16.882, 16.882, 67.123, , 35.06, 35.682, 7.38, 12.432, 0, 0, 1.158, 1.194, 1.158, 1.194, 1, 26.46, 26.46, 0.025, 0.276, 3.42, 3.525, 3.42, 3.525, 4.211, 7.38, 12.432, , , 1, 0.25, 0, 0, 14.4, 1.775, 158, 0, 0, 0, 41.815, 4.877, 4.774, 116.6, 35.253, 100, 0, 0, 20.185, 20.185, 4, 0.72, 90.5, 0, 0, 98.185, 26.33, 0, 0, 0, 0, 0, 14, 0, 14.4, 0, 1.775, 158, 0, 0, 0, 41.815, 1, 0.005, 0.005, 116.6, 35.253, 100, 0, 0, 141, 20.185, 20.185, 4, 0.72, 0, 90.5, 0, 0, 98.185, 26.33, 0, 0, 0, 0, 
0.3, 23.59, , , 63.28, , 0.658, , 15.034, 15.034, 1.777, 17.176, 17.176, 17.176, 67.082, 94.76, 35.06, 35.803, 7.38, 12.436, 0, 0, 1.18, 1.216, 1.18, 1.216, 1, 26.494, 26.494, 0.025, 0.275, 3.482, 3.588, 3.482, 3.588, 4.201, 7.38, 12.436, , , 1, 0.311, 0, 0, 14.4, 1.777, 158, 0, 0, 0, 41.755, 4.866, 4.766, 116.6, 35.209, 100, 0, 0, 20.245, 20.245, 4, 0.72, 90.5, 0, 0, 98.245, 26.403, 0, 0, 0, 0, 0, 14, 0, 14.4, 0, 1.777, 158, 0, 0, 0, 41.755, 1, 0.005, 0.005, 116.6, 35.209, 100, 0, 0, 141, 20.245, 20.245, 4, 0.72, 0, 90.5, 0, 0, 98.245, 26.403, 0, 0, 0, 0, 
0.35, 23.59, , , 63.28, , 0.671, , 17.929, 17.929, 1.779, 17.47, 17.47, 17.47, 67.042, 72.992, 35.06, 35.923, 7.379, 12.441, 0, 0, 1.202, 1.238, 1.202, 1.238, 1, 26.539, 26.539, 0.025, 0.275, 3.545, 3.652, 3.545, 3.652, 4.234, 7.379, 12.441, , , 1, 0.375, 0, 0, 14.4, 1.779, 158, 0, 0, 0, 41.696, 4.855, 4.757, 116.6, 35.164, 100, 0, 0, 20.304, 20.304, 4, 0.72, 90.5, 0, 0, 98.304, 26.477, 0, 0, 0, 0, 0, 14, 0, 14.4, 0, 1.779, 158, 0, 0, 0, 41.696, 1, 0.005, 0.005, 116.6, 35.164, 100, 0, 0, 141, 20.304, 20.304, 4, 0.72, 0, 90.5, 0, 0, 98.304, 26.477, 0, 0, 0, 0, 
0.4, 23.59, , , 63.28, , 0.684, , 20.121, 20.121, 1.781, 17.78, 17.78, 17.78, 67.002, 51.225, 35.06, 36.044, 7.379, 12.446, 0, 0, 1.224, 1.261, 1.224, 1.261, 1, 26.585, 26.585, 0.025, 0.274, 3.61, 3.718, 3.61, 3.718, 4.276, 7.379, 12.446, , , 1, 0.425, 0, 0, 14.4, 1.781, 158, 0, 0, 0, 41.637, 4.845, 4.749, 116.6, 35.12, 100, 0, 0, 20.363, 20.363, 4, 0.72, 90.5, 0, 0, 98.363, 26.551, 0, 0, 0, 0, 0, 14, 0, 14.4, 0, 1.781, 158, 0, 0, 0, 41.637, 1, 0.005, 0.005, 116.6, 35.12, 100, 0, 0, 141, 20.363, 20.363, 4, 0.72, 0, 90.5, 0, 0, 98.363, 26.551, 0, 0, 0, 0, 
0.45, 23.59, , , 63.28, , 0.697, , 22.067, 22.067, 1.783, 18.095, 18.095, 18.095, 66.972, 53.727, 35.06, 36.165, 7.378, 12.449, 0, 0, 1.248, 1.285, 1.248, 1.285, 1, 26.625, 26.625, 0.025, 0.274, 3.676, 3.785, 3.676, 3.785, 4.318, 7.378, 12.449, , , 1, 0.474, 0, 0, 14.4, 1.783, 158, 0, 0, 0, 41.577, 4.834, 4.741, 116.6, 35.076, 100, 0, 0, 20.423, 20.423, 4, 0.72, 90.5, 0, 0, 98.423, 26.624, 0, 0, 0, 0, 0, 14, 0, 14.4, 0, 1.783, 158, 0, 0, 0, 41.577, 1, 0.005, 0.005, 116.6, 35.076, 100, 0, 0, 141, 20.423, 20.423, 4, 0.72, 0, 90.5, 0, 0, 98.423, 26.624, 0, 0, 0, 0, 
