Time, (DWRT ATMO) Humidity, (DWRT ATMO) Pressure, (DWRT ATMO) Temperature 1, (DWRT ATMO) Temperature 2, (DWRT CPU) ????????????????????????????????????????????????????????????????, (DWRT CPU) Acceleration, (DWRT CPU) Correction Factor, (DWRT CPU) Distance, (DWRT CPU) Distance 1, (DWRT CPU) Engine RPM, (DWRT CPU) Force, (DWRT CPU) Force 1, (DWRT CPU) Force Drum 1, (DWRT CPU) Gear Ratio, (DWRT CPU) Inductive 1 Signal Strength, (DWRT CPU) Internal Temp 1, (DWRT CPU) Internal Temp 2, (DWRT CPU) LC1 Volts Petrol AFR, (DWRT CPU) LC2 Volts Petrol AFR2, (DWRT CPU) Link 0 Status, (DWRT CPU) Link 1 Status, (DWRT CPU) Power, (DWRT CPU) Power (uncorrected), (DWRT CPU) Power Drum 1, (DWRT CPU) Power Drum 1 (uncorrected), (DWRT CPU) Sampling, (DWRT CPU) Speed, (DWRT CPU) Speed 1, (DWRT CPU) TCP RX kB/s, (DWRT CPU) TCP TX kB/s, (DWRT CPU) Torque, (DWRT CPU) Torque (uncorrected), (DWRT CPU) Torque Drum 1, (DWRT CPU) Torque Drum 1 (uncorrected), (DWRT CPU) UDP RX kB/s, (DWRT CPU) User Analog 1, (DWRT CPU) User Analog 2, (DWRT CPU) User Analog 3, (DWRT CPU) User Analog 4, (Gen) Sampling, (Gen) Sampling Duration, (Harley - ECU Type 14 SW Level 141) Accel Enrichment, (Harley - ECU Type 14 SW Level 141) Decel Enleanment, (Harley - ECU Type 14 SW Level 141) Desired Air/Fuel, (Harley - ECU Type 14 SW Level 141) Engine Speed, (Harley - ECU Type 14 SW Level 141) Engine Temperature, (Harley - ECU Type 14 SW Level 141) Front Adaptive Fuel Factor, (Harley - ECU Type 14 SW Level 141) Front Closed Loop Integrator, (Harley - ECU Type 14 SW Level 141) Front Spark Knock Retard, (Harley - ECU Type 14 SW Level 141) Idle Air Control Motor Position, (Harley - ECU Type 14 SW Level 141) Injector Time Front, (Harley - ECU Type 14 SW Level 141) Injector Time Rear, (Harley - ECU Type 14 SW Level 141) Intake Air Temperature, (Harley - ECU Type 14 SW Level 141) Manifold Absolute Pressure, (Harley - ECU Type 14 SW Level 141) Rear Adaptive Fuel Factor, (Harley - ECU Type 14 SW Level 141) Rear Closed Loop Integrator, (Harley - ECU Type 14 SW Level 141) Rear Spark Knock Retard, (Harley - ECU Type 14 SW Level 141) Spark Advance Front, (Harley - ECU Type 14 SW Level 141) Spark Advance Rear, (Harley - ECU Type 14 SW Level 141) Throttle Position, (Harley - ECU Type 14 SW Level 141) Throttle Position Sensor Voltage, (Harley - ECU Type 14 SW Level 141) VE Front, (Harley - ECU Type 14 SW Level 141) VE New Front, (Harley - ECU Type 14 SW Level 141) VE New Rear, (Harley - ECU Type 14 SW Level 141) VE Rear, (Harley - ECU Type 14 SW Level 141) Vehicle Speed, (Harley - ECU Type 14 SW Level 141) WBO2 AFR Front, (Harley - ECU Type 14 SW Level 141) WBO2 AFR Rear, (PV) Accel Enrichment, (PV) AT Lambda 1, (PV) AT Lambda 2, (PV) Battery Voltage, (PV) Decel Enleanment, (PV) Desired Air/Fuel, (PV) Desired Lambda, (PV) Engine Speed, (PV) Engine Temperature, (PV) Front Adaptive Fuel Factor, (PV) Front Closed Loop Integrator, (PV) Front Spark Knock Retard, (PV) Idle Air Control Motor Position, (PV) Idle Set Speed, (PV) Injector Time Front, (PV) Injector Time Rear, (PV) Intake Air Temperature, (PV) Manifold Absolute Pressure, (PV) Rear Adaptive Fuel Factor, (PV) Rear Closed Loop Integrator, (PV) Rear Spark Knock Retard, (PV) Software Level, (PV) Spark Advance Front, (PV) Spark Advance Rear, (PV) Throttle Position, (PV) Throttle Position Sensor, (PV) Twistgrip Position, (PV) VE Front, (PV) VE New Front, (PV) VE New Rear, (PV) VE Rear, (PV) Vehicle Speed, (PV) Warm-up Fuel AFR (Lambda), (PV) Warm-up Fuel AFR (Ratio), (PV) WBO2 AFR Front, (PV) WBO2 AFR Rear, 
0, , , , , , -2.612, , , , , -60.36, -60.36, -60.36, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.05, , , , , , -2.681, , , , , -62.012, -62.012, -62.012, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.1, , , , , , -2.751, , , , , -63.665, -63.665, -63.665, , , 35.758, 35.24, 7.38, 20.429, , , , , , , , 28.915, 28.915, , , , , , , , 7.38, 20.429, , , 1, 0.046, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.15, , , , , , -2.708, , 4.923, 4.923, 1.985, -62.644, -62.644, -62.644, , , 35.722, 35.24, 7.379, 19.763, , , -4.844, -4.989, -4.844, -4.989, , 28.765, 28.765, , , , , , , , 7.379, 19.763, , , 1, 0.121, 0, 0, 14.114, 1.985, 165, 0, 0, 0, 38, 3.379, 3.248, 115.04, 25.413, 100, 0, 0, 20, 20, 2, 0.62, 79.767, 0, 0, 85.833, 29.117, 0, 0, 0, 0, 0, 14, 0, 14.114, 0, 1.985, 165, 0, 0, 0, 38, 1, 0.003, 0.003, 115.04, 25.413, 100, 0, 0, 141, 20, 20, 2, 0.62, 0, 79.767, 0, 0, 85.833, 29.117, 0, 0, 0, 0, 
0.2, , , , , , -2.636, , 8.078, 8.078, 1.975, -60.954, -60.954, -60.954, 68.952, 90.77, 35.686, 35.24, 7.378, 19.21, 0, 0, -4.574, -4.713, -4.574, -4.713, 1, 28.595, 28.595, 0.025, 0.275, , , , , 4.647, 7.378, 19.21, , , 1, 0.196, 0, 0, 14.134, 1.975, 165, 0, 0, 0, 38, 3.408, 3.292, 115.415, 25.949, 100, 0, 0, 20, 20, 2, 0.62, 80.183, 0, 0, 86.354, 28.988, 0, 0, 0, 0, 0, 14, 0, 14.134, 0, 1.975, 165, 0, 0, 0, 38, 1, 0.003, 0.003, 115.415, 25.949, 100, 0, 0, 141, 20, 20, 2, 0.62, 0, 80.183, 0, 0, 86.354, 28.988, 0, 0, 0, 0, 
0.25, , , , , , -2.515, , 11.217, 11.217, 1.966, -58.091, -58.091, -58.091, 68.898, 85.826, 35.65, 35.24, 7.377, 18.77, 0, 0, -4.282, -4.414, -4.282, -4.414, 1, 28.418, 28.418, 0.025, 0.275, -10.92, -11.252, -10.92, -11.252, 4.61, 7.377, 18.77, , , 1, 0.271, 0, 0, 14.155, 1.966, 165, 0, 0, 0, 38, 3.437, 3.336, 115.79, 26.484, 100, 0, 0, 20, 20, 2, 0.62, 80.6, 0, 0, 86.875, 28.859, 0, 0, 0, 0, 0, 14, 0, 14.155, 0, 1.966, 165, 0, 0, 0, 38, 1, 0.004, 0.003, 115.79, 26.484, 100, 0, 0, 141, 20, 20, 2, 0.62, 0, 80.6, 0, 0, 86.875, 28.859, 0, 0, 0, 0, 
0.3, , , , , , -2.359, , 14.344, 14.344, 1.956, -54.378, -54.378, -54.378, 68.862, 80.881, 35.614, 35.24, 7.377, 18.111, 0, 0, -3.976, -4.098, -3.976, -4.098, 1, 28.24, 28.24, 0.025, 0.275, -10.522, -10.841, -10.522, -10.841, 4.572, 7.377, 18.111, , , 1, 0.331, 0, 0, 14.176, 1.956, 165, 0, 0, 0, 38, 3.466, 3.379, 116.165, 27.019, 100, 0, 0, 20, 20, 2, 0.62, 81.017, 0, 0, 87.396, 28.73, 0, 0, 0, 0, 0, 14, 0, 14.176, 0, 1.956, 165, 0, 0, 0, 38, 1, 0.004, 0.003, 116.165, 27.019, 100, 0, 0, 141, 20, 20, 2, 0.62, 0, 81.017, 0, 0, 87.396, 28.73, 0, 0, 0, 0, 
0.35, 23.61, , , 63.209, , -2.255, , 17.462, 17.462, 1.947, -51.921, -51.921, -51.921, 68.844, 75.937, 35.665, 35.391, 7.377, 17.214, 0, 0, -3.767, -3.883, -3.767, -3.883, 1, 28.062, 28.062, 0.025, 0.276, -10.257, -10.567, -10.257, -10.567, 4.534, 7.377, 17.214, , , 1, 0.381, 0, 0, 14.197, 1.947, 165, 0, 0, 0, 38, 3.495, 3.423, 116.54, 27.554, 100, 0, 0, 20, 20, 2, 0.62, 81.433, 0, 0, 87.917, 28.601, 0, 0, 0, 0, 0, 14, 0, 14.197, 0, 1.947, 165, 0, 0, 0, 38, 1, 0.004, 0.003, 116.54, 27.554, 100, 0, 0, 141, 20, 20, 2, 0.62, 0, 81.433, 0, 0, 87.917, 28.601, 0, 0, 0, 0, 
0.4, 23.61, , , 63.208, , -2.254, , 20.561, 20.561, 1.938, -51.905, -51.905, -51.905, 68.841, 70.992, 35.773, 35.643, 7.377, 16.503, 0, 0, -3.75, -3.864, -3.75, -3.864, 1, 27.898, 27.898, 0.025, 0.275, -10.25, -10.56, -10.25, -10.56, 4.534, 7.377, 16.503, , , 1, 0.432, 0, 0, 14.217, 1.938, 165, 0, 0, 0, 38.174, 3.498, 3.46, 116.6, 27.769, 100, 0, 0, 20, 20, 2, 0.623, 81.849, 0, 0, 88.436, 28.472, 0, 0, 0, 0, 0, 14, 0, 14.217, 0, 1.938, 165, 0, 0, 0, 38.174, 1, 0.004, 0.003, 116.6, 27.769, 100, 0, 0, 141, 20, 20, 2, 0.623, 0, 81.849, 0, 0, 88.436, 28.472, 0, 0, 0, 0, 
0.45, 23.61, , , 63.207, , -2.238, , 23.554, 23.554, 1.929, -51.53, -51.53, -51.53, 68.889, 66.048, 35.881, 35.895, 7.377, 16.009, 0, 0, -3.707, -3.819, -3.707, -3.819, 1, 27.783, 27.783, 0.025, 0.274, -10.172, -10.479, -10.172, -10.479, 4.549, 7.377, 16.009, , , 1, 0.481, 0, 0, 14.238, 1.929, 165, 0, 0, 0, 38.382, 3.496, 3.495, 116.6, 27.922, 100, 0, 0, 20, 20, 2, 0.628, 82.263, 0, 0, 88.954, 28.343, 0, 0, 0, 0, 0, 14, 0, 14.238, 0, 1.929, 165, 0, 0, 0, 38.382, 1, 0.004, 0.003, 116.6, 27.922, 100, 0, 0, 141, 20, 20, 2, 0.628, 0, 82.263, 0, 0, 88.954, 28.343, 0, 0, 0, 0, 
