RPM,35,50,65,80,95
1500,0,0,0,0,0
2000,0,0,3628,5792,3684
2500,0,0,3014,4820,2982
3000,0,0,2940,4583,2899
3500,0,0,4341,6954,4363
4000,0,0,0,0,0
4500,0,0,0,0,0
5000,0,0,0,0,0
5500,0,0,0,0,0
6000,0,0,0,0,0
6500,0,0,0,0,0
