Time, (DWRT ATMO) Humidity, (DWRT ATMO) Pressure, (DWRT ATMO) Temperature 1, (DWRT ATMO) Temperature 2, (DWRT CPU) ????????????????????????????????????????????????????????????????, (DWRT CPU) Acceleration, (DWRT CPU) Correction Factor, (DWRT CPU) Distance, (DWRT CPU) Distance 1, (DWRT CPU) Engine RPM, (DWRT CPU) Force, (DWRT CPU) Force 1, (DWRT CPU) Force Drum 1, (DWRT CPU) Gear Ratio, (DWRT CPU) Inductive 1 Signal Strength, (DWRT CPU) Internal Temp 1, (DWRT CPU) Internal Temp 2, (DWRT CPU) LC1 Volts Petrol AFR, (DWRT CPU) LC2 Volts Petrol AFR2, (DWRT CPU) Link 0 Status, (DWRT CPU) Link 1 Status, (DWRT CPU) Power, (DWRT CPU) Power (uncorrected), (DWRT CPU) Power Drum 1, (DWRT CPU) Power Drum 1 (uncorrected), (DWRT CPU) Sampling, (DWRT CPU) Speed, (DWRT CPU) Speed 1, (DWRT CPU) TCP RX kB/s, (DWRT CPU) TCP TX kB/s, (DWRT CPU) Torque, (DWRT CPU) Torque (uncorrected), (DWRT CPU) Torque Drum 1, (DWRT CPU) Torque Drum 1 (uncorrected), (DWRT CPU) UDP RX kB/s, (DWRT CPU) User Analog 1, (DWRT CPU) User Analog 2, (DWRT CPU) User Analog 3, (DWRT CPU) User Analog 4, (Gen) Sampling, (Gen) Sampling Duration, (Harley - ECU Type 14 SW Level 141) Accel Enrichment, (Harley - ECU Type 14 SW Level 141) Decel Enleanment, (Harley - ECU Type 14 SW Level 141) Desired Air/Fuel, (Harley - ECU Type 14 SW Level 141) Engine Speed, (Harley - ECU Type 14 SW Level 141) Engine Temperature, (Harley - ECU Type 14 SW Level 141) Front Adaptive Fuel Factor, (Harley - ECU Type 14 SW Level 141) Front Closed Loop Integrator, (Harley - ECU Type 14 SW Level 141) Front Spark Knock Retard, (Harley - ECU Type 14 SW Level 141) Idle Air Control Motor Position, (Harley - ECU Type 14 SW Level 141) Injector Time Front, (Harley - ECU Type 14 SW Level 141) Injector Time Rear, (Harley - ECU Type 14 SW Level 141) Intake Air Temperature, (Harley - ECU Type 14 SW Level 141) Manifold Absolute Pressure, (Harley - ECU Type 14 SW Level 141) Rear Adaptive Fuel Factor, (Harley - ECU Type 14 SW Level 141) Rear Closed Loop Integrator, (Harley - ECU Type 14 SW Level 141) Rear Spark Knock Retard, (Harley - ECU Type 14 SW Level 141) Spark Advance Front, (Harley - ECU Type 14 SW Level 141) Spark Advance Rear, (Harley - ECU Type 14 SW Level 141) Throttle Position, (Harley - ECU Type 14 SW Level 141) Throttle Position Sensor Voltage, (Harley - ECU Type 14 SW Level 141) VE Front, (Harley - ECU Type 14 SW Level 141) VE New Front, (Harley - ECU Type 14 SW Level 141) VE New Rear, (Harley - ECU Type 14 SW Level 141) VE Rear, (Harley - ECU Type 14 SW Level 141) Vehicle Speed, (Harley - ECU Type 14 SW Level 141) WBO2 AFR Front, (Harley - ECU Type 14 SW Level 141) WBO2 AFR Rear, (PV) Accel Enrichment, (PV) AT Lambda 1, (PV) AT Lambda 2, (PV) Battery Voltage, (PV) Decel Enleanment, (PV) Desired Air/Fuel, (PV) Desired Lambda, (PV) Engine Speed, (PV) Engine Temperature, (PV) Front Adaptive Fuel Factor, (PV) Front Closed Loop Integrator, (PV) Front Spark Knock Retard, (PV) Idle Air Control Motor Position, (PV) Idle Set Speed, (PV) Injector Time Front, (PV) Injector Time Rear, (PV) Intake Air Temperature, (PV) Manifold Absolute Pressure, (PV) Rear Adaptive Fuel Factor, (PV) Rear Closed Loop Integrator, (PV) Rear Spark Knock Retard, (PV) Software Level, (PV) Spark Advance Front, (PV) Spark Advance Rear, (PV) Throttle Position, (PV) Throttle Position Sensor, (PV) Twistgrip Position, (PV) VE Front, (PV) VE New Front, (PV) VE New Rear, (PV) VE Rear, (PV) Vehicle Speed, (PV) Warm-up Fuel AFR (Lambda), (PV) Warm-up Fuel AFR (Ratio), (PV) WBO2 AFR Front, (PV) WBO2 AFR Rear, 
0, , , , , , 2.279, , , , , 55.97, 55.97, 55.97, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.05, , , , , , 2.593, , , , , 63.428, 63.428, 63.428, , , , , , , , , , , , , , 47.649, 47.649, , , , , , , , , , , , 1, 0.069, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.1, , , , , , 3.087, , 6.934, 6.934, 2.483, 75.145, 75.145, 75.145, 51.98, , , , , , , , 10.095, 10.392, 10.095, 10.392, , 47.77, 47.77, , , 24.358, 25.072, 24.358, 25.072, , , , , , 1, 0.121, 0.098, 0, 14.5, 2.483, 185, 0, 0, 0, 51.323, 4.798, 4.755, 111.2, 34.537, 100, 0, 0, 34.323, 34.231, 6.185, 0.848, 92.623, 0, 0, 101.146, 48.527, 0, 0, 0.098, 0, 0, 14.005, 0, 14.5, 0, 2.483, 185, 0, 0, 0, 51.323, 1, 0.005, 0.005, 111.2, 34.537, 100, 0, 0, 141, 34.323, 34.231, 6.185, 0.848, 0, 92.623, 0, 0, 101.146, 48.527, 0, 0, 0, 0, 
0.15, , , , , , 3.721, , 13.372, 13.372, 2.491, 90.174, 90.174, 90.174, 51.939, , , , 7.377, 13.699, 0, 0, 12.21, 12.568, 12.21, 12.568, 1, 48.166, 48.166, 0.025, 0.135, 28.567, 29.404, 28.567, 29.404, 4.712, 7.377, 13.699, , , 1, 0.195, 0.508, 0, 14.5, 2.491, 185, 0, 0, 0, 52.669, 5.706, 5.484, 111.2, 35.606, 100, 0, 0, 35.669, 35.192, 6.954, 0.883, 95.219, 0, 0, 103.838, 48.766, 0, 0, 0.508, 0, 0, 14.024, 0, 14.5, 0, 2.491, 185, 0, 0, 0, 52.669, 1, 0.006, 0.006, 111.2, 35.606, 100, 0, 0, 141, 35.669, 35.192, 6.958, 0.883, 0, 95.219, 0, 0, 103.838, 48.766, 0, 0, 0, 0, 
0.2, , , , , , 4.454, , 18.679, 18.679, 2.5, 107.58, 107.58, 107.58, 51.834, , 35.257, 35.181, 7.378, 13.78, 0, 0, 14.617, 15.047, 14.617, 15.047, 1, 48.58, 48.58, 0.025, 0.135, 33.58, 34.564, 33.58, 34.564, 4.741, 7.378, 13.78, , , 1, 0.27, 0.918, 0, 14.5, 2.5, 185, 0, 0, 0, 54.015, 6.613, 6.213, 111.2, 36.676, 100, 0, 0, 37.015, 36.154, 7.723, 0.918, 97.815, 0, 0, 106.531, 49.004, 0, 0, 0.918, 0, 0, 14.043, 0, 14.5, 0, 2.5, 185, 0, 0, 0, 54.015, 1, 0.007, 0.006, 111.2, 36.676, 100, 0, 0, 141, 37.015, 36.154, 7.73, 0.918, 0, 97.815, 0, 0, 106.531, 49.004, 0, 0, 0, 0, 
0.25, , , , , , 6.228, , 23.986, 23.986, 2.508, 149.682, 149.682, 149.682, 51.706, , 35.293, 35.434, 7.379, 13.782, 0, 0, 19.284, 19.85, 19.284, 19.85, 1, 48.973, 48.973, 0.025, 0.135, 40.716, 41.911, 40.716, 41.911, 4.769, 7.379, 13.782, , , 1, 0.344, 1.327, 0, 14.5, 2.508, 185, 0, 0, 0, 55.362, 7.521, 6.941, 111.2, 37.745, 100, 0, 0, 38.362, 37.115, 8.492, 0.952, 100.412, 0, 0, 109.223, 49.243, 0, 0, 1.327, 0, 0, 14.062, 0, 14.5, 0, 2.508, 185, 0, 0, 0, 55.362, 1, 0.007, 0.007, 111.2, 37.745, 100, 0, 0, 141, 38.362, 37.115, 8.502, 0.952, 0, 100.412, 0, 0, 109.223, 49.243, 0, 0, 0, 0, 
0.3, , , , , , 7.297, , 28.09, 28.09, 2.516, 175.054, 175.054, 175.054, 51.598, , 35.33, 35.687, 7.38, 13.712, 0, 0, 22.407, 23.065, 22.407, 23.065, 1, 49.308, 49.308, 0.025, 0.135, 46.18, 47.537, 46.18, 47.537, 4.798, 7.38, 13.712, , , 1, 0.397, 1.737, 0, 14.5, 2.516, 185, 0, 0, 0, 56.708, 8.429, 7.67, 111.2, 38.815, 100, 0, 0, 39.708, 38.077, 9.262, 0.987, 103.008, 0, 0, 111.915, 49.481, 0, 0, 1.737, 0, 0, 14.082, 0, 14.5, 0, 2.516, 185, 0, 0, 0, 56.708, 1, 0.008, 0.007, 111.2, 38.815, 100, 0, 0, 141, 39.708, 38.077, 9.274, 0.987, 0, 103.008, 0, 0, 111.915, 49.481, 0, 0, 0, 0, 
0.35, , , , , , 7.978, , 31.647, 31.647, 2.525, 191.217, 191.217, 191.217, 51.524, , 35.366, 35.94, 7.38, 13.519, 0, 0, 24.654, 25.378, 24.654, 25.378, 1, 49.69, 49.69, 0.025, 0.135, 50.51, 51.995, 50.51, 51.995, 4.823, 7.38, 13.519, , , 1, 0.447, 2.125, 0, 14.497, 2.525, 185, 0, 0, 0, 58.1, 9.332, 8.413, 111.214, 40.132, 100, 0, 0, 40.952, 38.971, 10.119, 1.025, 105.487, 0, 0, 114.437, 49.736, 0, 0, 2.125, 0, 0, 14.1, 0, 14.497, 0, 2.525, 185, 0, 0, 0, 58.1, 1, 0.009, 0.008, 111.214, 40.132, 100, 0, 0, 141, 40.952, 38.971, 10.178, 1.025, 0, 105.487, 0, 0, 114.437, 49.736, 0, 0, 0, 0, 
0.4, , 100.52, 62.92, , , 8.564, 0.971, 35.242, 35.242, 2.554, 205.12, 205.12, 205.12, 51.453, , 35.402, 36.193, 7.379, 13.204, 0, 0, 26.652, 27.434, 26.652, 27.434, 1, 50.098, 50.098, 0.025, 0.135, 54.254, 55.85, 54.254, 55.85, 4.832, 7.379, 13.204, , , 1, 0.497, 1.998, 0, 14.41, 2.554, 185, 0, 0, 0, 60.6, 10.12, 9.495, 111.56, 45.327, 100, 0, 0, 39.75, 38.25, 13.1, 1.148, 105.15, 0, 0, 112.85, 50.393, 0, 0, 1.998, 0, 0, 14.09, 0, 14.41, 0, 2.554, 185, 0, 0, 0, 60.6, 1, 0.01, 0.009, 111.56, 45.327, 100, 0, 0, 141, 39.75, 38.25, 13.148, 1.148, 0, 105.15, 0, 0, 112.85, 50.393, 0, 0, 0, 0, 
0.45, , 100.52, 62.92, , , 9.11, 0.971, 38.891, 38.891, 2.583, 218.093, 218.093, 218.093, 51.38, , 35.492, 36.23, 7.379, 12.959, 0, 0, 28.583, 29.418, 28.583, 29.418, 1, 50.53, 50.53, 0.025, 0.135, 57.769, 59.469, 57.769, 59.469, 4.84, 7.379, 12.959, , , 1, 0.547, 1.871, 0, 14.323, 2.583, 185, 0, 0, 0, 63.1, 10.908, 10.577, 111.906, 50.523, 100, 0, 0, 38.548, 37.529, 16.081, 1.271, 104.813, 0, 0, 111.263, 51.05, 0, 0, 1.871, 0, 0, 14.08, 0, 14.323, 0, 2.583, 185, 0, 0, 0, 63.1, 1, 0.011, 0.01, 111.906, 50.523, 100, 0, 0, 141, 38.548, 37.529, 16.117, 1.271, 0, 104.813, 0, 0, 111.263, 51.05, 0, 0, 0, 0, 
