Time, (DWRT ATMO) Humidity, (DWRT ATMO) Pressure, (DWRT ATMO) Temperature 1, (DWRT ATMO) Temperature 2, (DWRT CPU) ????????????????????????????????????????????????????????????????, (DWRT CPU) Acceleration, (DWRT CPU) Correction Factor, (DWRT CPU) Distance, (DWRT CPU) Distance 1, (DWRT CPU) Engine RPM, (DWRT CPU) Force, (DWRT CPU) Force 1, (DWRT CPU) Force Drum 1, (DWRT CPU) Gear Ratio, (DWRT CPU) Inductive 1 Signal Strength, (DWRT CPU) Internal Temp 1, (DWRT CPU) Internal Temp 2, (DWRT CPU) LC1 Volts Petrol AFR, (DWRT CPU) LC2 Volts Petrol AFR2, (DWRT CPU) Link 0 Status, (DWRT CPU) Link 1 Status, (DWRT CPU) Power, (DWRT CPU) Power (uncorrected), (DWRT CPU) Power Drum 1, (DWRT CPU) Power Drum 1 (uncorrected), (DWRT CPU) Sampling, (DWRT CPU) Speed, (DWRT CPU) Speed 1, (DWRT CPU) TCP RX kB/s, (DWRT CPU) TCP TX kB/s, (DWRT CPU) Torque, (DWRT CPU) Torque (uncorrected), (DWRT CPU) Torque Drum 1, (DWRT CPU) Torque Drum 1 (uncorrected), (DWRT CPU) UDP RX kB/s, (DWRT CPU) User Analog 1, (DWRT CPU) User Analog 2, (DWRT CPU) User Analog 3, (DWRT CPU) User Analog 4, (Gen) Sampling, (Gen) Sampling Duration, (Harley - ECU Type 14 SW Level 141) Accel Enrichment, (Harley - ECU Type 14 SW Level 141) Decel Enleanment, (Harley - ECU Type 14 SW Level 141) Desired Air/Fuel, (Harley - ECU Type 14 SW Level 141) Engine Speed, (Harley - ECU Type 14 SW Level 141) Engine Temperature, (Harley - ECU Type 14 SW Level 141) Front Adaptive Fuel Factor, (Harley - ECU Type 14 SW Level 141) Front Closed Loop Integrator, (Harley - ECU Type 14 SW Level 141) Front Spark Knock Retard, (Harley - ECU Type 14 SW Level 141) Idle Air Control Motor Position, (Harley - ECU Type 14 SW Level 141) Injector Time Front, (Harley - ECU Type 14 SW Level 141) Injector Time Rear, (Harley - ECU Type 14 SW Level 141) Intake Air Temperature, (Harley - ECU Type 14 SW Level 141) Manifold Absolute Pressure, (Harley - ECU Type 14 SW Level 141) Rear Adaptive Fuel Factor, (Harley - ECU Type 14 SW Level 141) Rear Closed Loop Integrator, (Harley - ECU Type 14 SW Level 141) Rear Spark Knock Retard, (Harley - ECU Type 14 SW Level 141) Spark Advance Front, (Harley - ECU Type 14 SW Level 141) Spark Advance Rear, (Harley - ECU Type 14 SW Level 141) Throttle Position, (Harley - ECU Type 14 SW Level 141) Throttle Position Sensor Voltage, (Harley - ECU Type 14 SW Level 141) VE Front, (Harley - ECU Type 14 SW Level 141) VE New Front, (Harley - ECU Type 14 SW Level 141) VE New Rear, (Harley - ECU Type 14 SW Level 141) VE Rear, (Harley - ECU Type 14 SW Level 141) Vehicle Speed, (Harley - ECU Type 14 SW Level 141) WBO2 AFR Front, (Harley - ECU Type 14 SW Level 141) WBO2 AFR Rear, (PV) Accel Enrichment, (PV) AT Lambda 1, (PV) AT Lambda 2, (PV) Battery Voltage, (PV) Decel Enleanment, (PV) Desired Air/Fuel, (PV) Desired Lambda, (PV) Engine Speed, (PV) Engine Temperature, (PV) Front Adaptive Fuel Factor, (PV) Front Closed Loop Integrator, (PV) Front Spark Knock Retard, (PV) Idle Air Control Motor Position, (PV) Idle Set Speed, (PV) Injector Time Front, (PV) Injector Time Rear, (PV) Intake Air Temperature, (PV) Manifold Absolute Pressure, (PV) Rear Adaptive Fuel Factor, (PV) Rear Closed Loop Integrator, (PV) Rear Spark Knock Retard, (PV) Software Level, (PV) Spark Advance Front, (PV) Spark Advance Rear, (PV) Throttle Position, (PV) Throttle Position Sensor, (PV) Twistgrip Position, (PV) VE Front, (PV) VE New Front, (PV) VE New Rear, (PV) VE Rear, (PV) Vehicle Speed, (PV) Warm-up Fuel AFR (Lambda), (PV) Warm-up Fuel AFR (Ratio), (PV) WBO2 AFR Front, (PV) WBO2 AFR Rear, 
0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.025, 0.034, , , , , 4.275, , , , , 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.05, , , , , , -1.988, , , , , -45.498, -45.498, -45.498, , , , , 7.377, 22.39, , , , , , , , 34.468, 34.468, 0.025, 0.034, , , , , 4.277, 7.377, 22.39, , , 1, 0.05, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.1, , , , , , -1.629, , 2.837, 2.837, , -36.966, -36.966, -36.966, , , , , 7.377, 22.39, , , -3.298, -3.389, -3.298, -3.389, , 34.387, 34.387, 0.025, 0.034, , , , , 4.279, 7.377, 22.39, , , 1, 0.1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.15, , , , , , -1.863, , 7.859, 7.859, , -42.531, -42.531, -42.531, , , , , 7.377, 22.39, 0, 0, -3.782, -3.881, -3.782, -3.881, 1, 34.292, 34.292, 0.025, 0.034, , , , , 4.281, 7.377, 22.39, , , 1, 0.15, 0.045, 0, 14.11, 1.835, 187, 0, 0, 0, 45, 3.238, 3.13, 109.4, 26.28, 100, 0, 0, 16.05, 16.05, 0, 0.551, 79.5, 0, 0, 84.125, 34.706, 0, 0, 0.045, 0, 0, 14.1, 0, 14.11, 0, 1.835, 187, 0, 0, 0, 45, 1, 0.003, 0.003, 109.4, 26.28, 100, 0, 0, 141, 16.05, 16.05, 0, 0.551, 0, 79.5, 0, 0, 84.125, 34.706, 0, 0, 0, 0, 
0.2, , , , , , -2.024, , 12.278, 12.278, , -46.35, -46.35, -46.35, , , , , 7.377, 22.39, 0, 0, -4.11, -4.214, -4.11, -4.214, 1, 34.136, 34.136, 0.025, 0.034, , , , , 4.283, 7.377, 22.39, , , 1, 0.2, 0.135, 0, 14.13, 1.822, 187, 0, 0, 0, 45, 3.373, 3.31, 109.4, 26.5, 100, 0, 0, 16.15, 16.15, 0, 0.553, 79.5, 0, 0, 84.375, 34.519, 0, 0, 0.135, 0, 0, 14.1, 0, 14.13, 0, 1.822, 187, 0, 0, 0, 45, 1, 0.003, 0.003, 109.4, 26.5, 100, 0, 0, 141, 16.15, 16.15, 0, 0.553, 0, 79.5, 0, 0, 84.375, 34.519, 0, 0, 0, 0, 
0.25, , , , , , -1.952, , 14.788, 14.788, , -44.64, -44.64, -44.64, , , 35.06, 35.262, 7.377, 22.39, 0, 0, -3.941, -4.043, -3.941, -4.043, 1, 33.984, 33.984, 0.025, 0.034, , , , , 4.297, 7.377, 22.39, , , 1, 0.349, 0.225, 0, 14.15, 1.809, 187, 0, 0, 0, 45, 3.508, 3.49, 109.4, 26.72, 100, 0, 0, 16.25, 16.25, 0, 0.555, 79.5, 0, 0, 84.625, 34.332, 0, 0, 0.225, 0, 0, 14.1, 0, 14.15, 0, 1.809, 187, 0, 0, 0, 45, 1, 0.004, 0.004, 109.4, 26.72, 100, 0, 0, 141, 16.25, 16.25, 0, 0.555, 0, 79.5, 0, 0, 84.625, 34.332, 0, 0, 0, 0, 
0.3, 24.32, , , 64.92, , -1.93, , 17.761, 17.761, , -44.116, -44.116, -44.116, , , 35.06, 35.37, 7.377, 22.39, 0, 0, -3.878, -3.98, -3.878, -3.98, 1, 33.84, 33.84, 0.025, 0.034, , , , , 4.317, 7.377, 22.39, , , 1, 0.4, 0.315, 0, 14.17, 1.795, 187, 0, 0, 0, 45, 3.643, 3.67, 109.4, 26.94, 100, 0, 0, 16.35, 16.35, 0, 0.557, 79.5, 0, 0, 84.875, 34.146, 0, 0, 0.315, 0, 0, 14.1, 0, 14.17, 0, 1.795, 187, 0, 0, 0, 45, 1, 0.004, 0.004, 109.4, 26.94, 100, 0, 0, 141, 16.35, 16.35, 0, 0.557, 0, 79.5, 0, 0, 84.875, 34.146, 0, 0, 0, 0, 
0.35, 24.32, , , 64.92, , -1.989, , 21.487, 21.487, , -45.525, -45.525, -45.525, , , 35.06, 35.478, 7.377, 22.39, 0, 0, -3.988, -4.093, -3.988, -4.093, 1, 33.715, 33.715, 0.025, 0.034, , , , , 4.337, 7.377, 22.39, , , 1, 0.451, 0.405, 0, 14.19, 1.782, 187, 0, 0, 0, 45, 3.778, 3.85, 109.4, 27.16, 100, 0, 0, 16.45, 16.45, 0, 0.559, 79.5, 0, 0, 85.125, 33.958, 0, 0, 0.405, 0, 0, 14.1, 0, 14.19, 0, 1.782, 187, 0, 0, 0, 45, 1, 0.004, 0.004, 109.4, 27.16, 100, 0, 0, 141, 16.45, 16.45, 0, 0.559, 0, 79.5, 0, 0, 85.125, 33.958, 0, 0, 0, 0, 
0.4, 24.32, , , 64.92, , -1.878, , 24.592, 24.592, , -42.883, -42.883, -42.883, , , 35.06, 35.586, 7.377, 22.39, 0, 0, -3.748, -3.846, -3.748, -3.846, 1, 33.612, 33.612, 0.025, 0.034, -276.952, -284.19, -276.952, -284.19, 4.357, 7.377, 22.39, , , 1, 0.501, 0.497, 0, 14.2, 1.776, 187, 0, 0, 0, 45, 3.914, 4.03, 109.4, 27.27, 100, 0, 0, 16.5, 16.5, 0, 0.561, 79.5, 0, 0, 85.38, 33.832, 0, 0, 0.497, 0, 0, 14.1, 0, 14.2, 0, 1.776, 187, 0, 0, 0, 45, 1, 0.004, 0.004, 109.4, 27.27, 100, 0, 0, 141, 16.5, 16.5, 0, 0.561, 0, 79.5, 0, 0, 85.38, 33.832, 0, 0, 0, 0, 
0.45, 24.32, , , 64.92, , -1.595, , 27.076, 27.076, , -36.188, -36.188, -36.188, , , 35.06, 35.694, 7.377, 22.39, 0, 0, -3.156, -3.239, -3.156, -3.239, 1, 33.525, 33.525, 0.025, 0.034, -196.515, -201.651, -196.515, -201.651, 4.366, 7.377, 22.39, , , 1, 0.551, 0.591, 0, 14.2, 1.776, 187, 0, 0, 0, 45, 4.053, 4.209, 109.4, 27.27, 100, 0, 0, 16.5, 16.5, 0, 0.563, 79.5, 0, 0, 85.641, 33.767, 0, 0, 0.591, 0, 0, 14.1, 0, 14.2, 0, 1.776, 187, 0, 0, 0, 45, 1, 0.004, 0.004, 109.4, 27.27, 100, 0, 0, 141, 16.5, 16.5, 0, 0.563, 0, 79.5, 0, 0, 85.641, 33.767, 0, 0, 0, 0, 
