Time, (DWRT ATMO) Humidity, (DWRT ATMO) Pressure, (DWRT ATMO) Temperature 1, (DWRT ATMO) Temperature 2, (DWRT CPU) ????????????????????????????????????????????????????????????????, (DWRT CPU) Acceleration, (DWRT CPU) Correction Factor, (DWRT CPU) Distance, (DWRT CPU) Distance 1, (DWRT CPU) Engine RPM, (DWRT CPU) Force, (DWRT CPU) Force 1, (DWRT CPU) Force Drum 1, (DWRT CPU) Gear Ratio, (DWRT CPU) Inductive 1 Signal Strength, (DWRT CPU) Inductive 2 Signal Strength, (DWRT CPU) Internal Temp 1, (DWRT CPU) Internal Temp 2, (DWRT CPU) LC1 Volts Petrol AFR, (DWRT CPU) LC2 Volts Petrol AFR2, (DWRT CPU) Link 0 Status, (DWRT CPU) Link 1 Status, (DWRT CPU) Power, (DWRT CPU) Power (uncorrected), (DWRT CPU) Power Drum 1, (DWRT CPU) Power Drum 1 (uncorrected), (DWRT CPU) Sampling, (DWRT CPU) Speed, (DWRT CPU) Speed 1, (DWRT CPU) TCP RX kB/s, (DWRT CPU) TCP TX kB/s, (DWRT CPU) Torque, (DWRT CPU) Torque (uncorrected), (DWRT CPU) Torque Drum 1, (DWRT CPU) Torque Drum 1 (uncorrected), (DWRT CPU) UDP RX kB/s, (DWRT CPU) User Analog 1, (DWRT CPU) User Analog 2, (DWRT CPU) User Analog 3, (DWRT CPU) User Analog 4, (Gen) Sampling, (Gen) Sampling Duration, (Harley - ECU Type 14 SW Level 141) Accel Enrichment, (Harley - ECU Type 14 SW Level 141) Decel Enleanment, (Harley - ECU Type 14 SW Level 141) Desired Air/Fuel, (Harley - ECU Type 14 SW Level 141) Engine Speed, (Harley - ECU Type 14 SW Level 141) Engine Temperature, (Harley - ECU Type 14 SW Level 141) Front Adaptive Fuel Factor, (Harley - ECU Type 14 SW Level 141) Front Closed Loop Integrator, (Harley - ECU Type 14 SW Level 141) Front Spark Knock Retard, (Harley - ECU Type 14 SW Level 141) Idle Air Control Motor Position, (Harley - ECU Type 14 SW Level 141) Injector Time Front, (Harley - ECU Type 14 SW Level 141) Injector Time Rear, (Harley - ECU Type 14 SW Level 141) Intake Air Temperature, (Harley - ECU Type 14 SW Level 141) Manifold Absolute Pressure, (Harley - ECU Type 14 SW Level 141) Rear Adaptive Fuel Factor, (Harley - ECU Type 14 SW Level 141) Rear Closed Loop Integrator, (Harley - ECU Type 14 SW Level 141) Rear Spark Knock Retard, (Harley - ECU Type 14 SW Level 141) Spark Advance Front, (Harley - ECU Type 14 SW Level 141) Spark Advance Rear, (Harley - ECU Type 14 SW Level 141) Throttle Position, (Harley - ECU Type 14 SW Level 141) Throttle Position Sensor Voltage, (Harley - ECU Type 14 SW Level 141) VE Front, (Harley - ECU Type 14 SW Level 141) VE New Front, (Harley - ECU Type 14 SW Level 141) VE New Rear, (Harley - ECU Type 14 SW Level 141) VE Rear, (Harley - ECU Type 14 SW Level 141) Vehicle Speed, (Harley - ECU Type 14 SW Level 141) WBO2 AFR Front, (Harley - ECU Type 14 SW Level 141) WBO2 AFR Rear, (PV) Accel Enrichment, (PV) AT Lambda 1, (PV) AT Lambda 2, (PV) Battery Voltage, (PV) Decel Enleanment, (PV) Desired Air/Fuel, (PV) Desired Lambda, (PV) Engine Speed, (PV) Engine Temperature, (PV) Front Adaptive Fuel Factor, (PV) Front Closed Loop Integrator, (PV) Front Spark Knock Retard, (PV) Idle Air Control Motor Position, (PV) Idle Set Speed, (PV) Injector Time Front, (PV) Injector Time Rear, (PV) Intake Air Temperature, (PV) Manifold Absolute Pressure, (PV) Rear Adaptive Fuel Factor, (PV) Rear Closed Loop Integrator, (PV) Rear Spark Knock Retard, (PV) Software Level, (PV) Spark Advance Front, (PV) Spark Advance Rear, (PV) Throttle Position, (PV) Throttle Position Sensor, (PV) Twistgrip Position, (PV) VE Front, (PV) VE New Front, (PV) VE New Rear, (PV) VE Rear, (PV) Vehicle Speed, (PV) Warm-up Fuel AFR (Lambda), (PV) Warm-up Fuel AFR (Ratio), (PV) WBO2 AFR Front, (PV) WBO2 AFR Rear, 
2.55, 20.154, 100.385, 66.52, 67.28, , 15.464, 0.977, 216.428, 216.428, 1.301, 369.352, 369.352, 369.352, 26.123, 74.928, 77.366, 35.63, 34.73, 7.378, 18.207, 0, 0, 69.82, 71.438, 69.82, 71.438, 1, 72.513, 72.513, 0.025, 0.035, 201.952, 206.632, 201.952, 206.632, 5.411, 7.378, 18.207, , , 1, 2.635, 0, 0, 12.5, 3.609, 180.671, 100, 100, 0, 74, 18.761, 20.496, 106.085, 102.239, 100, 100, 0, 25.512, 25.348, 100, 4.427, 108.781, 108.531, 118.946, 118.946, 73.659, 5.1, 5.1, 0, 0, 0, 14, 0, 12.5, 0, 3.609, 180.671, 100, 100, 0, 74, 1, 0.019, 0.021, 106.085, 102.239, 100, 100, 0, 141, 25.512, 25.348, 100, 4.427, 0, 108.781, 108.531, 118.946, 118.946, 73.659, 0, 0, 5.1, 5.1, 
2.6, 20.153, 100.384, 66.52, 67.28, , 15.491, 0.977, 221.617, 221.617, 1.573, 369.999, 369.999, 369.999, 29.395, 72.718, 78.408, 35.486, 34.586, 7.377, 17.969, 0, 0, 70.67, 72.306, 70.67, 72.306, 1, 73.271, 73.271, 0.025, 0.035, 176.877, 180.976, 176.877, 180.976, 5.446, 7.377, 17.969, , , 1, 2.685, 0, 0, 12.5, 3.679, 180.775, 100, 100, 0, 74, 18.875, 20.613, 105.71, 102.162, 100, 100, 0, 25.825, 25.712, 100, 4.424, 109.562, 109.312, 119.675, 119.675, 74.436, 5.1, 5.1, 0, 0, 0, 14, 0, 12.5, 0, 3.679, 180.775, 100, 100, 0, 74, 1, 0.019, 0.021, 105.71, 102.162, 100, 100, 0, 141, 25.825, 25.712, 100, 4.424, 0, 109.562, 109.312, 119.675, 119.675, 74.436, 0, 0, 5.1, 5.1, 
2.65, 20.151, 100.384, 66.52, 67.28, , 15.564, 0.977, 226.92, 226.92, 1.845, 371.76, 371.76, 371.76, 32.109, 70.508, 79.45, 35.381, 34.637, 7.377, 17.763, 0, 0, 71.745, 73.405, 71.745, 73.405, 1, 74.035, 74.035, 0.025, 0.035, 160.836, 164.562, 160.836, 164.562, 5.495, 7.377, 17.763, , , 1, 2.735, 0, 0, 12.5, 3.748, 180.879, 100, 100, 0, 74, 18.988, 20.73, 105.335, 102.084, 100, 100, 0, 26.138, 26.077, 100, 4.422, 110.344, 110.094, 120.404, 120.404, 75.214, 5.1, 5.1, 0, 0, 0, 14, 0, 12.5, 0, 3.748, 180.879, 100, 100, 0, 74, 1, 0.019, 0.021, 105.335, 102.084, 100, 100, 0, 141, 26.138, 26.077, 100, 4.422, 0, 110.344, 110.094, 120.404, 120.404, 75.214, 0, 0, 5.1, 5.1, 
2.7, 20.15, 100.384, 66.52, 67.28, , 15.6, 0.977, 232.226, 232.226, 2.117, 372.642, 372.642, 372.642, 33.968, 68.298, 80.491, 35.309, 34.853, 7.377, 17.558, 0, 0, 72.649, 74.329, 72.649, 74.329, 1, 74.795, 74.795, 0.025, 0.035, 151.118, 154.619, 151.118, 154.619, 5.545, 7.377, 17.558, , , 1, 2.785, 0, 0, 12.5, 3.818, 180.983, 100, 100, 0, 74, 19.102, 20.846, 104.96, 102.007, 100, 100, 0, 26.45, 26.442, 100, 4.42, 111.125, 110.875, 121.133, 121.133, 75.991, 5.1, 5.1, 0, 0, 0, 14, 0, 12.5, 0, 3.818, 180.983, 100, 100, 0, 74, 1, 0.019, 0.021, 104.96, 102.007, 100, 100, 0, 141, 26.45, 26.442, 100, 4.42, 0, 111.125, 110.875, 121.133, 121.133, 75.991, 0, 0, 5.1, 5.1, 
2.75, 20.149, 100.383, 66.52, 67.28, , 15.633, 0.977, 237.573, 237.573, 2.389, 373.434, 373.434, 373.434, 35.005, 66.089, 81.533, 35.237, 35.069, 7.377, 17.545, 0, 0, 73.541, 75.241, 73.541, 75.241, 1, 75.561, 75.561, 0.025, 0.034, 146.393, 149.783, 146.393, 149.783, 5.596, 7.377, 17.545, , , 1, 2.835, 0, 0, 12.5, 3.848, 181, 100, 100, 0, 74, 19.154, 20.906, 104.728, 101.96, 100, 100, 0, 26.595, 26.595, 100, 4.418, 111.489, 111.286, 121.489, 121.489, 76.412, 5.1, 5.1, 0, 0, 0, 14, 0, 12.5, 0, 3.848, 181, 100, 100, 0, 74, 1, 0.019, 0.021, 104.728, 101.96, 100, 100, 0, 141, 26.595, 26.595, 100, 4.418, 0, 111.489, 111.286, 121.489, 121.489, 76.412, 0, 0, 5.1, 5.1, 
2.8, 20.148, 100.383, 66.52, 67.28, , 15.672, 0.977, 243.003, 243.003, 2.661, 374.38, 374.38, 374.38, 35.183, 63.879, 82.574, 35.165, 35.285, 7.377, 17.549, 0, 0, 74.478, 76.2, 74.478, 76.2, 1, 76.327, 76.327, 0.025, 0.034, 146.016, 149.397, 146.016, 149.397, 5.646, 7.377, 17.549, , , 1, 2.885, 0, 0, 12.5, 3.87, 181, 100, 100, 0, 74, 19.195, 20.955, 104.524, 101.918, 100, 100, 0, 26.709, 26.709, 100, 4.416, 111.773, 111.627, 121.773, 121.773, 76.765, 5.1, 5.1, 0, 0, 0, 14, 0, 12.5, 0, 3.87, 181, 100, 100, 0, 74, 1, 0.019, 0.021, 104.524, 101.917, 100, 100, 0, 141, 26.709, 26.709, 100, 4.416, 0, 111.773, 111.627, 121.773, 121.773, 76.765, 0, 0, 5.1, 5.1, 
2.85, 20.147, 100.382, 66.52, 67.28, , 15.688, 0.977, 248.511, 248.511, 2.794, 374.784, 374.784, 374.784, 34.515, 62.8, 83.616, 35.093, 35.501, 7.377, 17.858, 0, 0, 75.304, 77.046, 75.304, 77.046, 1, 77.087, 77.087, 0.025, 0.034, 149.084, 152.535, 149.084, 152.535, 5.693, 7.377, 17.858, , , 1, 2.935, 0, 0, 12.5, 3.892, 181, 100, 100, 0, 74, 19.236, 21.004, 104.319, 101.876, 100, 100, 0, 26.823, 26.823, 100, 4.414, 112.057, 111.968, 122.057, 122.057, 77.119, 5.1, 5.1, 0, 0, 0, 14, 0, 12.5, 0, 3.892, 181, 100, 100, 0, 74, 1, 0.019, 0.021, 104.319, 101.875, 100, 100, 0, 141, 26.823, 26.823, 100, 4.414, 0, 112.057, 111.968, 122.057, 122.057, 77.119, 0, 0, 5.1, 5.1, 
2.9, 20.146, 100.382, 66.52, 67.28, , 15.682, 0.977, 254.07, 254.07, 2.775, 374.668, 374.668, 374.668, 33.466, 62.945, 84.658, 35.099, 35.542, 7.377, 18.201, 0, 0, 76.025, 77.784, 76.025, 77.784, 1, 77.856, 77.856, 0.025, 0.034, 153.562, 157.118, 153.562, 157.118, 5.739, 7.377, 18.201, , , 1, 2.985, 0, 0, 12.5, 3.914, 181, 100, 100, 0, 74, 19.277, 21.053, 104.115, 101.834, 100, 100, 0, 26.936, 26.936, 100, 4.411, 112.341, 112.309, 122.341, 122.341, 77.472, 5.1, 5.1, 0, 0, 0, 14, 0, 12.5, 0, 3.914, 181, 100, 100, 0, 74, 1, 0.019, 0.021, 104.115, 101.833, 100, 100, 0, 141, 26.936, 26.936, 100, 4.411, 0, 112.341, 112.309, 122.341, 122.341, 77.472, 0, 0, 5.1, 5.1, 
2.95, 20.145, 100.382, 66.52, 67.28, , 15.712, 0.977, 260.019, 260.019, 2.756, 375.403, 375.403, 375.403, 32.435, 63.091, 85.699, 35.171, 35.434, 7.377, 18.658, 0, 0, 76.97, 78.751, 76.97, 78.751, 1, 78.625, 78.625, 0.025, 0.034, 159.058, 162.742, 159.058, 162.742, 5.784, 7.377, 18.658, , , 1, 3.035, 0, 0, 12.5, 3.933, 181, 100, 100, 0, 74, 19.303, 21.084, 104, 101.796, 100, 100, 0, 27, 27, 100, 4.411, 112.537, 112.537, 122.555, 122.555, 78.034, 5.1, 5.1, 0, 0, 0, 14, 0, 12.5, 0, 3.933, 181, 100, 100, 0, 74, 1, 0.019, 0.021, 104, 101.796, 100, 100, 0, 141, 27, 27, 100, 4.411, 0, 112.537, 112.537, 122.555, 122.555, 78.034, 0, 0, 5.1, 5.1, 
3, 20.143, 100.381, 66.52, 67.28, , 15.717, 0.977, 267.708, 267.708, 2.737, 375.544, 375.544, 375.544, 31.09, 63.236, 86.741, 35.243, 35.326, 7.377, 19.131, 0, 0, 78.016, 79.823, 78.016, 79.823, 1, 79.656, 79.656, 0.025, 0.034, 166.165, 170.015, 166.165, 170.015, 5.83, 7.377, 19.131, , , 1, 3.085, 0, 0, 12.5, 3.948, 181, 100, 100, 0, 74, 19.31, 21.092, 104, 101.766, 100, 100, 0, 27, 27, 100, 4.412, 112.62, 112.62, 122.68, 122.68, 78.863, 5.1, 5.1, 0, 0, 0, 14, 0, 12.5, 0, 3.948, 181, 100, 100, 0, 74, 1, 0.019, 0.021, 104, 101.765, 100, 100, 0, 141, 27, 27, 100, 4.412, 0, 112.62, 112.62, 122.68, 122.68, 78.863, 0, 0, 5.1, 5.1, 
3.05, 20.142, 100.381, 66.52, 67.28, , 15.707, 0.977, 273.48, 273.48, 2.718, 375.332, 375.332, 375.332, 30.045, 63.381, 87.783, 35.315, 35.218, 7.377, 19.635, 0, 0, 78.729, 80.552, 78.729, 80.552, 1, 80.472, 80.472, 0.025, 0.034, 171.541, 175.516, 171.541, 175.516, 5.865, 7.377, 19.635, , , 1, 3.134, 0, 0, 12.5, 3.964, 181, 100, 100, 0, 74, 19.316, 21.1, 104, 101.735, 100, 100, 0, 27, 27, 100, 4.414, 112.703, 112.703, 122.805, 122.805, 79.691, 5.1, 5.1, 0, 0, 0, 14, 0, 12.5, 0, 3.964, 181, 100, 100, 0, 74, 1, 0.019, 0.021, 104, 101.734, 100, 100, 0, 141, 27, 27, 100, 4.414, 0, 112.703, 112.703, 122.805, 122.805, 79.691, 0, 0, 5.1, 5.1, 
3.1, 20.141, 100.38, 66.52, 67.28, , 15.702, 0.977, 279.266, 279.266, 2.698, 375.25, 375.25, 375.25, 29.077, 63.527, 88.824, 35.387, 35.11, 7.377, 20.145, 0, 0, 79.462, 81.303, 79.462, 81.303, 1, 81.246, 81.246, 0.025, 0.035, 177.179, 181.285, 177.179, 181.285, 5.882, 7.377, 20.145, , , 1, 3.184, 0, 0, 12.5, 3.979, 181, 100, 100, 0, 74, 19.323, 21.109, 104, 101.704, 100, 100, 0, 27, 27, 100, 4.416, 112.787, 112.787, 122.93, 122.93, 80.519, 5.1, 5.1, 0, 0, 0, 14, 0, 12.5, 0, 3.979, 181, 100, 100, 0, 74, 1, 0.019, 0.021, 104, 101.703, 100, 100, 0, 141, 27, 27, 100, 4.416, 0, 112.787, 112.787, 122.93, 122.93, 80.519, 0, 0, 5.1, 5.1, 
3.15, 20.14, 100.38, 66.52, 67.28, , 15.687, 0.977, 285.104, 285.104, 2.679, 374.914, 374.914, 374.914, 28.134, 63.672, 89.866, 35.381, 35.235, 7.377, 20.585, 0, 0, 80.134, 81.991, 80.134, 81.991, 1, 82.011, 82.011, 0.025, 0.035, 182.911, 187.15, 182.911, 187.15, 5.9, 7.377, 20.585, , , 1, 3.234, 0, 0, 12.5, 3.995, 181, 100, 100, 0, 74, 19.33, 21.117, 104, 101.673, 100, 100, 0, 27, 27, 100, 4.417, 112.87, 112.87, 123.055, 123.055, 81.348, 5.1, 5.1, 0, 0, 0, 14, 0, 12.5, 0, 3.995, 181, 100, 100, 0, 74, 1, 0.019, 0.021, 104, 101.673, 100, 100, 0, 141, 27, 27, 100, 4.417, 0, 112.87, 112.87, 123.055, 123.055, 81.348, 0, 0, 5.1, 5.1, 
3.2, 20.139, 100.38, 66.52, 67.28, , 15.661, 0.977, 290.977, 290.977, 2.66, 374.308, 374.308, 374.308, 27.201, 63.817, 90.908, 35.309, 35.559, 7.377, 21.009, 0, 0, 80.748, 82.622, 80.748, 82.622, 1, 82.782, 82.782, 0.025, 0.035, 188.84, 193.216, 188.84, 193.216, 5.917, 7.377, 21.009, , , 1, 3.284, 0, 0, 12.5, 4.01, 181, 100, 100, 0, 74, 19.336, 21.125, 104, 101.642, 100, 100, 0, 27, 27, 100, 4.419, 112.953, 112.953, 123.18, 123.18, 82.176, 5.1, 5.1, 0, 0, 0, 14, 0, 12.5, 0, 4.01, 181, 100, 100, 0, 74, 1, 0.019, 0.021, 104, 101.642, 100, 100, 0, 141, 27, 27, 100, 4.419, 0, 112.953, 112.953, 123.18, 123.18, 82.176, 0, 0, 5.1, 5.1, 
3.25, 20.138, 100.38, 66.52, 67.28, , 15.636, 0.977, 296.964, 296.964, 2.641, 373.748, 373.748, 373.748, 26.302, 63.963, 91.949, 35.237, 35.883, 7.377, 21.377, 0, 0, 81.373, 83.262, 81.373, 83.262, 1, 83.537, 83.537, 0.025, 0.035, 195.108, 199.629, 195.108, 199.629, 5.931, 7.377, 21.377, , , 1, 3.334, 0, 0, 12.5, 4.026, 181, 100, 100, 0, 74, 19.343, 21.134, 104, 101.611, 100, 100, 0, 27, 27, 100, 4.421, 113.037, 113.037, 123.305, 123.305, 83.004, 5.1, 5.1, 0, 0, 0, 14, 0, 12.5, 0, 4.026, 181, 100, 100, 0, 74, 1, 0.019, 0.021, 104, 101.611, 100, 100, 0, 141, 27, 27, 100, 4.421, 0, 113.037, 113.037, 123.305, 123.305, 83.004, 0, 0, 5.1, 5.1, 
3.3, 20.137, 100.38, 66.52, 67.28, , 15.593, 0.977, 302.951, 302.951, 2.622, 372.747, 372.747, 372.747, 25.399, 64.108, 92.991, 35.165, 36.207, 7.377, 21.731, 0, 0, 81.896, 83.796, 81.896, 83.796, 1, 84.311, 84.311, 0.025, 0.035, 201.403, 206.07, 201.403, 206.07, 5.933, 7.377, 21.731, , , 1, 3.385, 0, 0, 12.5, 4.041, 181, 100, 100, 0, 74, 19.35, 21.142, 104, 101.581, 100, 100, 0, 27, 27, 100, 4.422, 113.12, 113.12, 123.43, 123.43, 83.833, 5.1, 5.1, 0, 0, 0, 14, 0, 12.5, 0, 4.041, 181, 100, 100, 0, 74, 1, 0.019, 0.021, 104, 101.58, 100, 100, 0, 141, 27, 27, 100, 4.422, 0, 113.12, 113.12, 123.43, 123.43, 83.833, 0, 0, 5.1, 5.1, 
3.35, 20.135, 100.38, 66.52, 67.28, , 15.561, 0.977, 309.08, 309.08, 2.603, 372.004, 372.004, 372.004, 24.521, 64.253, 91.419, 35.093, 36.531, 7.377, 21.963, 0, 0, 82.471, 84.384, 82.471, 84.384, 1, 85.073, 85.073, 0.025, 0.035, 208.214, 213.038, 208.214, 213.038, 5.935, 7.377, 21.963, , , 1, 3.434, 0, 0, 12.5, 4.057, 181, 100, 100, 0, 74, 19.356, 21.15, 104, 101.55, 100, 100, 0, 27, 27, 100, 4.424, 113.203, 113.203, 123.555, 123.555, 84.661, 5.1, 5.1, 0, 0, 0, 14, 0, 12.5, 0, 4.057, 181, 100, 100, 0, 74, 1, 0.019, 0.021, 104, 101.55, 100, 100, 0, 141, 27, 27, 100, 4.424, 0, 113.203, 113.203, 123.555, 123.555, 84.661, 0, 0, 5.1, 5.1, 
3.4, 20.134, 100.38, 66.52, 67.28, , 15.529, 0.977, 315.225, 315.225, 2.584, 371.268, 371.268, 371.268, 23.656, 64.399, 89.111, 35.118, 36.544, 7.377, 22.16, 0, 0, 83.05, 84.975, 83.05, 84.975, 1, 85.836, 85.836, 0.025, 0.035, 215.439, 220.43, 215.439, 220.43, 5.937, 7.377, 22.16, , , 1, 3.485, 0, 0, 12.5, 4.072, 181, 100, 100, 0, 74, 19.363, 21.159, 104, 101.519, 100, 100, 0, 27, 27, 100, 4.426, 113.287, 113.287, 123.68, 123.68, 85.489, 5.1, 5.1, 0, 0, 0, 14, 0, 12.5, 0, 4.072, 181, 100, 100, 0, 74, 1, 0.019, 0.021, 104, 101.519, 100, 100, 0, 141, 27, 27, 100, 4.426, 0, 113.287, 113.287, 123.68, 123.68, 85.489, 0, 0, 5.1, 5.1, 
3.45, 20.133, 100.38, 66.52, 67.28, , 15.491, 0.977, 321.369, 321.369, 2.565, 370.387, 370.387, 370.387, 22.818, 64.544, 86.802, 35.226, 36.292, 7.377, 22.275, 0, 0, 83.581, 85.517, 83.581, 85.517, 1, 86.59, 86.59, 0.025, 0.035, 222.817, 227.98, 222.817, 227.98, 5.939, 7.377, 22.275, , , 1, 3.534, 0, 0, 12.5, 4.088, 181, 100, 100, 0, 74, 19.37, 21.167, 104, 101.488, 100, 100, 0, 27, 27, 100, 4.427, 113.37, 113.37, 123.805, 123.805, 86.318, 5.1, 5.1, 0, 0, 0, 14, 0, 12.5, 0, 4.088, 181, 100, 100, 0, 74, 1, 0.019, 0.021, 104, 101.488, 100, 100, 0, 141, 27, 27, 100, 4.427, 0, 113.37, 113.37, 123.805, 123.805, 86.318, 0, 0, 5.1, 5.1, 
3.5, 20.132, 100.38, 66.52, 67.28, , 15.422, 0.977, 327.657, 327.657, 2.546, 368.793, 368.793, 368.793, 21.99, 64.69, 84.494, 35.334, 36.04, 7.377, 22.363, 0, 0, 83.955, 85.9, 83.955, 85.9, 1, 87.346, 87.346, 0.025, 0.035, 230.323, 235.66, 230.323, 235.66, 5.958, 7.377, 22.363, , , 1, 3.585, 0, 0, 12.5, 4.103, 181, 100, 100, 0, 74, 19.376, 21.175, 104, 101.457, 100, 100, 0, 27, 27, 100, 4.429, 113.453, 113.453, 123.93, 123.93, 87.146, 5.1, 5.1, 0, 0, 0, 14, 0, 12.5, 0, 4.103, 181, 100, 100, 0, 74, 1, 0.019, 0.021, 104, 101.457, 100, 100, 0, 141, 27, 27, 100, 4.429, 0, 113.453, 113.453, 123.93, 123.93, 87.146, 0, 0, 5.1, 5.1, 
3.55, 20.131, 100.38, 66.52, 67.28, , 15.373, 0.977, 333.968, 333.968, 2.527, 367.647, 367.647, 367.647, 21.171, 64.835, 82.185, 35.442, 35.788, 7.377, 22.387, 0, 0, 84.418, 86.373, 84.418, 86.373, 1, 88.103, 88.103, 0.025, 0.035, 238.486, 244.011, 238.486, 244.011, 5.977, 7.377, 22.387, , , 1, 3.635, 0, 0, 12.5, 4.131, 181, 100, 100, 0, 74, 19.371, 21.178, 103.868, 101.386, 100, 100, 0, 27, 27, 100, 4.429, 113.555, 113.555, 124.092, 124.092, 87.952, 5.1, 5.1, 0, 0, 0, 14, 0, 12.5, 0, 4.131, 181, 100, 100, 0, 74, 1, 0.019, 0.021, 103.868, 101.386, 100, 100, 0, 141, 27, 27, 100, 4.429, 0, 113.555, 113.555, 124.092, 124.092, 87.952, 0, 0, 5.1, 5.1, 
3.6, 20.13, 100.38, 66.52, 67.28, , 15.336, 0.977, 340.279, 340.279, 2.508, 366.783, 366.783, 366.783, 20.371, 64.98, 79.877, 35.55, 35.536, 7.377, 22.389, 0, 0, 84.937, 86.904, 84.937, 86.904, 1, 88.855, 88.855, 0.025, 0.035, 247.254, 252.982, 247.254, 252.982, 5.996, 7.377, 22.389, , , 1, 3.684, 0, 0, 12.5, 4.173, 181, 100, 100, 0, 74, 19.351, 21.174, 103.568, 101.264, 100, 100, 0, 27, 27, 100, 4.428, 113.68, 113.68, 124.3, 124.3, 88.728, 5.1, 5.1, 0, 0, 0, 14, 0, 12.5, 0, 4.173, 181, 100, 100, 0, 74, 1, 0.019, 0.021, 103.568, 101.264, 100, 100, 0, 141, 27, 27, 100, 4.428, 0, 113.68, 113.68, 124.3, 124.3, 88.728, 0, 0, 5.1, 5.1, 
3.65, 20.13, 100.38, 66.52, 67.282, , 15.259, 0.977, 346.748, 346.748, 2.489, 364.998, 364.998, 364.998, 19.575, 65.126, 77.569, 35.542, 35.498, 7.377, 22.39, 0, 0, 85.245, 87.22, 85.245, 87.22, 1, 89.614, 89.614, 0.025, 0.035, 256.097, 262.028, 256.097, 262.028, 6.015, 7.377, 22.39, , , 1, 3.734, 0, 0, 12.5, 4.215, 181, 100, 100, 0, 74, 19.331, 21.17, 103.268, 101.141, 100, 100, 0, 27, 27, 100, 4.426, 113.805, 113.805, 124.508, 124.508, 89.505, 5.1, 5.1, 0, 0, 0, 14, 0, 12.5, 0, 4.215, 181, 100, 100, 0, 74, 1, 0.019, 0.021, 103.268, 101.141, 100, 100, 0, 141, 27, 27, 100, 4.426, 0, 113.805, 113.805, 124.508, 124.508, 89.505, 0, 0, 5.1, 5.1, 
3.7, 20.13, 100.38, 66.52, 67.284, , 15.198, 0.977, 353.234, 353.234, 2.47, 363.565, 363.565, 363.565, 18.798, 65.271, 75.26, 35.434, 35.642, 7.377, 22.39, 0, 0, 85.621, 87.605, 85.621, 87.605, 1, 90.364, 90.364, 0.025, 0.035, 265.665, 271.818, 265.665, 271.818, 6.024, 7.377, 22.39, , , 1, 3.784, 0, 0, 12.5, 4.257, 181, 100, 100, 0, 74, 19.311, 21.166, 102.968, 101.019, 100, 100, 0, 27, 27, 100, 4.424, 113.93, 113.93, 124.717, 124.717, 90.282, 5.1, 5.1, 0, 0, 0, 14, 0, 12.5, 0, 4.257, 181, 100, 100, 0, 74, 1, 0.019, 0.021, 102.968, 101.019, 100, 100, 0, 141, 27, 27, 100, 4.424, 0, 113.93, 113.93, 124.717, 124.717, 90.282, 0, 0, 5.1, 5.1, 
3.75, 20.13, 100.38, 66.52, 67.285, , 15.137, 0.977, 359.72, 359.72, 2.45, 362.146, 362.146, 362.146, 18.041, 65.416, 72.952, 35.326, 35.786, 7.377, 22.39, 0, 0, 85.985, 87.978, 85.985, 87.978, 1, 91.103, 91.103, 0.025, 0.035, 275.738, 282.122, 275.738, 282.122, 6.028, 7.377, 22.39, , , 1, 3.834, 0, 0, 12.5, 4.299, 181, 100, 100, 0, 74, 19.291, 21.161, 102.668, 100.896, 100, 100, 0, 27, 27, 100, 4.423, 114.055, 114.055, 124.925, 124.925, 91.058, 5.1, 5.1, 0, 0, 0, 14, 0, 12.5, 0, 4.299, 181, 100, 100, 0, 74, 1, 0.019, 0.021, 102.668, 100.896, 100, 100, 0, 141, 27, 27, 100, 4.423, 0, 114.055, 114.055, 124.925, 124.925, 91.058, 0, 0, 5.1, 5.1, 
3.8, 20.13, 100.38, 66.52, 67.287, , 15.071, 0.977, 366.261, 366.261, 2.431, 360.606, 360.606, 360.606, 17.289, 65.562, 70.643, 35.218, 35.93, 7.377, 22.39, 0, 0, 86.309, 88.31, 86.309, 88.31, 1, 91.847, 91.847, 0.025, 0.035, 286.398, 293.03, 286.398, 293.03, 6.032, 7.377, 22.39, , , 1, 3.884, 0, 0, 12.5, 4.341, 181, 100, 100, 0, 74, 19.271, 21.157, 102.368, 100.774, 100, 100, 0, 27, 27, 100, 4.421, 114.18, 114.18, 125.133, 125.133, 91.835, 5.1, 5.1, 0, 0, 0, 14, 0, 12.5, 0, 4.341, 181, 100, 100, 0, 74, 1, 0.019, 0.021, 102.368, 100.774, 100, 100, 0, 141, 27, 27, 100, 4.421, 0, 114.18, 114.18, 125.133, 125.133, 91.835, 0, 0, 5.1, 5.1, 
3.85, 20.13, 100.38, 66.52, 67.288, , 14.969, 0.977, 374.934, 374.934, 2.412, 358.212, 358.212, 358.212, 16.458, 65.707, 68.335, 35.11, 36.074, 7.377, 22.39, 0, 0, 86.63, 88.638, 86.63, 88.638, 1, 92.683, 92.683, 0.025, 0.034, 301.431, 308.411, 301.431, 308.411, 6.036, 7.377, 22.39, , , 1, 3.934, 0, 0, 12.5, 4.384, 181, 100, 100, 0, 74, 19.251, 21.153, 102.068, 100.651, 100, 100, 0, 27, 27, 100, 4.419, 114.305, 114.305, 125.342, 125.342, 92.612, 5.1, 5.1, 0, 0, 0, 14, 0, 12.5, 0, 4.384, 181, 100, 100, 0, 74, 1, 0.019, 0.021, 102.068, 100.651, 100, 100, 0, 141, 27, 27, 100, 4.419, 0, 114.305, 114.305, 125.342, 125.342, 92.612, 0, 0, 5.1, 5.1, 
