Time, (DWRT ATMO) Humidity, (DWRT ATMO) Pressure, (DWRT ATMO) Temperature 1, (DWRT ATMO) Temperature 2, (DWRT CPU) ????????????????????????????????????????????????????????????????, (DWRT CPU) Acceleration, (DWRT CPU) Correction Factor, (DWRT CPU) Distance, (DWRT CPU) Distance 1, (DWRT CPU) Engine RPM, (DWRT CPU) Force, (DWRT CPU) Force 1, (DWRT CPU) Force Drum 1, (DWRT CPU) Gear Ratio, (DWRT CPU) Inductive 1 Signal Strength, (DWRT CPU) Internal Temp 1, (DWRT CPU) Internal Temp 2, (DWRT CPU) LC1 Volts Petrol AFR, (DWRT CPU) LC2 Volts Petrol AFR2, (DWRT CPU) Link 0 Status, (DWRT CPU) Link 1 Status, (DWRT CPU) Power, (DWRT CPU) Power (uncorrected), (DWRT CPU) Power Drum 1, (DWRT CPU) Power Drum 1 (uncorrected), (DWRT CPU) Sampling, (DWRT CPU) Speed, (DWRT CPU) Speed 1, (DWRT CPU) TCP RX kB/s, (DWRT CPU) TCP TX kB/s, (DWRT CPU) Torque, (DWRT CPU) Torque (uncorrected), (DWRT CPU) Torque Drum 1, (DWRT CPU) Torque Drum 1 (uncorrected), (DWRT CPU) UDP RX kB/s, (DWRT CPU) User Analog 1, (DWRT CPU) User Analog 2, (DWRT CPU) User Analog 3, (DWRT CPU) User Analog 4, (Gen) Sampling, (Gen) Sampling Duration, (Harley - ECU Type 14 SW Level 141) Accel Enrichment, (Harley - ECU Type 14 SW Level 141) Decel Enleanment, (Harley - ECU Type 14 SW Level 141) Desired Air/Fuel, (Harley - ECU Type 14 SW Level 141) Engine Speed, (Harley - ECU Type 14 SW Level 141) Engine Temperature, (Harley - ECU Type 14 SW Level 141) Front Adaptive Fuel Factor, (Harley - ECU Type 14 SW Level 141) Front Closed Loop Integrator, (Harley - ECU Type 14 SW Level 141) Front Spark Knock Retard, (Harley - ECU Type 14 SW Level 141) Idle Air Control Motor Position, (Harley - ECU Type 14 SW Level 141) Injector Time Front, (Harley - ECU Type 14 SW Level 141) Injector Time Rear, (Harley - ECU Type 14 SW Level 141) Intake Air Temperature, (Harley - ECU Type 14 SW Level 141) Manifold Absolute Pressure, (Harley - ECU Type 14 SW Level 141) Rear Adaptive Fuel Factor, (Harley - ECU Type 14 SW Level 141) Rear Closed Loop Integrator, (Harley - ECU Type 14 SW Level 141) Rear Spark Knock Retard, (Harley - ECU Type 14 SW Level 141) Spark Advance Front, (Harley - ECU Type 14 SW Level 141) Spark Advance Rear, (Harley - ECU Type 14 SW Level 141) Throttle Position, (Harley - ECU Type 14 SW Level 141) Throttle Position Sensor Voltage, (Harley - ECU Type 14 SW Level 141) VE Front, (Harley - ECU Type 14 SW Level 141) VE New Front, (Harley - ECU Type 14 SW Level 141) VE New Rear, (Harley - ECU Type 14 SW Level 141) VE Rear, (Harley - ECU Type 14 SW Level 141) Vehicle Speed, (Harley - ECU Type 14 SW Level 141) WBO2 AFR Front, (Harley - ECU Type 14 SW Level 141) WBO2 AFR Rear, (PV) Accel Enrichment, (PV) AT Lambda 1, (PV) AT Lambda 2, (PV) Battery Voltage, (PV) Decel Enleanment, (PV) Desired Air/Fuel, (PV) Desired Lambda, (PV) Engine Speed, (PV) Engine Temperature, (PV) Front Adaptive Fuel Factor, (PV) Front Closed Loop Integrator, (PV) Front Spark Knock Retard, (PV) Idle Air Control Motor Position, (PV) Idle Set Speed, (PV) Injector Time Front, (PV) Injector Time Rear, (PV) Intake Air Temperature, (PV) Manifold Absolute Pressure, (PV) Rear Adaptive Fuel Factor, (PV) Rear Closed Loop Integrator, (PV) Rear Spark Knock Retard, (PV) Software Level, (PV) Spark Advance Front, (PV) Spark Advance Rear, (PV) Throttle Position, (PV) Throttle Position Sensor, (PV) Twistgrip Position, (PV) VE Front, (PV) VE New Front, (PV) VE New Rear, (PV) VE Rear, (PV) Vehicle Speed, (PV) Warm-up Fuel AFR (Lambda), (PV) Warm-up Fuel AFR (Ratio), (PV) WBO2 AFR Front, (PV) WBO2 AFR Rear, 
0, , , , , , 0.876, , , , , 22.36, 22.36, 22.36, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.05, , , , , , 0.814, , , , , 20.886, 20.886, 20.886, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.1, , , , , , 0.752, , , , , 19.413, 19.413, 19.413, , , , , , , , , , , , , , 28.03, 28.03, , , , , , , , , , , , 1, 0.009, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.15, , , , , , 0.837, , 4.567, 4.567, , 21.426, 21.426, 21.426, , , 35.214, 35.368, , , , , 1.51, 1.55, 1.51, 1.55, , 28.076, 28.076, 0.025, 0.033, , , , , 3.882, , , , , 1, 0.083, 0, 0, 14.4, 1.469, 147, 0, 0, 0, 49, 5.961, 5.569, 98.6, 42.03, 100, 0, 0, 17, 17, 3, 0.7, 89, 0, 0, 96, 28.58, 0, 0, 0, 0, 0, 14, 0, 14.4, 0, 1.469, 147, 0, 0, 0, 49, 1, 0.006, 0.006, 98.6, 42.03, 100, 0, 0, 141, 17, 17, 3, 0.7, 0, 89, 0, 0, 96, 28.58, 0, 0, 0, 0, 
0.2, , , , , , 0.979, , 7.666, 7.666, , 24.795, 24.795, 24.795, , , 35.178, 35.296, , , 0, 0, 1.849, 1.897, 1.849, 1.897, 1, 28.146, 28.146, 0.025, 0.033, , , , , 3.855, , , , , 1, 0.158, 0, 0, 14.4, 1.468, 147, 0, 0, 0, 49, 5.972, 5.558, 98.6, 42.03, 100, 0, 0, 17, 17, 3, 0.7, 89, 0, 0, 96, 28.58, 0, 0, 0, 0, 0, 14, 0, 14.4, 0, 1.468, 147, 0, 0, 0, 49, 1, 0.006, 0.006, 98.6, 42.03, 100, 0, 0, 141, 17, 17, 3, 0.7, 0, 89, 0, 0, 96, 28.58, 0, 0, 0, 0, 
0.25, , , , , , 1.368, , 11.224, 11.224, , 34.038, 34.038, 34.038, , , 35.142, 35.224, 7.378, 11.911, 0, 0, 2.573, 2.639, 2.573, 2.639, 1, 28.234, 28.234, 0.024, 0.033, , , , , 3.828, 7.378, 11.911, , , 1, 0.233, 0, 0, 14.4, 1.467, 147, 0, 0, 0, 49, 5.984, 5.546, 98.6, 42.03, 100, 0, 0, 17, 17, 3, 0.7, 89, 0, 0, 96, 28.58, 0, 0, 0, 0, 0, 14, 0, 14.4, 0, 1.467, 147, 0, 0, 0, 49, 1, 0.006, 0.006, 98.6, 42.03, 100, 0, 0, 141, 17, 17, 3, 0.7, 0, 89, 0, 0, 96, 28.58, 0, 0, 0, 0, 
0.3, , , , , , 2.048, , 15.321, 15.321, , 50.176, 50.176, 50.176, , , 35.106, 35.152, 7.379, 11.889, 0, 0, 3.747, 3.843, 3.747, 3.843, 1, 28.335, 28.335, 0.024, 0.033, , , , , 3.801, 7.379, 11.889, , , 1, 0.306, 0, 0, 14.4, 1.466, 147, 0, 0, 0, 49, 5.995, 5.535, 98.6, 42.03, 100, 0, 0, 17, 17, 3, 0.7, 89, 0, 0, 96, 28.58, 0, 0, 0, 0, 0, 14, 0, 14.4, 0, 1.466, 147, 0, 0, 0, 49, 1, 0.006, 0.006, 98.6, 42.03, 100, 0, 0, 141, 17, 17, 3, 0.7, 0, 89, 0, 0, 96, 28.58, 0, 0, 0, 0, 
0.35, 24.75, , , 64.83, , 2.794, , 19.055, 19.055, , 67.877, 67.877, 67.877, , , 35.07, 35.08, 7.379, 11.872, 0, 0, 5.054, 5.183, 5.054, 5.183, 1, 28.465, 28.465, 0.024, 0.033, , , , , 3.78, 7.379, 11.872, , , 1, 0.356, 0, 0, 14.4, 1.465, 147, 0, 0, 0, 49, 6.007, 5.523, 98.6, 42.03, 100, 0, 0, 17, 17, 3, 0.7, 89, 0, 0, 96, 28.58, 0, 0, 0, 0, 0, 14, 0, 14.4, 0, 1.465, 147, 0, 0, 0, 49, 1, 0.006, 0.006, 98.6, 42.03, 100, 0, 0, 141, 17, 17, 3, 0.7, 0, 89, 0, 0, 96, 28.58, 0, 0, 0, 0, 
0.4, 24.75, , , 64.831, , 3.84, , 21.14, 21.14, , 92.696, 92.696, 92.696, , , 35.086, 35.112, 7.38, 11.856, 0, 0, 6.965, 7.144, 6.965, 7.144, 1, 28.601, 28.601, 0.025, 0.033, , , , , 3.805, 7.38, 11.856, , , 1, 0.407, 0.801, 0, 14.345, 1.472, 147, 0, 0, 0, 49.548, 6.584, 5.863, 98.6, 44.483, 100, 0, 0, 17.274, 17.274, 4.302, 0.711, 89.137, 0, 0, 96.343, 28.665, 0, 0, 0.801, 0, 0, 14, 0, 14.345, 0, 1.472, 147, 0, 0, 0, 49.548, 1, 0.007, 0.006, 98.6, 44.483, 100, 0, 0, 141, 17.274, 17.274, 4.302, 0.711, 0, 89.034, 0, 0, 96.343, 28.665, 0, 0, 0, 0, 
0.45, 24.75, , , 64.832, , 4.886, , 23.225, 23.225, , 117.514, 117.514, 117.514, , , 35.122, 35.184, 7.38, 11.852, 0, 0, 8.875, 9.106, 8.875, 9.106, 1, 28.844, 28.844, 0.025, 0.033, , , , , 3.829, 7.38, 11.852, , , 1, 0.456, 1.883, 0, 14.271, 1.482, 147, 0, 0, 0, 50.289, 7.36, 6.326, 98.6, 47.798, 100, 0, 0, 17.644, 17.644, 6.061, 0.726, 89.322, 0, 0, 96.806, 28.78, 0, 0, 1.883, 0, 0, 14, 0, 14.271, 0, 1.482, 147, 0, 0, 0, 50.289, 1, 0.007, 0.007, 98.6, 47.798, 100, 0, 0, 141, 17.644, 17.644, 6.061, 0.726, 0, 89.081, 0, 0, 96.806, 28.78, 0, 0, 0, 0, 
