Time, (DWRT ATMO) Humidity, (DWRT ATMO) Pressure, (DWRT ATMO) Temperature 1, (DWRT ATMO) Temperature 2, (DWRT CPU) ????????????????????????????????????????????????????????????????, (DWRT CPU) Acceleration, (DWRT CPU) Correction Factor, (DWRT CPU) Distance, (DWRT CPU) Distance 1, (DWRT CPU) Engine RPM, (DWRT CPU) Force, (DWRT CPU) Force 1, (DWRT CPU) Force Drum 1, (DWRT CPU) Gear Ratio, (DWRT CPU) Inductive 1 Signal Strength, (DWRT CPU) Inductive 2 Signal Strength, (DWRT CPU) Internal Temp 1, (DWRT CPU) Internal Temp 2, (DWRT CPU) LC1 Volts Petrol AFR, (DWRT CPU) LC2 Volts Petrol AFR2, (DWRT CPU) Link 0 Status, (DWRT CPU) Link 1 Status, (DWRT CPU) Power, (DWRT CPU) Power (uncorrected), (DWRT CPU) Power Drum 1, (DWRT CPU) Power Drum 1 (uncorrected), (DWRT CPU) Sampling, (DWRT CPU) Speed, (DWRT CPU) Speed 1, (DWRT CPU) TCP RX kB/s, (DWRT CPU) TCP TX kB/s, (DWRT CPU) Torque, (DWRT CPU) Torque (uncorrected), (DWRT CPU) Torque Drum 1, (DWRT CPU) Torque Drum 1 (uncorrected), (DWRT CPU) UDP RX kB/s, (DWRT CPU) User Analog 1, (DWRT CPU) User Analog 2, (DWRT CPU) User Analog 3, (DWRT CPU) User Analog 4, (Gen) Sampling, (Gen) Sampling Duration, (Harley - ECU Type 14 SW Level 141) Accel Enrichment, (Harley - ECU Type 14 SW Level 141) Decel Enleanment, (Harley - ECU Type 14 SW Level 141) Desired Air/Fuel, (Harley - ECU Type 14 SW Level 141) Engine Speed, (Harley - ECU Type 14 SW Level 141) Engine Temperature, (Harley - ECU Type 14 SW Level 141) Front Adaptive Fuel Factor, (Harley - ECU Type 14 SW Level 141) Front Closed Loop Integrator, (Harley - ECU Type 14 SW Level 141) Front Spark Knock Retard, (Harley - ECU Type 14 SW Level 141) Idle Air Control Motor Position, (Harley - ECU Type 14 SW Level 141) Injector Time Front, (Harley - ECU Type 14 SW Level 141) Injector Time Rear, (Harley - ECU Type 14 SW Level 141) Intake Air Temperature, (Harley - ECU Type 14 SW Level 141) Manifold Absolute Pressure, (Harley - ECU Type 14 SW Level 141) Rear Adaptive Fuel Factor, (Harley - ECU Type 14 SW Level 141) Rear Closed Loop Integrator, (Harley - ECU Type 14 SW Level 141) Rear Spark Knock Retard, (Harley - ECU Type 14 SW Level 141) Spark Advance Front, (Harley - ECU Type 14 SW Level 141) Spark Advance Rear, (Harley - ECU Type 14 SW Level 141) Throttle Position, (Harley - ECU Type 14 SW Level 141) Throttle Position Sensor Voltage, (Harley - ECU Type 14 SW Level 141) VE Front, (Harley - ECU Type 14 SW Level 141) VE New Front, (Harley - ECU Type 14 SW Level 141) VE New Rear, (Harley - ECU Type 14 SW Level 141) VE Rear, (Harley - ECU Type 14 SW Level 141) Vehicle Speed, (Harley - ECU Type 14 SW Level 141) WBO2 AFR Front, (Harley - ECU Type 14 SW Level 141) WBO2 AFR Rear, (PV) Accel Enrichment, (PV) AT Lambda 1, (PV) AT Lambda 2, (PV) Battery Voltage, (PV) Decel Enleanment, (PV) Desired Air/Fuel, (PV) Desired Lambda, (PV) Engine Speed, (PV) Engine Temperature, (PV) Front Adaptive Fuel Factor, (PV) Front Closed Loop Integrator, (PV) Front Spark Knock Retard, (PV) Idle Air Control Motor Position, (PV) Idle Set Speed, (PV) Injector Time Front, (PV) Injector Time Rear, (PV) Intake Air Temperature, (PV) Manifold Absolute Pressure, (PV) Rear Adaptive Fuel Factor, (PV) Rear Closed Loop Integrator, (PV) Rear Spark Knock Retard, (PV) Software Level, (PV) Spark Advance Front, (PV) Spark Advance Rear, (PV) Throttle Position, (PV) Throttle Position Sensor, (PV) Twistgrip Position, (PV) VE Front, (PV) VE New Front, (PV) VE New Rear, (PV) VE Rear, (PV) Vehicle Speed, (PV) Warm-up Fuel AFR (Lambda), (PV) Warm-up Fuel AFR (Ratio), (PV) WBO2 AFR Front, (PV) WBO2 AFR Rear, 
1.95, 19.893, 100.39, 66.76, 67.49, , 15.679, 0.978, 183.51, 183.51, 1.514, 374.515, 374.515, 374.515, 18.409, 79.163, 63.169, 35.385, 35.705, 7.377, 17.921, 0, 0, 73.493, 75.174, 73.493, 75.174, 1, 75.269, 75.269, 0.025, 0.034, 280.474, 286.895, 280.474, 286.895, 5.626, 7.377, 17.921, , , 1, 2.049, 0.122, 0, 12.5, 3.657, 190, 100, 100, 0, 74, 18.765, 20.438, 110.007, 101.568, 100, 100, 0, 25.747, 25.747, 94.893, 4.289, 109.828, 109.828, 119.741, 119.828, 74.457, 5.1, 5.1, 0.122, 0, 0, 14, 0, 12.5, 0, 3.657, 190, 100, 100, 0, 74, 1, 0.019, 0.02, 110.007, 101.568, 100, 100, 0, 141, 25.747, 25.747, 94.893, 4.289, 0, 109.828, 109.828, 119.744, 119.828, 74.457, 0, 0, 5.1, 5.1, 
2, 19.894, 100.39, 66.76, 67.489, , 15.7, 0.978, 188.918, 188.918, 1.453, 375.039, 375.039, 375.039, 17.434, 80.005, 64.18, 35.419, 35.599, 7.377, 17.95, 0, 0, 74.341, 76.04, 74.341, 76.04, 1, 76.038, 76.038, 0.025, 0.033, 296.468, 303.254, 296.468, 303.254, 5.66, 7.377, 17.95, , , 1, 2.099, 0.137, 0, 12.5, 3.774, 190, 100, 100, 0, 74, 18.894, 20.507, 109.356, 101.794, 100, 100, 0, 26.03, 26.03, 100, 4.41, 110.573, 110.573, 120.573, 120.579, 75.333, 5.1, 5.1, 0.137, 0, 0, 14, 0, 12.5, 0, 3.774, 190, 100, 100, 0, 74, 1, 0.019, 0.02, 109.356, 101.794, 100, 100, 0, 141, 26.03, 26.03, 100, 4.41, 0, 110.573, 110.573, 120.573, 120.579, 75.333, 0, 0, 5.1, 5.1, 
2.05, 19.895, 100.389, 66.76, 67.488, , 15.749, 0.978, 194.457, 194.457, 1.391, 376.231, 376.231, 376.231, 16.475, 80.846, 65.192, 35.347, 35.563, 7.377, 17.986, 0, 0, 75.34, 77.064, 75.34, 77.064, 1, 76.811, 76.811, 0.025, 0.033, 315.04, 322.248, 315.04, 322.248, 5.694, 7.377, 17.986, , , 1, 2.148, 0.108, 0, 12.5, 3.84, 190, 100, 100, 0, 74, 18.93, 20.565, 108.994, 101.683, 100, 100, 0, 26.282, 26.282, 100, 4.412, 111.177, 111.177, 121.177, 121.234, 76.521, 5.1, 5.1, 0.108, 0, 0, 14, 0, 12.5, 0, 3.84, 190, 100, 100, 0, 74, 1, 0.019, 0.02, 108.994, 101.683, 100, 100, 0, 141, 26.282, 26.282, 100, 4.412, 0, 111.177, 111.177, 121.177, 121.234, 76.521, 0, 0, 5.1, 5.1, 
2.1, 19.895, 100.389, 66.76, 67.487, , 15.773, 0.978, 199.956, 199.956, 1.33, 376.816, 376.816, 376.816, 15.533, 81.688, 66.204, 35.275, 35.527, 7.377, 18.187, 0, 0, 76.214, 77.959, 76.214, 77.959, 1, 77.585, 77.585, 0.025, 0.033, 334.782, 342.442, 334.782, 342.442, 5.731, 7.377, 18.187, , , 1, 2.198, 0.08, 0, 12.5, 3.905, 190, 100, 100, 0, 74, 18.965, 20.624, 108.631, 101.572, 100, 100, 0, 26.534, 26.534, 100, 4.414, 111.782, 111.782, 121.782, 121.889, 77.71, 5.1, 5.1, 0.08, 0, 0, 14, 0, 12.5, 0, 3.905, 190, 100, 100, 0, 74, 1, 0.019, 0.02, 108.631, 101.572, 100, 100, 0, 141, 26.534, 26.534, 100, 4.414, 0, 111.782, 111.782, 121.782, 121.889, 77.71, 0, 0, 5.1, 5.1, 
2.15, 19.896, 100.389, 66.76, 67.486, , 15.801, 0.978, 205.592, 205.592, 1.269, 377.498, 377.498, 377.498, 14.616, 82.53, 67.216, 35.203, 35.491, 7.377, 18.414, 0, 0, 77.107, 78.872, 77.107, 78.872, 1, 78.354, 78.354, 0.025, 0.033, 356.519, 364.676, 356.519, 364.676, 5.768, 7.377, 18.414, , , 1, 2.248, 0.052, 0, 12.5, 3.97, 190, 100, 100, 0, 74, 19, 20.682, 108.268, 101.46, 100, 100, 0, 26.786, 26.786, 100, 4.416, 112.387, 112.387, 122.387, 122.544, 78.898, 5.1, 5.1, 0.052, 0, 0, 14, 0, 12.5, 0, 3.97, 190, 100, 100, 0, 74, 1, 0.019, 0.021, 108.268, 101.46, 100, 100, 0, 141, 26.786, 26.786, 100, 4.416, 0, 112.387, 112.387, 122.387, 122.544, 78.898, 0, 0, 5.1, 5.1, 
2.2, 19.897, 100.388, 66.76, 67.485, , 15.794, 0.978, 212.941, 212.941, 1.208, 377.362, 377.362, 377.362, 13.65, 83.371, 68.228, 35.131, 35.455, 7.377, 18.8, 0, 0, 78.064, 79.852, 78.064, 79.852, 1, 79.186, 79.186, 0.025, 0.033, 388.45, 397.339, 388.45, 397.339, 5.805, 7.377, 18.8, , , 1, 2.299, 0.024, 0, 12.5, 4.036, 190, 100, 100, 0, 74, 19.035, 20.741, 107.905, 101.349, 100, 100, 0, 27.038, 27.038, 100, 4.418, 112.992, 112.992, 122.992, 123.2, 80.087, 5.1, 5.1, 0.024, 0, 0, 14, 0, 12.5, 0, 4.036, 190, 100, 100, 0, 74, 1, 0.019, 0.021, 107.905, 101.349, 100, 100, 0, 141, 27.038, 27.038, 100, 4.418, 0, 112.992, 112.992, 122.992, 123.2, 80.087, 0, 0, 5.1, 5.1, 
2.25, 19.898, 100.388, 66.76, 67.484, , 15.774, 0.978, 219.262, 219.262, 1.147, 376.927, 376.927, 376.927, 12.494, 84.213, 69.239, 35.067, 35.421, 7.377, 19.217, 0, 0, 78.808, 80.612, 78.808, 80.612, 1, 80.206, 80.206, 0.025, 0.033, 418.173, 427.742, 418.173, 427.742, 5.842, 7.377, 19.217, , , 1, 2.349, 0, 0, 12.5, 4.094, 190, 100, 100, 0, 74, 19.067, 20.793, 107.6, 101.248, 100, 100, 0, 27.259, 27.259, 100, 4.42, 113.518, 113.518, 123.518, 123.777, 81.164, 5.1, 5.1, 0, 0, 0, 14, 0, 12.5, 0, 4.094, 190, 100, 100, 0, 74, 1, 0.019, 0.021, 107.6, 101.248, 100, 100, 0, 141, 27.259, 27.259, 100, 4.42, 0, 113.518, 113.518, 123.518, 123.777, 81.164, 0, 0, 5.1, 5.1, 
2.3, 19.898, 100.388, 66.76, 67.482, , 15.762, 0.978, 225.071, 225.071, 1.086, 376.66, 376.66, 376.66, 11.638, 85.054, 70.251, 35.392, 35.457, 7.377, 19.825, 0, 0, 79.517, 81.335, 79.517, 81.335, 1, 80.976, 80.976, 0.025, 0.033, 449.689, 459.98, 449.689, 459.98, 5.874, 7.377, 19.825, , , 1, 2.399, 0, 0, 12.5, 4.118, 190, 100, 100, 0, 74, 19.077, 20.814, 107.6, 101.206, 100, 100, 0, 27.316, 27.316, 100, 4.417, 113.632, 113.632, 123.632, 123.948, 81.658, 5.1, 5.1, 0, 0, 0, 14, 0, 12.5, 0, 4.118, 190, 100, 100, 0, 74, 1, 0.019, 0.021, 107.6, 101.206, 100, 100, 0, 141, 27.316, 27.316, 100, 4.417, 0, 113.632, 113.632, 123.632, 123.948, 81.658, 0, 0, 5.1, 5.1, 
2.35, 19.899, 100.387, 66.76, 67.481, , 15.747, 0.978, 230.815, 230.815, 1.025, 376.326, 376.326, 376.326, 10.8, 85.896, 71.263, 35.717, 35.493, 7.378, 20.475, 0, 0, 80.197, 82.031, 80.197, 82.031, 1, 81.744, 81.744, 0.025, 0.033, 484.877, 495.975, 484.877, 495.975, 5.902, 7.378, 20.475, , , 1, 2.449, 0, 0, 12.5, 4.142, 190, 100, 100, 0, 74, 19.087, 20.834, 107.6, 101.164, 100, 100, 0, 27.373, 27.373, 100, 4.415, 113.745, 113.745, 123.745, 124.118, 82.153, 5.1, 5.1, 0, 0, 0, 14, 0, 12.5, 0, 4.142, 190, 100, 100, 0, 74, 1, 0.019, 0.021, 107.6, 101.164, 100, 100, 0, 141, 27.373, 27.373, 100, 4.415, 0, 113.745, 113.745, 123.745, 124.118, 82.153, 0, 0, 5.1, 5.1, 
2.4, 19.9, 100.387, 66.76, 67.48, , 15.725, 0.978, 236.733, 236.733, 0.963, 375.837, 375.837, 375.837, 9.967, 86.737, 72.275, 36.042, 35.529, 7.379, 21.028, 0, 0, 80.851, 82.7, 80.851, 82.7, 1, 82.521, 82.521, 0.025, 0.033, 525.445, 537.469, 525.445, 537.469, 5.93, 7.379, 21.028, , , 1, 2.499, 0, 0, 12.5, 4.166, 190, 100, 100, 0, 74, 19.097, 20.855, 107.6, 101.122, 100, 100, 0, 27.43, 27.43, 100, 4.413, 113.859, 113.859, 123.859, 124.289, 82.647, 5.1, 5.1, 0, 0, 0, 14, 0, 12.5, 0, 4.166, 190, 100, 100, 0, 74, 1, 0.019, 0.021, 107.6, 101.122, 100, 100, 0, 141, 27.43, 27.43, 100, 4.413, 0, 113.859, 113.859, 123.859, 124.289, 82.647, 0, 0, 5.1, 5.1, 
2.45, 19.9, 100.386, 66.76, 67.482, , 15.696, 0.978, 242.721, 242.721, 0.902, 375.173, 375.173, 375.173, 9.163, 87.579, 73.286, 36.368, 35.565, 7.381, 21.553, 0, 0, 81.458, 83.321, 81.458, 83.321, 1, 83.284, 83.284, 0.025, 0.033, 571.647, 584.728, 571.647, 584.728, 5.958, 7.381, 21.553, , , 1, 2.548, 0, 0, 12.5, 4.189, 190, 100, 100, 0, 74, 19.108, 20.875, 107.6, 101.08, 100, 100, 0, 27.486, 27.486, 100, 4.411, 113.973, 113.973, 123.973, 124.459, 83.141, 5.1, 5.1, 0, 0, 0, 14, 0, 12.5, 0, 4.189, 190, 100, 100, 0, 74, 1, 0.019, 0.021, 107.6, 101.08, 100, 100, 0, 141, 27.486, 27.486, 100, 4.411, 0, 113.973, 113.973, 123.973, 124.459, 83.141, 0, 0, 5.1, 5.1, 
2.5, 19.9, 100.386, 66.76, 67.484, , 15.672, 0.978, 248.708, 248.708, 0.841, 374.625, 374.625, 374.625, 8.368, 88.42, 74.298, 36.677, 35.604, 7.382, 21.903, 0, 0, 82.09, 83.966, 82.09, 83.966, 1, 84.05, 84.05, 0.025, 0.033, 627.45, 641.807, 627.45, 641.807, 5.99, 7.382, 21.903, , , 1, 2.598, 0, 0, 12.5, 4.222, 190, 100, 100, 0, 74, 19.114, 20.881, 107.347, 100.967, 100, 100, 0, 27.5, 27.5, 100, 4.413, 114.07, 114.07, 124.211, 124.641, 83.783, 5.1, 5.1, 0, 0, 0, 14, 0, 12.5, 0, 4.222, 190, 100, 100, 0, 74, 1, 0.019, 0.021, 107.347, 100.967, 100, 100, 0, 141, 27.5, 27.5, 100, 4.413, 0, 114.07, 114.07, 124.211, 124.641, 83.783, 0, 0, 5.1, 5.1, 
2.55, 19.9, 100.386, 66.76, 67.485, , 15.644, 0.978, 254.762, 254.762, 0.78, 373.963, 373.963, 373.963, 7.578, 89.262, 75.31, 36.605, 35.712, 7.384, 22.198, 0, 0, 82.688, 84.579, 82.688, 84.579, 1, 84.824, 84.824, 0.025, 0.033, 693.258, 709.123, 693.258, 709.123, 6.028, 7.384, 22.198, , , 1, 2.648, 0, 0, 12.5, 4.257, 190, 100, 100, 0, 74, 19.12, 20.883, 107.013, 100.832, 100, 100, 0, 27.5, 27.5, 100, 4.416, 114.163, 114.163, 124.489, 124.826, 84.471, 5.1, 5.1, 0, 0, 0, 14, 0, 12.5, 0, 4.257, 190, 100, 100, 0, 74, 1, 0.019, 0.021, 107.013, 100.832, 100, 100, 0, 141, 27.5, 27.5, 100, 4.416, 0, 114.163, 114.163, 124.489, 124.826, 84.471, 0, 0, 5.1, 5.1, 
2.6, 19.9, 100.385, 66.76, 67.487, , 15.596, 0.978, 260.906, 260.906, 0.719, 372.857, 372.857, 372.857, 6.807, 90.103, 76.322, 36.533, 35.82, 7.384, 22.315, 0, 0, 83.193, 85.096, 83.193, 85.096, 1, 85.591, 85.591, 0.025, 0.033, 772.766, 790.45, 772.766, 790.45, 6.066, 7.384, 22.315, , , 1, 2.699, 0, 0, 12.5, 4.292, 190, 100, 100, 0, 74, 19.125, 20.885, 106.68, 100.697, 100, 100, 0, 27.5, 27.5, 100, 4.42, 114.256, 114.256, 124.767, 125.011, 85.159, 5.1, 5.1, 0, 0, 0, 14, 0, 12.5, 0, 4.292, 190, 100, 100, 0, 74, 1, 0.019, 0.021, 106.68, 100.697, 100, 100, 0, 141, 27.5, 27.5, 100, 4.42, 0, 114.256, 114.256, 124.767, 125.011, 85.159, 0, 0, 5.1, 5.1, 
2.65, 19.9, 100.385, 66.76, 67.489, , 15.562, 0.978, 267.051, 267.051, 0.658, 372.076, 372.076, 372.076, 6.056, 90.945, 77.333, 36.461, 35.928, 7.384, 22.37, 0, 0, 83.758, 85.673, 83.758, 85.673, 1, 86.351, 86.351, 0.025, 0.033, 873.009, 892.987, 873.009, 892.987, 6.104, 7.384, 22.37, , , 1, 2.749, 0, 0, 12.5, 4.327, 190, 100, 100, 0, 74, 19.131, 20.887, 106.347, 100.562, 100, 100, 0, 27.5, 27.5, 100, 4.424, 114.348, 114.348, 125.044, 125.196, 85.848, 5.1, 5.1, 0, 0, 0, 14, 0, 12.5, 0, 4.327, 190, 100, 100, 0, 74, 1, 0.019, 0.021, 106.347, 100.562, 100, 100, 0, 141, 27.5, 27.5, 100, 4.424, 0, 114.348, 114.348, 125.044, 125.196, 85.848, 0, 0, 5.1, 5.1, 
2.7, 19.9, 100.385, 66.76, 67.491, , 15.54, 0.978, 273.258, 273.258, 0.597, 371.577, 371.577, 371.577, 5.309, 91.787, 78.345, 36.389, 36.036, 7.383, 22.387, 0, 0, 84.383, 86.313, 84.383, 86.313, 1, 87.118, 87.118, 0.025, 0.033, 1003.327, 1026.288, 1003.327, 1026.288, 6.138, 7.383, 22.387, , , 1, 2.799, 0, 0, 12.5, 4.362, 190, 100, 100, 0, 74, 19.136, 20.889, 106.013, 100.427, 100, 100, 0, 27.5, 27.5, 100, 4.428, 114.441, 114.441, 125.322, 125.381, 86.536, 5.1, 5.1, 0, 0, 0, 14, 0, 12.5, 0, 4.362, 190, 100, 100, 0, 74, 1, 0.019, 0.021, 106.013, 100.427, 100, 100, 0, 141, 27.5, 27.5, 100, 4.428, 0, 114.441, 114.441, 125.322, 125.381, 86.536, 0, 0, 5.1, 5.1, 
2.75, 19.9, 100.384, 66.76, 67.493, , 15.492, 0.978, 279.569, 279.569, 0.536, 370.454, 370.454, 370.454, 4.592, 92.628, 79.357, 36.312, 36.132, 7.382, 22.389, 0, 0, 84.865, 86.807, 84.865, 86.807, 1, 87.867, 87.867, 0.025, 0.033, 1173.926, 1200.791, 1173.926, 1200.791, 6.152, 7.382, 22.389, , , 1, 2.849, 0, 0, 12.5, 4.397, 190, 100, 100, 0, 74, 19.13, 20.887, 105.752, 100.311, 100, 100, 0, 27.553, 27.526, 100, 4.429, 114.513, 114.513, 125.54, 125.54, 87.169, 5.1, 5.1, 0, 0, 0, 13.999, 0, 12.5, 0, 4.397, 190, 100, 100, 0, 74, 1, 0.019, 0.021, 105.752, 100.311, 100, 100, 0, 141, 27.553, 27.526, 100, 4.429, 0, 114.513, 114.513, 125.54, 125.54, 87.169, 0, 0, 5.1, 5.1, 
2.8, 19.9, 100.384, 66.76, 67.495, , 15.433, 0.978, 285.88, 285.88, 0.474, 369.075, 369.075, 369.075, 3.87, 93.47, 80.369, 36.102, 35.922, 7.38, 22.39, 0, 0, 85.274, 87.225, 85.274, 87.225, 1, 88.634, 88.634, 0.025, 0.033, 1416.755, 1449.176, 1416.755, 1449.176, 6.165, 7.38, 22.39, , , 1, 2.899, 0, 0, 12.5, 4.434, 190, 100, 100, 0, 74, 19.101, 20.88, 105.62, 100.229, 100, 100, 0, 27.7, 27.6, 100, 4.428, 114.55, 114.55, 125.65, 125.65, 87.695, 5.1, 5.1, 0, 0, 0, 13.995, 0, 12.5, 0, 4.434, 190, 100, 100, 0, 74, 1, 0.019, 0.021, 105.62, 100.229, 100, 100, 0, 141, 27.7, 27.6, 100, 4.428, 0, 114.55, 114.55, 125.65, 125.65, 87.695, 0, 0, 5.1, 5.1, 
2.85, 19.9, 100.383, 66.76, 67.497, , 15.376, 0.978, 292.264, 292.264, 0.413, 367.755, 367.755, 367.755, 3.168, 94.311, 81.38, 35.893, 35.713, 7.379, 22.39, 0, 0, 85.685, 87.646, 85.685, 87.646, 1, 89.385, 89.385, 0.025, 0.033, 1797.419, 1838.552, 1797.419, 1838.552, 6.179, 7.379, 22.39, , , 1, 2.949, 0, 0, 12.5, 4.471, 190, 100, 100, 0, 74, 19.073, 20.873, 105.488, 100.147, 100, 100, 0, 27.847, 27.674, 100, 4.427, 114.587, 114.587, 125.76, 125.76, 88.221, 5.1, 5.1, 0, 0, 0, 13.991, 0, 12.5, 0, 4.471, 190, 100, 100, 0, 74, 1, 0.019, 0.021, 105.488, 100.147, 100, 100, 0, 141, 27.847, 27.674, 100, 4.427, 0, 114.587, 114.587, 125.76, 125.76, 88.221, 0, 0, 5.1, 5.1, 
2.9, 19.9, 100.383, 66.76, 67.499, , 15.323, 0.978, 298.751, 298.751, 0.352, 366.534, 366.534, 366.534, 2.472, 95.153, 82.392, 35.684, 35.504, 7.378, 22.39, 0, 0, 86.123, 88.095, 86.123, 88.095, 1, 90.141, 90.141, 0.025, 0.033, 2474.414, 2531.04, 2474.414, 2531.04, 6.192, 7.378, 22.39, , , 1, 2.999, 0, 0, 12.5, 4.508, 190, 100, 100, 0, 74, 19.045, 20.865, 105.355, 100.066, 100, 100, 0, 27.994, 27.747, 100, 4.425, 114.624, 114.624, 125.871, 125.871, 88.747, 5.1, 5.1, 0, 0, 0, 13.988, 0, 12.5, 0, 4.508, 190, 100, 100, 0, 74, 1, 0.019, 0.021, 105.355, 100.066, 100, 100, 0, 141, 27.994, 27.747, 100, 4.425, 0, 114.624, 114.624, 125.871, 125.871, 88.747, 0, 0, 5.1, 5.1, 
2.95, 19.9, 100.383, 66.76, 67.501, , 15.253, 0.978, 305.237, 305.237, 0.291, 364.899, 364.899, 364.899, 1.793, 95.994, 83.404, 35.474, 35.294, 7.377, 22.39, 0, 0, 86.455, 88.434, 86.455, 88.434, 1, 90.888, 90.888, 0.025, 0.033, 6821.647, 6977.76, 6821.647, 6977.76, 6.21, 7.377, 22.39, , , 1, 3.049, 0, 0, 12.5, 4.544, 190, 100, 100, 0, 74, 19.017, 20.858, 105.223, 99.984, 100, 100, 0, 28.141, 27.821, 100, 4.424, 114.66, 114.66, 125.981, 125.981, 89.273, 5.1, 5.1, 0, 0, 0, 13.984, 0, 12.5, 0, 4.544, 190, 100, 100, 0, 74, 1, 0.019, 0.021, 105.223, 99.984, 100, 100, 0, 141, 28.141, 27.821, 100, 4.424, 0, 114.66, 114.66, 125.981, 125.981, 89.273, 0, 0, 5.1, 5.1, 
3, 19.9, 100.382, 66.76, 67.503, , 15.204, 0.978, 311.823, 311.823, 0.23, 363.75, 363.75, 363.75, 1.403, 96.836, 84.416, 35.265, 35.085, 7.377, 22.39, 0, 0, 86.894, 88.883, 86.894, 88.883, 1, 91.642, 91.642, 0.025, 0.033, 12514.378, 12800.769, 12514.378, 12800.769, 6.227, 7.377, 22.39, , , 1, 3.099, 0, 0, 12.5, 4.581, 190, 100, 100, 0, 74, 18.988, 20.851, 105.091, 99.903, 100, 100, 0, 28.288, 27.894, 100, 4.422, 114.697, 114.697, 126.091, 126.091, 89.8, 5.1, 5.1, 0, 0, 0, 13.98, 0, 12.5, 0, 4.581, 190, 100, 100, 0, 74, 1, 0.019, 0.021, 105.091, 99.903, 100, 100, 0, 141, 28.288, 27.894, 100, 4.422, 0, 114.697, 114.697, 126.091, 126.091, 89.8, 0, 0, 5.1, 5.1, 
3.05, 19.9, 100.382, 66.76, 67.505, , 15.132, 0.978, 318.962, 318.962, 0.169, 362.075, 362.075, 362.075, 2.307, 97.677, 85.428, 35.273, 35.158, 7.377, 22.39, 0, 0, 87.249, 89.245, 87.249, 89.245, 1, 92.557, 92.557, 0.025, 0.033, 12062.371, 12338.418, 12062.371, 12338.418, 6.245, 7.377, 22.39, , , 1, 3.149, 0, 0, 12.5, 4.618, 190, 100, 100, 0, 74, 18.96, 20.843, 104.958, 99.821, 100, 100, 0, 28.435, 27.968, 100, 4.421, 114.734, 114.734, 126.201, 126.201, 90.326, 5.1, 5.1, 0, 0, 0, 13.977, 0, 12.5, 0, 4.618, 190, 100, 100, 0, 74, 1, 0.019, 0.021, 104.958, 99.821, 100, 100, 0, 141, 28.435, 27.968, 100, 4.421, 0, 114.734, 114.734, 126.201, 126.201, 90.326, 0, 0, 5.1, 5.1, 
3.1, 19.9, 100.381, 66.76, 67.506, , 15.074, 0.978, 327.501, 327.501, 0.108, 360.717, 360.717, 360.717, 3.936, 98.519, 86.439, 35.31, 35.27, 7.377, 22.39, 0, 0, 87.809, 89.817, 87.809, 89.817, 1, 93.38, 93.38, 0.025, 0.033, 10461.882, 10701.302, 10461.882, 10701.302, 6.263, 7.377, 22.39, , , 1, 3.198, 0, 0, 12.5, 4.655, 190, 100, 100, 0, 74, 18.932, 20.836, 104.826, 99.739, 100, 100, 0, 28.582, 28.041, 100, 4.419, 114.771, 114.771, 126.312, 126.312, 90.852, 5.1, 5.1, 0, 0, 0, 13.973, 0, 12.5, 0, 4.655, 190, 100, 100, 0, 74, 1, 0.019, 0.021, 104.826, 99.739, 100, 100, 0, 141, 28.582, 28.041, 100, 4.419, 0, 114.771, 114.771, 126.312, 126.312, 90.852, 0, 0, 5.1, 5.1, 
3.15, 19.9, 100.381, 66.76, 67.508, , 15.019, 0.978, 334.18, 334.18, 0.046, 359.451, 359.451, 359.451, 6.185, 99.36, 87.451, 35.347, 35.381, 7.377, 22.39, 0, 0, 88.19, 90.206, 88.19, 90.206, 1, 94.123, 94.123, 0.025, 0.033, 9679.124, 9900.63, 9679.124, 9900.63, 6.28, 7.377, 22.39, , , 1, 3.248, 0, 0, 12.5, 4.692, 190, 100, 100, 0, 74, 18.903, 20.829, 104.694, 99.658, 100, 100, 0, 28.729, 28.115, 100, 4.418, 114.807, 114.807, 126.422, 126.422, 91.378, 5.1, 5.1, 0, 0, 0, 13.969, 0, 12.5, 0, 4.692, 190, 100, 100, 0, 74, 1, 0.019, 0.021, 104.694, 99.658, 100, 100, 0, 141, 28.729, 28.115, 100, 4.418, 0, 114.807, 114.807, 126.422, 126.422, 91.378, 0, 0, 5.1, 5.1, 
3.2, 19.9, 100.381, 66.76, 67.51, , 14.931, 0.978, 341.047, 341.047, 0.087, 357.39, 357.39, 357.39, 9.088, 98.565, 87.507, 35.384, 35.493, 7.377, 22.39, 0, 0, 88.377, 90.397, 88.377, 90.397, 1, 94.861, 94.861, 0.025, 0.033, 4460.055, 4562.122, 4460.055, 4562.122, 6.296, 7.377, 22.39, , , 1, 3.299, 0, 0, 12.5, 4.728, 190, 100, 100, 0, 74, 18.875, 20.821, 104.561, 99.576, 100, 100, 0, 28.876, 28.188, 100, 4.416, 114.844, 114.844, 126.532, 126.532, 91.904, 5.1, 5.1, 0, 0, 0, 13.966, 0, 12.5, 0, 4.728, 190, 100, 100, 0, 74, 1, 0.019, 0.021, 104.561, 99.576, 100, 100, 0, 141, 28.876, 28.188, 100, 4.416, 0, 114.844, 114.844, 126.532, 126.532, 91.904, 0, 0, 5.1, 5.1, 
