Time, (DWRT ATMO) Humidity, (DWRT ATMO) Pressure, (DWRT ATMO) Temperature 1, (DWRT ATMO) Temperature 2, (DWRT CPU) ????????????????????????????????????????????????????????????????, (DWRT CPU) Acceleration, (DWRT CPU) Correction Factor, (DWRT CPU) Distance, (DWRT CPU) Distance 1, (DWRT CPU) Engine RPM, (DWRT CPU) Force, (DWRT CPU) Force 1, (DWRT CPU) Force Drum 1, (DWRT CPU) Gear Ratio, (DWRT CPU) Inductive 1 Signal Strength, (DWRT CPU) Internal Temp 1, (DWRT CPU) Internal Temp 2, (DWRT CPU) LC1 Volts Petrol AFR, (DWRT CPU) LC2 Volts Petrol AFR2, (DWRT CPU) Link 0 Status, (DWRT CPU) Link 1 Status, (DWRT CPU) Power, (DWRT CPU) Power (uncorrected), (DWRT CPU) Power Drum 1, (DWRT CPU) Power Drum 1 (uncorrected), (DWRT CPU) Sampling, (DWRT CPU) Speed, (DWRT CPU) Speed 1, (DWRT CPU) TCP RX kB/s, (DWRT CPU) TCP TX kB/s, (DWRT CPU) Torque, (DWRT CPU) Torque (uncorrected), (DWRT CPU) Torque Drum 1, (DWRT CPU) Torque Drum 1 (uncorrected), (DWRT CPU) UDP RX kB/s, (DWRT CPU) User Analog 1, (DWRT CPU) User Analog 2, (DWRT CPU) User Analog 3, (DWRT CPU) User Analog 4, (Gen) Sampling, (Gen) Sampling Duration, (Harley - ECU Type 14 SW Level 141) Accel Enrichment, (Harley - ECU Type 14 SW Level 141) Decel Enleanment, (Harley - ECU Type 14 SW Level 141) Desired Air/Fuel, (Harley - ECU Type 14 SW Level 141) Engine Speed, (Harley - ECU Type 14 SW Level 141) Engine Temperature, (Harley - ECU Type 14 SW Level 141) Front Adaptive Fuel Factor, (Harley - ECU Type 14 SW Level 141) Front Closed Loop Integrator, (Harley - ECU Type 14 SW Level 141) Front Spark Knock Retard, (Harley - ECU Type 14 SW Level 141) Idle Air Control Motor Position, (Harley - ECU Type 14 SW Level 141) Injector Time Front, (Harley - ECU Type 14 SW Level 141) Injector Time Rear, (Harley - ECU Type 14 SW Level 141) Intake Air Temperature, (Harley - ECU Type 14 SW Level 141) Manifold Absolute Pressure, (Harley - ECU Type 14 SW Level 141) Rear Adaptive Fuel Factor, (Harley - ECU Type 14 SW Level 141) Rear Closed Loop Integrator, (Harley - ECU Type 14 SW Level 141) Rear Spark Knock Retard, (Harley - ECU Type 14 SW Level 141) Spark Advance Front, (Harley - ECU Type 14 SW Level 141) Spark Advance Rear, (Harley - ECU Type 14 SW Level 141) Throttle Position, (Harley - ECU Type 14 SW Level 141) Throttle Position Sensor Voltage, (Harley - ECU Type 14 SW Level 141) VE Front, (Harley - ECU Type 14 SW Level 141) VE New Front, (Harley - ECU Type 14 SW Level 141) VE New Rear, (Harley - ECU Type 14 SW Level 141) VE Rear, (Harley - ECU Type 14 SW Level 141) Vehicle Speed, (Harley - ECU Type 14 SW Level 141) WBO2 AFR Front, (Harley - ECU Type 14 SW Level 141) WBO2 AFR Rear, (PV) Accel Enrichment, (PV) AT Lambda 1, (PV) AT Lambda 2, (PV) Battery Voltage, (PV) Decel Enleanment, (PV) Desired Air/Fuel, (PV) Desired Lambda, (PV) Engine Speed, (PV) Engine Temperature, (PV) Front Adaptive Fuel Factor, (PV) Front Closed Loop Integrator, (PV) Front Spark Knock Retard, (PV) Idle Air Control Motor Position, (PV) Idle Set Speed, (PV) Injector Time Front, (PV) Injector Time Rear, (PV) Intake Air Temperature, (PV) Manifold Absolute Pressure, (PV) Rear Adaptive Fuel Factor, (PV) Rear Closed Loop Integrator, (PV) Rear Spark Knock Retard, (PV) Software Level, (PV) Spark Advance Front, (PV) Spark Advance Rear, (PV) Throttle Position, (PV) Throttle Position Sensor, (PV) Twistgrip Position, (PV) VE Front, (PV) VE New Front, (PV) VE New Rear, (PV) VE Rear, (PV) Vehicle Speed, (PV) Warm-up Fuel AFR (Lambda), (PV) Warm-up Fuel AFR (Ratio), (PV) WBO2 AFR Front, (PV) WBO2 AFR Rear, 
0, , , , , , 10.44, , , , , 249.53, 249.53, 249.53, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.05, , , , , , 10.785, , , , , 257.713, 257.713, 257.713, , , , , , , , , , , , , , 45.519, 45.519, , , , , , , , , , , , 1, 0.047, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.1, , , , , , 10.953, , 6.261, 6.261, , 261.709, 261.709, 261.709, , , , , 7.38, 12.719, 0, 0, 32.398, 32.941, 32.398, 32.941, 1, 46.347, 46.347, 0.025, 0.134, , , , , 4.458, 7.38, 12.719, , , 1, 0.143, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.15, , , , , , 10.998, , 12.707, 12.707, , 262.79, 262.79, 262.79, , , , , 7.38, 12.587, 0, 0, 32.721, 33.269, 32.721, 33.269, 1, 47.167, 47.167, 0.025, 0.134, 72.466, 73.676, 72.466, 73.676, 4.469, 7.38, 12.587, , , 1, 0.22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2, , , , , , 11.022, , 17.858, 17.858, 2.369, 263.381, 263.381, 263.381, , , , , 7.38, 12.51, 0, 0, 33.086, 33.641, 33.086, 33.641, 1, 47.986, 47.986, 0.025, 0.135, 72.321, 73.529, 72.321, 73.529, 4.48, 7.38, 12.51, , , 1, 0.295, 0.381, 0, 12.5, 2.369, 181, 0, 0, 0, 74, 16.888, 17.871, 109.4, 95.796, 100, 0, 0, 26.038, 26.519, 40.622, 2.252, 92.442, 0, 0, 93.884, 47.34, 0, 0, 0.381, 0, 0, 13.9, 0, 12.5, 0, 2.369, 181, 0, 0, 0, 74, 1, 0.017, 0.018, 109.4, 95.796, 100, 0, 0, 141, 26.039, 26.519, 40.622, 2.252, 0, 92.442, 0, 0, 93.884, 47.34, 0, 0, 0, 0, 
0.25, , , , , , 11.007, , 23.073, 23.073, 2.403, 263.049, 263.049, 263.049, 50.424, , , , 7.379, 12.47, 0, 0, 33.548, 34.109, 33.548, 34.109, 1, 48.754, 48.754, 0.025, 0.135, 71.751, 72.949, 71.751, 72.949, 4.491, 7.379, 12.47, , , 1, 0.347, 0.388, 0, 12.5, 2.403, 181, 0, 0, 0, 74, 16.819, 17.542, 109.4, 97.221, 100, 0, 0, 26.252, 26.626, 49.635, 2.593, 92.12, 0, 0, 93.24, 48.004, 0, 0, 0.388, 0, 0, 13.9, 0, 12.5, 0, 2.403, 181, 0, 0, 0, 74, 1, 0.017, 0.017, 109.4, 97.221, 100, 0, 0, 141, 26.253, 26.626, 49.635, 2.593, 0, 92.12, 0, 0, 93.24, 48.004, 0, 0, 0, 0, 
0.3, , , , , , 11.011, , 27.455, 27.455, 2.437, 263.148, 263.148, 263.148, 50.615, , 35.884, 35.275, 7.378, 12.397, 0, 0, 34.019, 34.587, 34.019, 34.587, 1, 49.287, 49.287, 0.025, 0.135, 71.481, 72.675, 71.481, 72.675, 4.504, 7.378, 12.397, , , 1, 0.398, 0.394, 0, 12.5, 2.437, 181, 0, 0, 0, 74, 16.751, 17.213, 109.4, 98.646, 100, 0, 0, 26.466, 26.733, 58.648, 2.935, 91.798, 0, 0, 92.597, 48.669, 0, 0, 0.394, 0, 0, 13.9, 0, 12.5, 0, 2.437, 181, 0, 0, 0, 74, 1, 0.017, 0.017, 109.4, 98.646, 100, 0, 0, 141, 26.468, 26.733, 58.648, 2.935, 0, 91.798, 0, 0, 92.597, 48.669, 0, 0, 0, 0, 
0.35, , , , , , 11.035, , 31.003, 31.003, 2.471, 263.746, 263.746, 263.746, 50.734, , 35.993, 35.311, 7.377, 12.3, 0, 0, 34.467, 35.043, 34.467, 35.043, 1, 49.83, 49.83, 0.025, 0.136, 71.574, 72.771, 71.574, 72.771, 4.521, 7.377, 12.3, , , 1, 0.447, 0.4, 0, 12.5, 2.471, 181, 0, 0, 0, 74, 16.683, 16.884, 109.4, 100.071, 100, 0, 0, 26.679, 26.84, 67.661, 3.277, 91.476, 0, 0, 91.953, 49.333, 0, 0, 0.4, 0, 0, 13.9, 0, 12.5, 0, 2.471, 181, 0, 0, 0, 74, 1, 0.017, 0.017, 109.4, 100.071, 100, 0, 0, 141, 26.682, 26.84, 67.661, 3.277, 0, 91.476, 0, 0, 91.953, 49.333, 0, 0, 0, 0, 
0.4, , , , , , 11.039, , 34.595, 34.595, 2.505, 263.848, 263.848, 263.848, 50.779, , 36.101, 35.347, 7.377, 12.214, 0, 0, 34.851, 35.435, 34.851, 35.435, 1, 50.37, 50.37, 0.025, 0.136, 71.579, 72.777, 71.579, 72.777, 4.539, 7.377, 12.214, , , 1, 0.497, 0.407, 0, 12.5, 2.505, 181, 0, 0, 0, 74, 16.614, 16.555, 109.4, 101.496, 100, 0, 0, 26.893, 26.947, 76.674, 3.619, 91.155, 0, 0, 91.309, 49.998, 0, 0, 0.407, 0, 0, 13.9, 0, 12.5, 0, 2.505, 181, 0, 0, 0, 74, 1, 0.017, 0.016, 109.4, 101.496, 100, 0, 0, 141, 26.897, 26.947, 76.674, 3.619, 0, 91.155, 0, 0, 91.309, 49.998, 0, 0, 0, 0, 
0.45, , , , , , 11.023, , 38.237, 38.237, 2.535, 263.48, 263.48, 263.48, 50.765, , 36.209, 35.383, 7.377, 12.137, 0, 0, 35.179, 35.77, 35.179, 35.77, 1, 50.906, 50.906, 0.025, 0.136, 71.504, 72.702, 71.504, 72.702, 4.557, 7.377, 12.137, , , 1, 0.547, 0.369, 0, 12.5, 2.535, 181, 0, 0, 0, 74, 16.491, 16.348, 109.219, 102.18, 100, 0, 0, 27, 27.049, 82.922, 3.852, 90.191, 0, 0, 90.393, 50.572, 0, 0, 0.369, 0, 0, 13.9, 0, 12.5, 0, 2.535, 181, 0, 0, 0, 74, 1, 0.017, 0.016, 109.219, 102.18, 100, 0, 0, 141, 27, 27.049, 82.922, 3.852, 0, 90.191, 0, 0, 90.393, 50.572, 0, 0, 0, 0, 
