Time, (DWRT ATMO) Humidity, (DWRT ATMO) Pressure, (DWRT ATMO) Temperature 1, (DWRT ATMO) Temperature 2, (DWRT CPU) ????????????????????????????????????????????????????????????????, (DWRT CPU) Acceleration, (DWRT CPU) Correction Factor, (DWRT CPU) Distance, (DWRT CPU) Distance 1, (DWRT CPU) Engine RPM, (DWRT CPU) Force, (DWRT CPU) Force 1, (DWRT CPU) Force Drum 1, (DWRT CPU) Gear Ratio, (DWRT CPU) Inductive 1 Signal Strength, (DWRT CPU) Internal Temp 1, (DWRT CPU) Internal Temp 2, (DWRT CPU) LC1 Volts Petrol AFR, (DWRT CPU) LC2 Volts Petrol AFR2, (DWRT CPU) Link 0 Status, (DWRT CPU) Link 1 Status, (DWRT CPU) Power, (DWRT CPU) Power (uncorrected), (DWRT CPU) Power Drum 1, (DWRT CPU) Power Drum 1 (uncorrected), (DWRT CPU) Sampling, (DWRT CPU) Speed, (DWRT CPU) Speed 1, (DWRT CPU) TCP RX kB/s, (DWRT CPU) TCP TX kB/s, (DWRT CPU) Torque, (DWRT CPU) Torque (uncorrected), (DWRT CPU) Torque Drum 1, (DWRT CPU) Torque Drum 1 (uncorrected), (DWRT CPU) UDP RX kB/s, (DWRT CPU) User Analog 1, (DWRT CPU) User Analog 2, (DWRT CPU) User Analog 3, (DWRT CPU) User Analog 4, (Gen) Sampling, (Gen) Sampling Duration, (Harley - ECU Type 14 SW Level 141) Accel Enrichment, (Harley - ECU Type 14 SW Level 141) Decel Enleanment, (Harley - ECU Type 14 SW Level 141) Desired Air/Fuel, (Harley - ECU Type 14 SW Level 141) Engine Speed, (Harley - ECU Type 14 SW Level 141) Engine Temperature, (Harley - ECU Type 14 SW Level 141) Front Adaptive Fuel Factor, (Harley - ECU Type 14 SW Level 141) Front Closed Loop Integrator, (Harley - ECU Type 14 SW Level 141) Front Spark Knock Retard, (Harley - ECU Type 14 SW Level 141) Idle Air Control Motor Position, (Harley - ECU Type 14 SW Level 141) Injector Time Front, (Harley - ECU Type 14 SW Level 141) Injector Time Rear, (Harley - ECU Type 14 SW Level 141) Intake Air Temperature, (Harley - ECU Type 14 SW Level 141) Manifold Absolute Pressure, (Harley - ECU Type 14 SW Level 141) Rear Adaptive Fuel Factor, (Harley - ECU Type 14 SW Level 141) Rear Closed Loop Integrator, (Harley - ECU Type 14 SW Level 141) Rear Spark Knock Retard, (Harley - ECU Type 14 SW Level 141) Spark Advance Front, (Harley - ECU Type 14 SW Level 141) Spark Advance Rear, (Harley - ECU Type 14 SW Level 141) Throttle Position, (Harley - ECU Type 14 SW Level 141) Throttle Position Sensor Voltage, (Harley - ECU Type 14 SW Level 141) VE Front, (Harley - ECU Type 14 SW Level 141) VE New Front, (Harley - ECU Type 14 SW Level 141) VE New Rear, (Harley - ECU Type 14 SW Level 141) VE Rear, (Harley - ECU Type 14 SW Level 141) Vehicle Speed, (Harley - ECU Type 14 SW Level 141) WBO2 AFR Front, (Harley - ECU Type 14 SW Level 141) WBO2 AFR Rear, (PV) Accel Enrichment, (PV) AT Lambda 1, (PV) AT Lambda 2, (PV) Battery Voltage, (PV) Decel Enleanment, (PV) Desired Air/Fuel, (PV) Desired Lambda, (PV) Engine Speed, (PV) Engine Temperature, (PV) Front Adaptive Fuel Factor, (PV) Front Closed Loop Integrator, (PV) Front Spark Knock Retard, (PV) Idle Air Control Motor Position, (PV) Idle Set Speed, (PV) Injector Time Front, (PV) Injector Time Rear, (PV) Intake Air Temperature, (PV) Manifold Absolute Pressure, (PV) Rear Adaptive Fuel Factor, (PV) Rear Closed Loop Integrator, (PV) Rear Spark Knock Retard, (PV) Software Level, (PV) Spark Advance Front, (PV) Spark Advance Rear, (PV) Throttle Position, (PV) Throttle Position Sensor, (PV) Twistgrip Position, (PV) VE Front, (PV) VE New Front, (PV) VE New Rear, (PV) VE Rear, (PV) Vehicle Speed, (PV) Warm-up Fuel AFR (Lambda), (PV) Warm-up Fuel AFR (Ratio), (PV) WBO2 AFR Front, (PV) WBO2 AFR Rear, 
0, , , , , , 9.83, , , , , 235.07, 235.07, 235.07, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.05, , , , , , 9.777, , , , 2.345, 233.821, 233.821, 233.821, , , , , , , , , , , , , , 46.293, 46.293, , , , , , , , , , , , 1, 0.072, 3.885, 0, 12.598, 2.345, 171, 0, 0, 0, 74, 20.298, 17.21, 109.4, 82.561, 100, 0, 0, 27.492, 27.492, 31.129, 1.911, 99.758, 0, 0, 100.274, 46.64, 0, 0, 3.885, 0, 0, 14, 0, 12.598, 0, 2.345, 171, 0, 0, 0, 74, 1, 0.02, 0.017, 109.4, 82.561, 100, 0, 0, 141, 27.492, 27.492, 31.134, 1.911, 0, 99.758, 0, 0, 100.274, 46.64, 0, 0, 0, 0, 
0.1, , , , , , 9.756, , 6.531, 6.531, 2.372, 233.34, 233.34, 233.34, , , , , 7.38, 13.226, , , 28.7, 29.185, 28.7, 29.185, , 47.035, 47.035, , , 63.096, 64.164, 63.096, 64.164, , 7.38, 13.226, , , 1, 0.124, 3.202, 0, 12.578, 2.372, 171, 0, 0, 0, 74, 19.517, 17.089, 109.4, 86.445, 100, 0, 0, 27.391, 27.391, 45.242, 2.427, 96.734, 0, 0, 97.452, 47.142, 0, 0, 3.202, 0, 0, 14, 0, 12.578, 0, 2.372, 171, 0, 0, 0, 74, 1, 0.019, 0.017, 109.4, 86.445, 100, 0, 0, 141, 27.391, 27.391, 45.304, 2.427, 0, 96.734, 0, 0, 97.452, 47.142, 0, 0, 0, 0, 
0.15, , , , , , 9.754, , 12.93, 12.93, 2.398, 233.306, 233.306, 233.306, 50.819, , , , 7.38, 13.183, 0, 0, 29.02, 29.511, 29.02, 29.511, 1, 47.748, 47.748, 0.025, 0.132, 63.106, 64.174, 63.106, 64.174, 4.889, 7.38, 13.183, , , 1, 0.22, 2.518, 0, 12.558, 2.398, 171, 0, 0, 0, 74, 18.737, 16.968, 109.4, 90.33, 100, 0, 0, 27.29, 27.29, 59.355, 2.944, 93.71, 0, 0, 94.629, 47.644, 0, 0, 2.518, 0, 0, 14, 0, 12.558, 0, 2.398, 171, 0, 0, 0, 74, 1, 0.018, 0.017, 109.4, 90.33, 100, 0, 0, 141, 27.29, 27.29, 59.474, 2.944, 0, 93.71, 0, 0, 94.629, 47.644, 0, 0, 0, 0, 
0.2, , , , , , 9.75, , 18.157, 18.157, 2.424, 233.208, 233.208, 233.208, 50.883, , , , 7.379, 12.913, 0, 0, 29.308, 29.803, 29.308, 29.803, 1, 48.459, 48.459, 0.025, 0.132, 63.054, 64.12, 63.054, 64.12, 4.881, 7.379, 12.913, , , 1, 0.297, 1.835, 0, 12.538, 2.424, 171, 0, 0, 0, 74, 17.957, 16.847, 109.4, 94.215, 100, 0, 0, 27.19, 27.19, 73.468, 3.46, 90.685, 0, 0, 91.806, 48.146, 0, 0, 1.835, 0, 0, 14, 0, 12.538, 0, 2.424, 171, 0, 0, 0, 74, 1, 0.018, 0.017, 109.4, 94.215, 100, 0, 0, 141, 27.19, 27.19, 73.644, 3.46, 0, 90.685, 0, 0, 91.806, 48.146, 0, 0, 0, 0, 
0.25, , , , , , 9.692, , 23.456, 23.456, 2.451, 231.865, 231.865, 231.865, 50.943, , 35.214, 35.523, 7.378, 12.624, 0, 0, 29.722, 30.223, 29.722, 30.223, 1, 49.114, 49.114, 0.025, 0.132, 62.654, 63.713, 62.654, 63.713, 4.874, 7.378, 12.624, , , 1, 0.349, 1.151, 0, 12.518, 2.451, 171, 0, 0, 0, 74, 17.177, 16.726, 109.4, 98.099, 100, 0, 0, 27.089, 27.089, 87.581, 3.976, 87.661, 0, 0, 88.984, 48.648, 0, 0, 1.151, 0, 0, 14, 0, 12.518, 0, 2.451, 171, 0, 0, 0, 74, 1, 0.017, 0.017, 109.4, 98.099, 100, 0, 0, 141, 27.089, 27.089, 87.814, 3.976, 0, 87.661, 0, 0, 88.984, 48.648, 0, 0, 0, 0, 
0.3, , , , , , 9.665, , 27.737, 27.737, 2.477, 231.22, 231.22, 231.22, 51.01, , 35.18, 35.419, 7.378, 12.513, 0, 0, 30.07, 30.575, 30.07, 30.575, 1, 49.587, 49.587, 0.025, 0.131, 62.431, 63.486, 62.431, 63.486, 4.866, 7.378, 12.513, , , 1, 0.398, 0.536, 0, 12.5, 2.477, 171, 0, 0, 0, 74, 16.473, 16.615, 109.355, 101.451, 100, 0, 0, 27, 27.012, 100, 4.43, 84.963, 0, 0, 86.475, 49.151, 0, 0, 0.536, 0, 0, 14, 0, 12.5, 0, 2.477, 171, 0, 0, 0, 74, 1, 0.016, 0.017, 109.355, 101.451, 100, 0, 0, 141, 27, 27.012, 100, 4.43, 0, 84.963, 0, 0, 86.475, 49.151, 0, 0, 0, 0, 
0.35, 18.51, , , 72.19, , 9.671, , 31.303, 31.303, 2.504, 231.392, 231.392, 231.392, 51.056, , 35.145, 35.314, 7.377, 12.427, 0, 0, 30.384, 30.893, 30.384, 30.893, 1, 50.062, 50.062, 0.025, 0.131, 62.423, 63.478, 62.423, 63.478, 4.848, 7.377, 12.427, , , 1, 0.448, 0.423, 0, 12.5, 2.504, 171, 0, 0, 0, 74, 16.333, 16.571, 108.983, 101.527, 100, 0, 0, 27, 27.116, 100, 4.43, 84.653, 0, 0, 86.269, 49.664, 0, 0, 0.423, 0, 0, 14, 0, 12.5, 0, 2.504, 171, 0, 0, 0, 74, 1, 0.016, 0.017, 108.983, 101.527, 100, 0, 0, 141, 27, 27.116, 100, 4.43, 0, 84.653, 0, 0, 86.269, 49.664, 0, 0, 0, 0, 
0.4, 18.508, , , 72.19, , 9.701, , 34.951, 34.951, 2.531, 232.103, 232.103, 232.103, 51.093, , 35.11, 35.21, 7.377, 12.402, 0, 0, 30.762, 31.28, 30.762, 31.28, 1, 50.539, 50.539, 0.025, 0.132, 62.567, 63.625, 62.567, 63.625, 4.821, 7.377, 12.402, , , 1, 0.499, 0.309, 0, 12.5, 2.531, 171, 0, 0, 0, 74, 16.192, 16.528, 108.612, 101.603, 100, 0, 0, 27, 27.219, 100, 4.43, 84.343, 0, 0, 86.062, 50.176, 0, 0, 0.309, 0, 0, 14, 0, 12.5, 0, 2.531, 171, 0, 0, 0, 74, 1, 0.016, 0.017, 108.612, 101.603, 100, 0, 0, 141, 27, 27.219, 100, 4.43, 0, 84.343, 0, 0, 86.062, 50.176, 0, 0, 0, 0, 
0.45, 18.506, , , 72.19, , 9.661, , 38.6, 38.6, 2.558, 231.166, 231.166, 231.166, 51.124, , 35.075, 35.106, 7.377, 12.385, 0, 0, 30.929, 31.448, 30.929, 31.448, 1, 51.017, 51.017, 0.025, 0.132, 62.277, 63.329, 62.277, 63.329, 4.794, 7.377, 12.385, , , 1, 0.549, 0.195, 0, 12.5, 2.558, 171, 0, 0, 0, 74, 16.052, 16.485, 108.24, 101.679, 100, 0, 0, 27, 27.322, 100, 4.43, 84.033, 0, 0, 85.855, 50.689, 0, 0, 0.195, 0, 0, 14, 0, 12.5, 0, 2.558, 171, 0, 0, 0, 74, 1, 0.016, 0.016, 108.24, 101.679, 100, 0, 0, 141, 27, 27.322, 100, 4.43, 0, 84.033, 0, 0, 85.855, 50.689, 0, 0, 0, 0, 
