Time, (DWRT ATMO) Humidity, (DWRT ATMO) Pressure, (DWRT ATMO) Temperature 1, (DWRT ATMO) Temperature 2, (DWRT CPU) ????????????????????????????????????????????????????????????????, (DWRT CPU) Acceleration, (DWRT CPU) Correction Factor, (DWRT CPU) Distance, (DWRT CPU) Distance 1, (DWRT CPU) Engine RPM, (DWRT CPU) Force, (DWRT CPU) Force 1, (DWRT CPU) Force Drum 1, (DWRT CPU) Gear Ratio, (DWRT CPU) Inductive 1 Signal Strength, (DWRT CPU) Internal Temp 1, (DWRT CPU) Internal Temp 2, (DWRT CPU) LC1 Volts Petrol AFR, (DWRT CPU) LC2 Volts Petrol AFR2, (DWRT CPU) Link 0 Status, (DWRT CPU) Link 1 Status, (DWRT CPU) Power, (DWRT CPU) Power (uncorrected), (DWRT CPU) Power Drum 1, (DWRT CPU) Power Drum 1 (uncorrected), (DWRT CPU) Sampling, (DWRT CPU) Speed, (DWRT CPU) Speed 1, (DWRT CPU) TCP RX kB/s, (DWRT CPU) TCP TX kB/s, (DWRT CPU) Torque, (DWRT CPU) Torque (uncorrected), (DWRT CPU) Torque Drum 1, (DWRT CPU) Torque Drum 1 (uncorrected), (DWRT CPU) UDP RX kB/s, (DWRT CPU) User Analog 1, (DWRT CPU) User Analog 2, (DWRT CPU) User Analog 3, (DWRT CPU) User Analog 4, (Gen) Sampling, (Gen) Sampling Duration, (Harley - ECU Type 14 SW Level 141) Accel Enrichment, (Harley - ECU Type 14 SW Level 141) Decel Enleanment, (Harley - ECU Type 14 SW Level 141) Desired Air/Fuel, (Harley - ECU Type 14 SW Level 141) Engine Speed, (Harley - ECU Type 14 SW Level 141) Engine Temperature, (Harley - ECU Type 14 SW Level 141) Front Adaptive Fuel Factor, (Harley - ECU Type 14 SW Level 141) Front Closed Loop Integrator, (Harley - ECU Type 14 SW Level 141) Front Spark Knock Retard, (Harley - ECU Type 14 SW Level 141) Idle Air Control Motor Position, (Harley - ECU Type 14 SW Level 141) Injector Time Front, (Harley - ECU Type 14 SW Level 141) Injector Time Rear, (Harley - ECU Type 14 SW Level 141) Intake Air Temperature, (Harley - ECU Type 14 SW Level 141) Manifold Absolute Pressure, (Harley - ECU Type 14 SW Level 141) Rear Adaptive Fuel Factor, (Harley - ECU Type 14 SW Level 141) Rear Closed Loop Integrator, (Harley - ECU Type 14 SW Level 141) Rear Spark Knock Retard, (Harley - ECU Type 14 SW Level 141) Spark Advance Front, (Harley - ECU Type 14 SW Level 141) Spark Advance Rear, (Harley - ECU Type 14 SW Level 141) Throttle Position, (Harley - ECU Type 14 SW Level 141) Throttle Position Sensor Voltage, (Harley - ECU Type 14 SW Level 141) VE Front, (Harley - ECU Type 14 SW Level 141) VE New Front, (Harley - ECU Type 14 SW Level 141) VE New Rear, (Harley - ECU Type 14 SW Level 141) VE Rear, (Harley - ECU Type 14 SW Level 141) Vehicle Speed, (Harley - ECU Type 14 SW Level 141) WBO2 AFR Front, (Harley - ECU Type 14 SW Level 141) WBO2 AFR Rear, (PV) Accel Enrichment, (PV) AT Lambda 1, (PV) AT Lambda 2, (PV) Battery Voltage, (PV) Decel Enleanment, (PV) Desired Air/Fuel, (PV) Desired Lambda, (PV) Engine Speed, (PV) Engine Temperature, (PV) Front Adaptive Fuel Factor, (PV) Front Closed Loop Integrator, (PV) Front Spark Knock Retard, (PV) Idle Air Control Motor Position, (PV) Idle Set Speed, (PV) Injector Time Front, (PV) Injector Time Rear, (PV) Intake Air Temperature, (PV) Manifold Absolute Pressure, (PV) Rear Adaptive Fuel Factor, (PV) Rear Closed Loop Integrator, (PV) Rear Spark Knock Retard, (PV) Software Level, (PV) Spark Advance Front, (PV) Spark Advance Rear, (PV) Throttle Position, (PV) Throttle Position Sensor, (PV) Twistgrip Position, (PV) VE Front, (PV) VE New Front, (PV) VE New Rear, (PV) VE Rear, (PV) Vehicle Speed, (PV) Warm-up Fuel AFR (Lambda), (PV) Warm-up Fuel AFR (Ratio), (PV) WBO2 AFR Front, (PV) WBO2 AFR Rear, 
0, , , , , , 2.37, , , , , 57.92, 57.92, 57.92, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.05, , , , , , 2.341, , , , , 57.216, 57.216, 57.216, , , , , , , , , , , , , , 35.367, 35.367, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.1, , , , , , 2.476, , 3.373, 3.373, , 60.426, 60.426, 60.426, , , , , 7.379, 22.39, 0, 0, 5.667, 5.78, 5.667, 5.78, 1, 35.533, 35.533, 0.025, 0.034, , , , , 4.219, 7.379, 22.39, , , 1, 0.043, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.15, 18.69, , , 70.771, , 3.271, , 8.562, 8.562, , 79.288, 79.288, 79.288, , , 35.218, 35.708, 7.378, 22.39, 0, 0, 7.952, 8.107, 7.952, 8.107, 1, 35.748, 35.748, 0.025, 0.034, , , , , 4.199, 7.378, 22.39, , , 1, 0.135, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2, 18.69, , , 70.772, , 4.542, , 13.249, 13.249, , 109.457, 109.457, 109.457, , , 35.182, 35.888, 7.377, 22.39, 0, 0, 10.994, 11.206, 10.994, 11.206, 1, 36.076, 36.076, 0.025, 0.034, , , , , 4.179, 7.377, 22.39, , , 1, 0.214, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.25, 18.69, , , 70.774, , 6.529, , 17.185, 17.185, , 156.585, 156.585, 156.585, , , 35.146, 36.068, 7.377, 22.39, 0, 0, 15.172, 15.465, 15.172, 15.465, 1, 36.418, 36.418, 0.025, 0.034, , , , , 4.16, 7.377, 22.39, , , 1, 0.29, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3, 18.69, , , 70.775, , 8.236, , 20.325, 20.325, , 197.102, 197.102, 197.102, , , 35.11, 36.248, 7.377, 22.39, 0, 0, 19.087, 19.456, 19.087, 19.456, 1, 36.774, 36.774, 0.025, 0.034, , , , , 4.14, 7.377, 22.39, , , 1, 0.343, 0.205, 0, 14.396, 1.877, 189, 0, 0, 0, 65.028, 6.018, 5.972, 116.6, 45.027, 100, 0, 0, 24.104, 24.364, 6.976, 0.863, 96.098, 0, 0, 103.656, 36.395, 0, 0, 0.205, 0, 0, 14, 0, 14.396, 0, 1.877, 189, 0, 0, 0, 65.028, 1, 0.006, 0.006, 116.6, 45.041, 100, 0, 0, 141, 24.104, 24.364, 6.976, 0.863, 0, 96.098, 0, 0, 103.656, 36.395, 0, 0, 0, 0, 
0.35, 18.69, , , 70.777, , 9.773, , 22.979, 22.979, , 233.568, 233.568, 233.568, , , 35.074, 36.428, 7.377, 22.39, 0, 0, 22.841, 23.284, 22.841, 23.284, 1, 37.228, 37.228, 0.025, 0.034, , , , , 4.134, 7.377, 22.39, , , 1, 0.393, 0.504, 0, 14.196, 1.897, 189, 0, 0, 0, 68.928, 7.591, 7.765, 116.6, 51.483, 100, 0, 0, 24.304, 25.064, 10.776, 1.023, 97.248, 0, 0, 103.956, 37.078, 0, 0, 0.504, 0, 0, 14, 0, 14.196, 0, 1.897, 189, 0, 0, 0, 68.928, 1, 0.007, 0.008, 116.6, 51.523, 100, 0, 0, 141, 24.304, 25.064, 10.776, 1.023, 0, 97.248, 0, 0, 103.956, 37.078, 0, 0, 0, 0, 
0.4, 18.69, , , 70.778, , 10.936, , 25.658, 25.658, , 261.178, 261.178, 261.178, , , 35.211, 36.565, 7.377, 22.39, 0, 0, 25.893, 26.395, 25.893, 26.395, 1, 37.717, 37.717, 0.025, 0.034, 669.89, 682.87, 669.89, 682.87, 4.131, 7.377, 22.39, , , 1, 0.443, 0.803, 0, 13.996, 1.918, 189, 0, 0, 0, 72.828, 9.164, 9.558, 116.6, 57.939, 100, 0, 0, 24.504, 25.764, 14.576, 1.183, 98.398, 0, 0, 104.256, 37.761, 0, 0, 0.803, 0, 0, 14, 0, 13.996, 0, 1.918, 189, 0, 0, 0, 72.828, 1, 0.009, 0.01, 116.6, 58.004, 100, 0, 0, 141, 24.504, 25.764, 14.576, 1.183, 0, 98.398, 0, 0, 104.256, 37.761, 0, 0, 0, 0, 
0.45, 18.69, , , 70.78, , 11.965, , 28.353, 28.353, , 285.587, 285.587, 285.587, , , 35.463, 36.673, 7.377, 22.39, 0, 0, 28.707, 29.262, 28.707, 29.262, 1, 38.292, 38.292, 0.025, 0.034, 547.188, 557.793, 547.188, 557.793, 4.128, 7.377, 22.39, , , 1, 0.494, 1.102, 0, 13.796, 1.939, 189, 0, 0, 0, 76.728, 10.737, 11.351, 116.6, 64.395, 100, 0, 0, 24.704, 26.464, 18.376, 1.343, 99.548, 0, 0, 104.556, 38.444, 0, 0, 1.102, 0, 0, 14, 0, 13.796, 0, 1.939, 189, 0, 0, 0, 76.728, 1, 0.011, 0.011, 116.6, 64.486, 100, 0, 0, 141, 24.704, 26.464, 18.376, 1.343, 0, 99.548, 0, 0, 104.556, 38.444, 0, 0, 0, 0, 
0.5, 18.69, , , 70.781, , 12.537, , 31.133, 31.133, 0.101, 299.183, 299.183, 299.183, 3.181, 89.753, 35.715, 36.781, 7.377, 22.39, 0, 0, 30.757, 31.351, 30.757, 31.351, 1, 38.965, 38.965, 0.025, 0.034, 438.463, 446.961, 438.463, 446.961, 4.124, 7.377, 22.39, , , 1, 0.544, 1.401, 0, 13.596, 1.959, 189, 0, 0, 0, 80.628, 12.31, 13.144, 116.6, 70.851, 100, 0, 0, 24.904, 27.164, 22.176, 1.503, 100.698, 0, 0, 104.856, 39.127, 0, 0, 1.401, 0, 0, 14, 0, 13.596, 0, 1.959, 189, 0, 0, 0, 80.628, 1, 0.012, 0.013, 116.6, 70.968, 100, 0, 0, 141, 24.904, 27.164, 22.176, 1.503, 0, 100.698, 0, 0, 104.856, 39.127, 0, 0, 0, 0, 
0.55, 18.69, , , 70.783, , 12.913, , 34.546, 34.546, 0.282, 308.101, 308.101, 308.101, 9.827, 84.971, 35.967, 36.889, 7.377, 22.39, 0, 0, 32.262, 32.884, 32.262, 32.884, 1, 39.886, 39.886, 0.025, 0.034, 334.68, 341.167, 334.68, 341.167, 4.119, 7.377, 22.39, , , 1, 0.594, 1.534, 0, 13.392, 1.976, 189, 0, 0, 0, 82.771, 13.352, 14.061, 116.6, 76.057, 100, 0, 0, 24.675, 27.338, 25.192, 1.624, 100.519, 0, 0, 103.808, 39.623, 0, 0, 1.534, 0, 0, 14, 0, 13.392, 0, 1.976, 189, 0, 0, 0, 82.771, 1, 0.013, 0.014, 116.6, 76.129, 100, 0, 0, 141, 24.675, 27.338, 25.192, 1.624, 0, 100.519, 0, 0, 103.808, 39.623, 0, 0, 0, 0, 
