Time, (DWRT ATMO) Humidity, (DWRT ATMO) Pressure, (DWRT ATMO) Temperature 1, (DWRT ATMO) Temperature 2, (DWRT CPU) ????????????????????????????????????????????????????????????????, (DWRT CPU) Acceleration, (DWRT CPU) Correction Factor, (DWRT CPU) Distance, (DWRT CPU) Distance 1, (DWRT CPU) Engine RPM, (DWRT CPU) Force, (DWRT CPU) Force 1, (DWRT CPU) Force Drum 1, (DWRT CPU) Gear Ratio, (DWRT CPU) Inductive 1 Signal Strength, (DWRT CPU) Internal Temp 1, (DWRT CPU) Internal Temp 2, (DWRT CPU) LC1 Volts Petrol AFR, (DWRT CPU) LC2 Volts Petrol AFR2, (DWRT CPU) Link 0 Status, (DWRT CPU) Link 1 Status, (DWRT CPU) Power, (DWRT CPU) Power (uncorrected), (DWRT CPU) Power Drum 1, (DWRT CPU) Power Drum 1 (uncorrected), (DWRT CPU) Sampling, (DWRT CPU) Speed, (DWRT CPU) Speed 1, (DWRT CPU) TCP RX kB/s, (DWRT CPU) TCP TX kB/s, (DWRT CPU) Torque, (DWRT CPU) Torque (uncorrected), (DWRT CPU) Torque Drum 1, (DWRT CPU) Torque Drum 1 (uncorrected), (DWRT CPU) UDP RX kB/s, (DWRT CPU) User Analog 1, (DWRT CPU) User Analog 2, (DWRT CPU) User Analog 3, (DWRT CPU) User Analog 4, (Gen) Sampling, (Gen) Sampling Duration, (Harley - ECU Type 14 SW Level 141) Accel Enrichment, (Harley - ECU Type 14 SW Level 141) Decel Enleanment, (Harley - ECU Type 14 SW Level 141) Desired Air/Fuel, (Harley - ECU Type 14 SW Level 141) Engine Speed, (Harley - ECU Type 14 SW Level 141) Engine Temperature, (Harley - ECU Type 14 SW Level 141) Front Adaptive Fuel Factor, (Harley - ECU Type 14 SW Level 141) Front Closed Loop Integrator, (Harley - ECU Type 14 SW Level 141) Front Spark Knock Retard, (Harley - ECU Type 14 SW Level 141) Idle Air Control Motor Position, (Harley - ECU Type 14 SW Level 141) Injector Time Front, (Harley - ECU Type 14 SW Level 141) Injector Time Rear, (Harley - ECU Type 14 SW Level 141) Intake Air Temperature, (Harley - ECU Type 14 SW Level 141) Manifold Absolute Pressure, (Harley - ECU Type 14 SW Level 141) Rear Adaptive Fuel Factor, (Harley - ECU Type 14 SW Level 141) Rear Closed Loop Integrator, (Harley - ECU Type 14 SW Level 141) Rear Spark Knock Retard, (Harley - ECU Type 14 SW Level 141) Spark Advance Front, (Harley - ECU Type 14 SW Level 141) Spark Advance Rear, (Harley - ECU Type 14 SW Level 141) Throttle Position, (Harley - ECU Type 14 SW Level 141) Throttle Position Sensor Voltage, (Harley - ECU Type 14 SW Level 141) VE Front, (Harley - ECU Type 14 SW Level 141) VE New Front, (Harley - ECU Type 14 SW Level 141) VE New Rear, (Harley - ECU Type 14 SW Level 141) VE Rear, (Harley - ECU Type 14 SW Level 141) Vehicle Speed, (Harley - ECU Type 14 SW Level 141) WBO2 AFR Front, (Harley - ECU Type 14 SW Level 141) WBO2 AFR Rear, (PV) Accel Enrichment, (PV) AT Lambda 1, (PV) AT Lambda 2, (PV) Battery Voltage, (PV) Decel Enleanment, (PV) Desired Air/Fuel, (PV) Desired Lambda, (PV) Engine Speed, (PV) Engine Temperature, (PV) Front Adaptive Fuel Factor, (PV) Front Closed Loop Integrator, (PV) Front Spark Knock Retard, (PV) Idle Air Control Motor Position, (PV) Idle Set Speed, (PV) Injector Time Front, (PV) Injector Time Rear, (PV) Intake Air Temperature, (PV) Manifold Absolute Pressure, (PV) Rear Adaptive Fuel Factor, (PV) Rear Closed Loop Integrator, (PV) Rear Spark Knock Retard, (PV) Software Level, (PV) Spark Advance Front, (PV) Spark Advance Rear, (PV) Throttle Position, (PV) Throttle Position Sensor, (PV) Twistgrip Position, (PV) VE Front, (PV) VE New Front, (PV) VE New Rear, (PV) VE Rear, (PV) Vehicle Speed, (PV) Warm-up Fuel AFR (Lambda), (PV) Warm-up Fuel AFR (Ratio), (PV) WBO2 AFR Front, (PV) WBO2 AFR Rear, 
0, , , , , , 0.293, , , , , 8.72, 8.72, 8.72, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.05, , , , , , 0.531, , , , , 14.366, 14.366, 14.366, , , , , , , , , , , , , , 39.864, 39.864, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.1, , , , , , 0.844, , 4.67, 4.67, , 21.783, 21.783, 21.783, , , , , , , 0, 0, 2.797, 2.851, 2.797, 2.851, 1, 39.936, 39.936, , , 715.926, 729.98, 715.926, 729.98, , , , , , 1, 0.057, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.15, , , , , , 1.268, , 10.508, 10.508, , 31.857, 31.857, 31.857, , , , , 7.377, 22.39, 0, 0, 3.977, 4.054, 3.977, 4.054, 1, 40.039, 40.039, 0.025, 0.034, 412.19, 420.28, 412.19, 420.28, 4.385, 7.377, 22.39, , , 1, 0.133, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2, , , , , , 1.687, , 15.222, 15.222, 0.111, 41.783, 41.783, 41.783, 2.77, 88.247, , , 7.377, 22.39, 0, 0, 5.091, 5.19, 5.091, 5.19, 1, 40.163, 40.163, 0.025, 0.033, 294.54, 300.32, 294.54, 300.32, 4.405, 7.377, 22.39, , , 1, 0.208, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.25, , , , , , 2.295, , 19.643, 19.643, 0.238, 56.214, 56.214, 56.214, 7.444, 85.392, , , 7.377, 22.39, 0, 0, 6.571, 6.701, 6.571, 6.701, 1, 40.387, 40.387, 0.025, 0.033, 217.092, 221.351, 217.092, 221.351, 4.424, 7.377, 22.39, , , 1, 0.264, 0.24, 0, 14.417, 2.074, 189, 0, 0, 0, 63.504, 4.628, 4.379, 116.6, 37.363, 100, 0, 0, 27.004, 27.004, 4.168, 0.75, 91.848, 0, 0, 100.268, 40.494, 0, 0, 0.24, 0, 0, 13.6, 0, 14.417, 0, 2.074, 189, 0, 0, 0, 63.504, 1, 0.005, 0.004, 116.6, 37.363, 100, 0, 0, 141, 27.004, 27.004, 4.168, 0.75, 0, 91.848, 0, 0, 100.268, 40.494, 0, 0, 0, 0, 
0.3, , , , , , 3.582, , 24.021, 24.021, 0.365, 86.751, 86.751, 86.751, 12.071, 82.537, , , 7.377, 22.39, 0, 0, 9.409, 9.597, 9.409, 9.597, 1, 40.602, 40.602, 0.025, 0.033, 117.239, 119.539, 117.239, 119.539, 4.444, 7.377, 22.39, , , 1, 0.333, 0.526, 0, 14.437, 2.082, 189, 0, 0, 0, 64.104, 5.138, 4.663, 116.6, 37.509, 100, 0, 0, 27.604, 27.604, 4.368, 0.762, 94.048, 0, 0, 102.968, 40.618, 0, 0, 0.526, 0, 0, 13.6, 0, 14.437, 0, 2.082, 189, 0, 0, 0, 64.104, 1, 0.005, 0.005, 116.6, 37.509, 100, 0, 0, 141, 27.604, 27.604, 4.368, 0.762, 0, 94.048, 0, 0, 102.968, 40.618, 0, 0, 0, 0, 
0.35, 18.69, , , 70.501, , 4.451, , 27.517, 27.517, 0.492, 107.376, 107.376, 107.376, 16.633, 79.682, 35.24, 35.537, 7.377, 22.39, 0, 0, 11.496, 11.726, 11.496, 11.726, 1, 40.803, 40.803, 0.025, 0.033, 77.725, 79.25, 77.725, 79.25, 4.46, 7.377, 22.39, , , 1, 0.389, 0.812, 0, 14.457, 2.091, 189, 0, 0, 0, 64.704, 5.648, 4.947, 116.6, 37.655, 100, 0, 0, 28.204, 28.204, 4.568, 0.774, 96.248, 0, 0, 105.668, 40.742, 0, 0, 0.812, 0, 0, 13.6, 0, 14.457, 0, 2.091, 189, 0, 0, 0, 64.704, 1, 0.006, 0.005, 116.6, 37.655, 100, 0, 0, 141, 28.204, 28.204, 4.568, 0.774, 0, 96.248, 0, 0, 105.668, 40.742, 0, 0, 0, 0, 
0.4, 18.69, , , 70.501, , 5.068, , 30.474, 30.474, 0.618, 122.015, 122.015, 122.015, 20.997, 76.827, 35.24, 35.465, 7.377, 22.39, 0, 0, 13.134, 13.395, 13.134, 13.395, 1, 41.042, 41.042, 0.025, 0.033, 75.316, 76.794, 75.316, 76.794, 4.467, 7.377, 22.39, , , 1, 0.439, 1.098, 0, 14.477, 2.099, 189, 0, 0, 0, 65.304, 6.158, 5.231, 116.6, 37.801, 100, 0, 0, 28.804, 28.804, 4.768, 0.786, 98.448, 0, 0, 108.368, 40.866, 0, 0, 1.098, 0, 0, 13.6, 0, 14.477, 0, 2.099, 189, 0, 0, 0, 65.304, 1, 0.006, 0.006, 116.6, 37.801, 100, 0, 0, 141, 28.804, 28.804, 4.768, 0.786, 0, 98.448, 0, 0, 108.368, 40.866, 0, 0, 0, 0, 
0.45, 18.69, , , 70.502, , 5.774, , 33.468, 33.468, 0.745, 138.762, 138.762, 138.762, 24.923, 73.971, 35.24, 35.393, 7.377, 22.39, 0, 0, 15.041, 15.341, 15.041, 15.341, 1, 41.303, 41.303, 0.025, 0.033, 75.832, 77.321, 75.832, 77.321, 4.474, 7.377, 22.39, , , 1, 0.489, 1.384, 0, 14.497, 2.108, 189, 0, 0, 0, 65.904, 6.668, 5.515, 116.6, 37.947, 100, 0, 0, 29.404, 29.404, 4.968, 0.798, 100.648, 0, 0, 111.068, 40.99, 0, 0, 1.384, 0, 0, 13.6, 0, 14.497, 0, 2.108, 189, 0, 0, 0, 65.904, 1, 0.007, 0.006, 116.6, 37.947, 100, 0, 0, 141, 29.404, 29.404, 4.968, 0.798, 0, 100.648, 0, 0, 111.068, 40.99, 0, 0, 0, 0, 
