Time, (DWRT ATMO) Humidity, (DWRT ATMO) Pressure, (DWRT ATMO) Temperature 1, (DWRT ATMO) Temperature 2, (DWRT CPU) ????????????????????????????????????????????????????????????????, (DWRT CPU) Acceleration, (DWRT CPU) Correction Factor, (DWRT CPU) Distance, (DWRT CPU) Distance 1, (DWRT CPU) Engine RPM, (DWRT CPU) Force, (DWRT CPU) Force 1, (DWRT CPU) Force Drum 1, (DWRT CPU) Gear Ratio, (DWRT CPU) Inductive 1 Signal Strength, (DWRT CPU) Internal Temp 1, (DWRT CPU) Internal Temp 2, (DWRT CPU) LC1 Volts Petrol AFR, (DWRT CPU) LC2 Volts Petrol AFR2, (DWRT CPU) Link 0 Status, (DWRT CPU) Link 1 Status, (DWRT CPU) Power, (DWRT CPU) Power (uncorrected), (DWRT CPU) Power Drum 1, (DWRT CPU) Power Drum 1 (uncorrected), (DWRT CPU) Sampling, (DWRT CPU) Speed, (DWRT CPU) Speed 1, (DWRT CPU) TCP RX kB/s, (DWRT CPU) TCP TX kB/s, (DWRT CPU) Torque, (DWRT CPU) Torque (uncorrected), (DWRT CPU) Torque Drum 1, (DWRT CPU) Torque Drum 1 (uncorrected), (DWRT CPU) UDP RX kB/s, (DWRT CPU) User Analog 1, (DWRT CPU) User Analog 2, (DWRT CPU) User Analog 3, (DWRT CPU) User Analog 4, (Gen) Sampling, (Gen) Sampling Duration, (Harley - ECU Type 14 SW Level 141) Accel Enrichment, (Harley - ECU Type 14 SW Level 141) Decel Enleanment, (Harley - ECU Type 14 SW Level 141) Desired Air/Fuel, (Harley - ECU Type 14 SW Level 141) Engine Speed, (Harley - ECU Type 14 SW Level 141) Engine Temperature, (Harley - ECU Type 14 SW Level 141) Front Adaptive Fuel Factor, (Harley - ECU Type 14 SW Level 141) Front Closed Loop Integrator, (Harley - ECU Type 14 SW Level 141) Front Spark Knock Retard, (Harley - ECU Type 14 SW Level 141) Idle Air Control Motor Position, (Harley - ECU Type 14 SW Level 141) Injector Time Front, (Harley - ECU Type 14 SW Level 141) Injector Time Rear, (Harley - ECU Type 14 SW Level 141) Intake Air Temperature, (Harley - ECU Type 14 SW Level 141) Manifold Absolute Pressure, (Harley - ECU Type 14 SW Level 141) Rear Adaptive Fuel Factor, (Harley - ECU Type 14 SW Level 141) Rear Closed Loop Integrator, (Harley - ECU Type 14 SW Level 141) Rear Spark Knock Retard, (Harley - ECU Type 14 SW Level 141) Spark Advance Front, (Harley - ECU Type 14 SW Level 141) Spark Advance Rear, (Harley - ECU Type 14 SW Level 141) Throttle Position, (Harley - ECU Type 14 SW Level 141) Throttle Position Sensor Voltage, (Harley - ECU Type 14 SW Level 141) VE Front, (Harley - ECU Type 14 SW Level 141) VE New Front, (Harley - ECU Type 14 SW Level 141) VE New Rear, (Harley - ECU Type 14 SW Level 141) VE Rear, (Harley - ECU Type 14 SW Level 141) Vehicle Speed, (Harley - ECU Type 14 SW Level 141) WBO2 AFR Front, (Harley - ECU Type 14 SW Level 141) WBO2 AFR Rear, (PV) Accel Enrichment, (PV) AT Lambda 1, (PV) AT Lambda 2, (PV) Battery Voltage, (PV) Decel Enleanment, (PV) Desired Air/Fuel, (PV) Desired Lambda, (PV) Engine Speed, (PV) Engine Temperature, (PV) Front Adaptive Fuel Factor, (PV) Front Closed Loop Integrator, (PV) Front Spark Knock Retard, (PV) Idle Air Control Motor Position, (PV) Idle Set Speed, (PV) Injector Time Front, (PV) Injector Time Rear, (PV) Intake Air Temperature, (PV) Manifold Absolute Pressure, (PV) Rear Adaptive Fuel Factor, (PV) Rear Closed Loop Integrator, (PV) Rear Spark Knock Retard, (PV) Software Level, (PV) Spark Advance Front, (PV) Spark Advance Rear, (PV) Throttle Position, (PV) Throttle Position Sensor, (PV) Twistgrip Position, (PV) VE Front, (PV) VE New Front, (PV) VE New Rear, (PV) VE Rear, (PV) Vehicle Speed, (PV) Warm-up Fuel AFR (Lambda), (PV) Warm-up Fuel AFR (Ratio), (PV) WBO2 AFR Front, (PV) WBO2 AFR Rear, 
0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.05, , , , , , 0.617, , , , , 16.545, 16.545, 16.545, , , , , , , , , , , , , , , , 0.025, 0.13, , , , , 4.933, , , , , 1, 0.025, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.1, , , , , , 0.652, , 3.289, 3.289, , 17.366, 17.366, 17.366, , , , , 7.377, 12.235, , , 2.16, 2.226, 2.16, 2.226, , 47.982, 47.982, 0.025, 0.13, 4.004, 4.12, 4.004, 4.12, 4.869, 7.377, 12.235, , , 1, 0.099, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.15, , , , , , 0.754, , 8.597, 8.597, 2.517, 19.786, 19.786, 19.786, , , , , 7.377, 12.232, 0, 0, 2.463, 2.537, 2.463, 2.537, 1, 48.056, 48.056, 0.025, 0.13, 5.079, 5.23, 5.079, 5.23, 4.805, 7.377, 12.232, , , 1, 0.15, 0.092, 0, 14.404, 2.517, 176, 0, 0, 0, 48.194, 4.286, 4.243, 111.2, 29.136, 100, 0, 0, 30.136, 30.097, 5.039, 0.763, 95.364, 0, 0, 104.806, 48.494, 0, 0, 0.092, 0, 0, 14.1, 0, 14.404, 0, 2.517, 176, 0, 0, 0, 48.194, 1, 0.004, 0.004, 111.2, 29.136, 100, 0, 0, 141, 30.136, 30.097, 5.039, 0.763, 0, 95.364, 0, 0, 104.806, 48.494, 0, 0, 0, 0, 
0.2, 21.72, , , 63.77, , 2.607, , 15.334, 15.334, 2.516, 63.756, 63.756, 63.756, 52.364, , , , 7.377, 12.224, 0, 0, 8.007, 8.239, 8.007, 8.239, 1, 48.19, 48.19, 0.025, 0.13, 16.681, 17.168, 16.681, 17.168, 4.741, 7.377, 12.224, , , 1, 0.2, 0.6, 0, 14.425, 2.516, 176, 0, 0, 0, 49.272, 5.096, 4.816, 111.2, 29.215, 100, 0, 0, 30.89, 30.636, 5.254, 0.78, 94.61, 0, 0, 103.728, 48.628, 0, 0, 0.6, 0, 0, 14.1, 0, 14.425, 0, 2.516, 176, 0, 0, 0, 49.272, 1, 0.005, 0.005, 111.2, 29.215, 100, 0, 0, 141, 30.89, 30.636, 5.254, 0.78, 0, 94.61, 0, 0, 103.728, 48.628, 0, 0, 0, 0, 
0.25, 21.72, , , 63.77, , 4.36, , 21.44, 21.44, 2.516, 105.364, 105.364, 105.364, 52.22, , , , 7.377, 12.214, 0, 0, 13.288, 13.672, 13.288, 13.672, 1, 48.449, 48.449, 0.025, 0.13, 27.623, 28.427, 27.623, 28.427, 4.723, 7.377, 12.214, , , 1, 0.347, 1.109, 0, 14.447, 2.516, 176, 0, 0, 0, 50.349, 5.907, 5.39, 111.2, 29.295, 100, 0, 0, 31.644, 31.175, 5.47, 0.798, 93.856, 0, 0, 102.651, 48.761, 0, 0, 1.109, 0, 0, 14.1, 0, 14.447, 0, 2.516, 176, 0, 0, 0, 50.349, 1, 0.006, 0.005, 111.2, 29.295, 100, 0, 0, 141, 31.644, 31.175, 5.47, 0.798, 0, 93.856, 0, 0, 102.651, 48.761, 0, 0, 0, 0, 
0.3, 21.72, , , 63.77, , 5.747, , 26.393, 26.393, 2.516, 138.261, 138.261, 138.261, 52.024, , 35.421, 35.243, 7.377, 12.193, 0, 0, 17.518, 18.027, 17.518, 18.027, 1, 48.718, 48.718, 0.025, 0.129, 36.312, 37.367, 36.312, 37.367, 4.712, 7.377, 12.193, , , 1, 0.401, 1.617, 0, 14.469, 2.516, 176, 0, 0, 0, 51.427, 6.717, 5.963, 111.2, 29.374, 100, 0, 0, 32.399, 31.713, 5.685, 0.815, 93.101, 0, 0, 101.573, 48.895, 0, 0, 1.617, 0, 0, 14.1, 0, 14.469, 0, 2.516, 176, 0, 0, 0, 51.427, 1, 0.007, 0.006, 111.2, 29.374, 100, 0, 0, 141, 32.399, 31.713, 5.685, 0.815, 0, 93.101, 0, 0, 101.573, 48.895, 0, 0, 0, 0, 
0.35, 21.72, , , 63.77, , 7.085, , 29.931, 29.931, 2.515, 170.003, 170.003, 170.003, 51.819, , 35.457, 35.314, 7.377, 12.165, 0, 0, 21.669, 22.3, 21.669, 22.3, 1, 49.034, 49.034, 0.025, 0.129, 44.75, 46.05, 44.75, 46.05, 4.701, 7.377, 12.165, , , 1, 0.451, 2.126, 0, 14.49, 2.515, 176, 0, 0, 0, 52.504, 7.527, 6.536, 111.2, 29.453, 100, 0, 0, 33.153, 32.252, 5.901, 0.832, 92.347, 0, 0, 100.496, 49.029, 0, 0, 2.126, 0, 0, 14.1, 0, 14.49, 0, 2.515, 176, 0, 0, 0, 52.504, 1, 0.008, 0.007, 111.2, 29.453, 100, 0, 0, 141, 33.153, 32.252, 5.901, 0.832, 0, 92.347, 0, 0, 100.496, 49.029, 0, 0, 0, 0, 
0.4, 21.72, , , 63.77, , 8.408, , 33.469, 33.469, 2.523, 201.402, 201.402, 201.402, 51.625, , 35.492, 35.385, 7.377, 12.151, 0, 0, 25.872, 26.625, 25.872, 26.625, 1, 49.407, 49.407, 0.025, 0.129, 53.173, 54.718, 53.173, 54.718, 4.689, 7.377, 12.151, , , 1, 0.5, 2.38, 0, 14.5, 2.523, 176, 0, 0, 0, 55.025, 8.55, 7.384, 111.2, 32.603, 100, 0, 0, 33.95, 33.062, 7.575, 0.909, 93.856, 0, 0, 101.519, 49.299, 0, 0, 2.38, 0, 0, 14.089, 0, 14.5, 0, 2.523, 176, 0, 0, 0, 55.025, 1, 0.009, 0.008, 111.2, 32.603, 100, 0, 0, 141, 33.95, 33.062, 7.575, 0.909, 0, 93.856, 0, 0, 101.519, 49.299, 0, 0, 0, 0, 
0.45, 21.72, , , 63.77, , 9.564, , 37.037, 37.037, 2.537, 228.848, 228.848, 228.848, 51.479, , 35.528, 35.455, 7.377, 12.146, 0, 0, 29.649, 30.512, 29.649, 30.512, 1, 49.85, 49.85, 0.025, 0.129, 60.586, 62.346, 60.586, 62.346, 4.709, 7.377, 12.146, , , 1, 0.551, 2.418, 0, 14.5, 2.537, 176, 0, 0, 0, 58.775, 9.754, 8.465, 111.2, 38.367, 100, 0, 0, 34.783, 34.104, 10.492, 1.036, 97.294, 0, 0, 104.331, 49.687, 0, 0, 2.418, 0, 0, 14.068, 0, 14.5, 0, 2.537, 176, 0, 0, 0, 58.775, 1, 0.01, 0.009, 111.2, 38.367, 100, 0, 0, 141, 34.783, 34.104, 10.492, 1.036, 0, 97.294, 0, 0, 104.331, 49.687, 0, 0, 0, 0, 
