Time, (DWRT ATMO) Humidity, (DWRT ATMO) Pressure, (DWRT ATMO) Temperature 1, (DWRT ATMO) Temperature 2, (DWRT CPU) ????????????????????????????????????????????????????????????????, (DWRT CPU) Acceleration, (DWRT CPU) Correction Factor, (DWRT CPU) Distance, (DWRT CPU) Distance 1, (DWRT CPU) Engine RPM, (DWRT CPU) Force, (DWRT CPU) Force 1, (DWRT CPU) Force Drum 1, (DWRT CPU) Gear Ratio, (DWRT CPU) Inductive 1 Signal Strength, (DWRT CPU) Internal Temp 1, (DWRT CPU) Internal Temp 2, (DWRT CPU) LC1 Volts Petrol AFR, (DWRT CPU) LC2 Volts Petrol AFR2, (DWRT CPU) Link 0 Status, (DWRT CPU) Link 1 Status, (DWRT CPU) Power, (DWRT CPU) Power (uncorrected), (DWRT CPU) Power Drum 1, (DWRT CPU) Power Drum 1 (uncorrected), (DWRT CPU) Sampling, (DWRT CPU) Speed, (DWRT CPU) Speed 1, (DWRT CPU) TCP RX kB/s, (DWRT CPU) TCP TX kB/s, (DWRT CPU) Torque, (DWRT CPU) Torque (uncorrected), (DWRT CPU) Torque Drum 1, (DWRT CPU) Torque Drum 1 (uncorrected), (DWRT CPU) UDP RX kB/s, (DWRT CPU) User Analog 1, (DWRT CPU) User Analog 2, (DWRT CPU) User Analog 3, (DWRT CPU) User Analog 4, (Gen) Sampling, (Gen) Sampling Duration, (Harley - ECU Type 14 SW Level 141) Accel Enrichment, (Harley - ECU Type 14 SW Level 141) Decel Enleanment, (Harley - ECU Type 14 SW Level 141) Desired Air/Fuel, (Harley - ECU Type 14 SW Level 141) Engine Speed, (Harley - ECU Type 14 SW Level 141) Engine Temperature, (Harley - ECU Type 14 SW Level 141) Front Adaptive Fuel Factor, (Harley - ECU Type 14 SW Level 141) Front Closed Loop Integrator, (Harley - ECU Type 14 SW Level 141) Front Spark Knock Retard, (Harley - ECU Type 14 SW Level 141) Idle Air Control Motor Position, (Harley - ECU Type 14 SW Level 141) Injector Time Front, (Harley - ECU Type 14 SW Level 141) Injector Time Rear, (Harley - ECU Type 14 SW Level 141) Intake Air Temperature, (Harley - ECU Type 14 SW Level 141) Manifold Absolute Pressure, (Harley - ECU Type 14 SW Level 141) Rear Adaptive Fuel Factor, (Harley - ECU Type 14 SW Level 141) Rear Closed Loop Integrator, (Harley - ECU Type 14 SW Level 141) Rear Spark Knock Retard, (Harley - ECU Type 14 SW Level 141) Spark Advance Front, (Harley - ECU Type 14 SW Level 141) Spark Advance Rear, (Harley - ECU Type 14 SW Level 141) Throttle Position, (Harley - ECU Type 14 SW Level 141) Throttle Position Sensor Voltage, (Harley - ECU Type 14 SW Level 141) VE Front, (Harley - ECU Type 14 SW Level 141) VE New Front, (Harley - ECU Type 14 SW Level 141) VE New Rear, (Harley - ECU Type 14 SW Level 141) VE Rear, (Harley - ECU Type 14 SW Level 141) Vehicle Speed, (Harley - ECU Type 14 SW Level 141) WBO2 AFR Front, (Harley - ECU Type 14 SW Level 141) WBO2 AFR Rear, (PV) Accel Enrichment, (PV) AT Lambda 1, (PV) AT Lambda 2, (PV) Battery Voltage, (PV) Decel Enleanment, (PV) Desired Air/Fuel, (PV) Desired Lambda, (PV) Engine Speed, (PV) Engine Temperature, (PV) Front Adaptive Fuel Factor, (PV) Front Closed Loop Integrator, (PV) Front Spark Knock Retard, (PV) Idle Air Control Motor Position, (PV) Idle Set Speed, (PV) Injector Time Front, (PV) Injector Time Rear, (PV) Intake Air Temperature, (PV) Manifold Absolute Pressure, (PV) Rear Adaptive Fuel Factor, (PV) Rear Closed Loop Integrator, (PV) Rear Spark Knock Retard, (PV) Software Level, (PV) Spark Advance Front, (PV) Spark Advance Rear, (PV) Throttle Position, (PV) Throttle Position Sensor, (PV) Twistgrip Position, (PV) VE Front, (PV) VE New Front, (PV) VE New Rear, (PV) VE Rear, (PV) Vehicle Speed, (PV) Warm-up Fuel AFR (Lambda), (PV) Warm-up Fuel AFR (Ratio), (PV) WBO2 AFR Front, (PV) WBO2 AFR Rear, 
0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.05, , , , , , 0.053, , , , , 3.121, 3.121, 3.121, , , , , , , , , , , , , , 45.889, 45.889, 0.024, 0.132, , , , , 4.845, , , , , 1, 0.05, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.1, , , , , , 1.078, , 4.87, 4.87, , 27.438, 27.438, 27.438, , , , , , , , , 3.331, 3.39, 3.331, 3.39, , 45.878, 45.878, 0.025, 0.132, , , , , 4.855, , , , , 1, 0.075, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.15, , , , , , 3.98, , 11.539, 11.539, 2.403, 96.303, 96.303, 96.303, , , , , 7.377, 13.161, , , 11.703, 11.89, 11.703, 11.89, , 46.047, 46.047, 0.025, 0.133, , , , , 4.866, 7.377, 13.161, , , 1, 0.149, 0.278, 0, 13.602, 2.403, 144, 0, 0, 0, 48.554, 4.407, 4.255, 111.2, 29.278, 100, 0, 0, 28.615, 28.546, 5.231, 0.773, 82.146, 0, 0, 88.181, 46.643, 0, 0, 0.278, 0, 0, 14, 0, 13.602, 0, 2.403, 144, 0, 0, 0, 48.554, 1, 0.005, 0.004, 111.2, 29.278, 100, 0, 0, 141, 28.615, 28.546, 5.231, 0.773, 0, 82.146, 0, 0, 88.181, 46.643, 0, 0.8, 0, 0, 
0.2, , , , , , 8.054, , 16.649, 16.649, 2.404, 192.949, 192.949, 192.949, 52.291, , , , 7.377, 13.173, 0, 0, 23.836, 24.212, 23.836, 24.212, 1, 46.437, 46.437, 0.025, 0.133, 51.935, 52.751, 51.935, 52.751, 4.876, 7.377, 13.173, , , 1, 0.2, 2.593, 0, 13.622, 2.404, 144, 0, 0, 0, 53.169, 9.136, 8.215, 111.2, 33.678, 100, 0, 0, 29.577, 28.931, 7.154, 0.883, 87.531, 0, 0, 93.854, 47.003, 0, 0, 2.593, 0, 0, 14, 0, 13.622, 0, 2.404, 144, 0, 0, 0, 53.169, 1, 0.009, 0.008, 111.2, 33.678, 100, 0, 0, 141, 29.577, 28.931, 7.154, 0.883, 0, 87.531, 0, 0, 93.854, 47.003, 0, 0.8, 0, 0, 
0.25, 18.89, , , 72.3, , 10.82, , 21.726, 21.726, 2.405, 258.59, 258.59, 258.59, 51.895, , , , 7.377, 13.126, 0, 0, 32.219, 32.726, 32.219, 32.726, 1, 47.151, 47.151, 0.025, 0.133, 69.952, 71.051, 69.952, 71.051, 4.877, 7.377, 13.126, , , 1, 0.349, 4.909, 0, 13.641, 2.405, 144, 0, 0, 0, 57.785, 13.865, 12.174, 111.2, 38.078, 100, 0, 0, 30.538, 29.315, 9.077, 0.992, 92.915, 0, 0, 99.527, 47.362, 0, 0, 4.909, 0, 0, 14, 0, 13.641, 0, 2.405, 144, 0, 0, 0, 57.785, 1, 0.014, 0.012, 111.2, 38.078, 100, 0, 0, 141, 30.538, 29.315, 9.077, 0.992, 0, 92.915, 0, 0, 99.527, 47.362, 0, 0.8, 0, 0, 
0.3, 18.891, , , 72.301, , 12.458, , 26.441, 26.441, 2.406, 297.454, 297.454, 297.454, 51.174, , 36.14, 36.14, 7.377, 12.809, 0, 0, 37.382, 37.969, 37.382, 37.969, 1, 47.765, 47.765, 0.025, 0.133, 80.76, 82.029, 80.76, 82.029, 4.873, 7.377, 12.809, , , 1, 0.4, 7.224, 0, 13.66, 2.406, 144, 0, 0, 0, 62.4, 18.594, 16.134, 111.2, 42.478, 100, 0, 0, 31.5, 29.7, 11, 1.102, 98.3, 0, 0, 105.2, 47.722, 0, 0, 7.224, 0, 0, 14, 0, 13.66, 0, 2.406, 144, 0, 0, 0, 62.4, 1, 0.018, 0.016, 111.2, 42.478, 100, 0, 0, 141, 31.5, 29.7, 11, 1.102, 0, 98.3, 0, 0, 105.2, 47.722, 0, 0.8, 0, 0, 
0.35, 18.892, , , 72.302, , 13.239, , 29.875, 29.875, 2.407, 316.005, 316.005, 316.005, 50.668, , 36.14, 36.14, 7.377, 12.481, 0, 0, 40.174, 40.805, 40.174, 40.805, 1, 48.391, 48.391, 0.025, 0.133, 86.159, 87.515, 86.159, 87.515, 4.869, 7.377, 12.481, , , 1, 0.45, 9.539, 0, 13.679, 2.407, 144, 0, 0, 0, 67.015, 23.323, 20.094, 111.2, 46.878, 100, 0, 0, 32.462, 30.085, 12.923, 1.212, 103.685, 0, 0, 110.873, 48.082, 0, 0, 9.539, 0, 0, 14, 0, 13.679, 0, 2.407, 144, 0, 0, 0, 67.015, 1, 0.023, 0.02, 111.2, 46.878, 100, 0, 0, 141, 32.462, 30.085, 12.923, 1.212, 0, 103.685, 0, 0, 110.873, 48.082, 0, 0.8, 0, 0, 
0.4, 18.892, , , 72.302, , 13.394, , 33.353, 33.353, 2.408, 319.682, 319.682, 319.682, 50.42, , 36.14, 36.14, 7.377, 12.088, 0, 0, 41.168, 41.815, 41.168, 41.815, 1, 49.038, 49.038, 0.025, 0.133, 87.395, 88.769, 87.395, 88.769, 4.865, 7.377, 12.088, , , 1, 0.5, 11.855, 0, 13.698, 2.408, 144, 0, 0, 0, 71.631, 28.052, 24.053, 111.2, 51.278, 100, 0, 0, 33.423, 30.469, 14.846, 1.321, 109.069, 0, 0, 116.546, 48.441, 0, 0, 11.855, 0, 0, 14, 0, 13.698, 0, 2.408, 144, 0, 0, 0, 71.631, 1, 0.028, 0.024, 111.2, 51.278, 100, 0, 0, 141, 33.423, 30.469, 14.846, 1.321, 0, 109.069, 0, 0, 116.546, 48.441, 0, 0.8, 0, 0, 
0.45, 18.893, , , 72.303, , 13.401, , 36.865, 36.865, 2.439, 319.865, 319.865, 319.865, 50.378, , 36.14, 36.14, 7.377, 11.699, 0, 0, 41.731, 42.387, 41.731, 42.387, 1, 49.695, 49.695, 0.025, 0.133, 87.552, 88.928, 87.552, 88.928, 4.856, 7.377, 11.699, , , 1, 0.551, 9.878, 0, 13.35, 2.439, 144, 0, 0, 0, 72, 26.356, 23.135, 111.2, 60.727, 100, 0, 0, 32.304, 29.948, 29.72, 1.865, 104.808, 0, 0, 111.204, 49.04, 0, 0, 9.878, 0, 0, 14, 0, 13.35, 0, 2.439, 144, 0, 0, 0, 72, 1, 0.026, 0.023, 111.2, 60.727, 100, 0, 0, 141, 32.304, 29.948, 29.72, 1.865, 0, 104.808, 0, 0, 111.204, 49.04, 0, 0.8, 0, 0, 
