Time, (DWRT ATMO) Humidity, (DWRT ATMO) Pressure, (DWRT ATMO) Temperature 1, (DWRT ATMO) Temperature 2, (DWRT CPU) ????????????????????????????????????????????????????????????????, (DWRT CPU) Acceleration, (DWRT CPU) Correction Factor, (DWRT CPU) Distance, (DWRT CPU) Distance 1, (DWRT CPU) Engine RPM, (DWRT CPU) Force, (DWRT CPU) Force 1, (DWRT CPU) Force Drum 1, (DWRT CPU) Gear Ratio, (DWRT CPU) Inductive 1 Signal Strength, (DWRT CPU) Internal Temp 1, (DWRT CPU) Internal Temp 2, (DWRT CPU) LC1 Volts Petrol AFR, (DWRT CPU) LC2 Volts Petrol AFR2, (DWRT CPU) Link 0 Status, (DWRT CPU) Link 1 Status, (DWRT CPU) Power, (DWRT CPU) Power (uncorrected), (DWRT CPU) Power Drum 1, (DWRT CPU) Power Drum 1 (uncorrected), (DWRT CPU) Sampling, (DWRT CPU) Speed, (DWRT CPU) Speed 1, (DWRT CPU) TCP RX kB/s, (DWRT CPU) TCP TX kB/s, (DWRT CPU) Torque, (DWRT CPU) Torque (uncorrected), (DWRT CPU) Torque Drum 1, (DWRT CPU) Torque Drum 1 (uncorrected), (DWRT CPU) UDP RX kB/s, (DWRT CPU) User Analog 1, (DWRT CPU) User Analog 2, (DWRT CPU) User Analog 3, (DWRT CPU) User Analog 4, (Gen) Sampling, (Gen) Sampling Duration, (Harley - ECU Type 14 SW Level 141) Accel Enrichment, (Harley - ECU Type 14 SW Level 141) Decel Enleanment, (Harley - ECU Type 14 SW Level 141) Desired Air/Fuel, (Harley - ECU Type 14 SW Level 141) Engine Speed, (Harley - ECU Type 14 SW Level 141) Engine Temperature, (Harley - ECU Type 14 SW Level 141) Front Adaptive Fuel Factor, (Harley - ECU Type 14 SW Level 141) Front Closed Loop Integrator, (Harley - ECU Type 14 SW Level 141) Front Spark Knock Retard, (Harley - ECU Type 14 SW Level 141) Idle Air Control Motor Position, (Harley - ECU Type 14 SW Level 141) Injector Time Front, (Harley - ECU Type 14 SW Level 141) Injector Time Rear, (Harley - ECU Type 14 SW Level 141) Intake Air Temperature, (Harley - ECU Type 14 SW Level 141) Manifold Absolute Pressure, (Harley - ECU Type 14 SW Level 141) Rear Adaptive Fuel Factor, (Harley - ECU Type 14 SW Level 141) Rear Closed Loop Integrator, (Harley - ECU Type 14 SW Level 141) Rear Spark Knock Retard, (Harley - ECU Type 14 SW Level 141) Spark Advance Front, (Harley - ECU Type 14 SW Level 141) Spark Advance Rear, (Harley - ECU Type 14 SW Level 141) Throttle Position, (Harley - ECU Type 14 SW Level 141) Throttle Position Sensor Voltage, (Harley - ECU Type 14 SW Level 141) VE Front, (Harley - ECU Type 14 SW Level 141) VE New Front, (Harley - ECU Type 14 SW Level 141) VE New Rear, (Harley - ECU Type 14 SW Level 141) VE Rear, (Harley - ECU Type 14 SW Level 141) Vehicle Speed, (Harley - ECU Type 14 SW Level 141) WBO2 AFR Front, (Harley - ECU Type 14 SW Level 141) WBO2 AFR Rear, (PV) Accel Enrichment, (PV) AT Lambda 1, (PV) AT Lambda 2, (PV) Battery Voltage, (PV) Decel Enleanment, (PV) Desired Air/Fuel, (PV) Desired Lambda, (PV) Engine Speed, (PV) Engine Temperature, (PV) Front Adaptive Fuel Factor, (PV) Front Closed Loop Integrator, (PV) Front Spark Knock Retard, (PV) Idle Air Control Motor Position, (PV) Idle Set Speed, (PV) Injector Time Front, (PV) Injector Time Rear, (PV) Intake Air Temperature, (PV) Manifold Absolute Pressure, (PV) Rear Adaptive Fuel Factor, (PV) Rear Closed Loop Integrator, (PV) Rear Spark Knock Retard, (PV) Software Level, (PV) Spark Advance Front, (PV) Spark Advance Rear, (PV) Throttle Position, (PV) Throttle Position Sensor, (PV) Twistgrip Position, (PV) VE Front, (PV) VE New Front, (PV) VE New Rear, (PV) VE Rear, (PV) Vehicle Speed, (PV) Warm-up Fuel AFR (Lambda), (PV) Warm-up Fuel AFR (Ratio), (PV) WBO2 AFR Front, (PV) WBO2 AFR Rear, 
0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.05, , , , , , 1.06, , , , , 27.053, 27.053, 27.053, , , , , , , , , , , , , , , , , , , , , , , , , , , 1, 0.026, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.1, , , , , , 1.444, , , , , 36.158, 36.158, 36.158, , , 35.385, 36.262, 7.377, 14.922, 0, 0, , , , , 1, 47.38, 47.38, , , , , , , , 7.377, 14.922, , , 1, 0.099, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.15, , , , , , 3.751, , 9.063, 9.063, , 90.881, 90.881, 90.881, , , 35.169, 35.902, 7.377, 14.909, 0, 0, 11.403, 11.583, 11.403, 11.583, 1, 47.542, 47.542, , , , , , , , 7.377, 14.909, , , 1, 0.15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2, , , , , , 5.862, , 14.915, 14.915, , 140.973, 140.973, 140.973, , , 34.953, 35.542, 7.377, 14.814, 0, 0, 17.843, 18.124, 17.843, 18.124, 1, 47.867, 47.867, , , 41.644, 42.298, 41.644, 42.298, , 7.377, 14.814, , , 1, 0.2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.25, , , , , , 7.514, , 20.166, 20.166, 2.49, 180.172, 180.172, 180.172, , , 34.737, 35.182, 7.377, 14.701, 0, 0, 22.984, 23.345, 22.984, 23.345, 1, 48.392, 48.392, 0.025, 0.133, 47.907, 48.659, 47.907, 48.659, 4.837, 7.377, 14.701, , , 1, 0.349, 0.463, 0, 14.3, 2.49, 151, 0, 0, 0, 54.333, 5.438, 6.737, 116.6, 34.269, 100, 0, 0, 32.417, 31.833, 7.886, 0.885, 86.033, 0, 0, 93.107, 48.16, 0, 0, 0.463, 0, 0, 14.1, 0, 14.3, 0, 2.49, 151, 0, 0, 0, 54.333, 1, 0.006, 0.007, 116.6, 34.269, 100, 0, 0, 141, 32.417, 31.833, 7.886, 0.885, 0, 86.057, 0, 0, 93.107, 48.16, 0, 0.3, 0, 0, 
0.3, , , , , , 8.402, , 25.472, 25.472, 2.502, 201.254, 201.254, 201.254, 52.021, , 34.521, 34.822, 7.377, 14.505, 0, 0, 25.855, 26.261, 25.855, 26.261, 1, 48.853, 48.853, 0.025, 0.133, 53.621, 54.463, 53.621, 54.463, 4.85, 7.377, 14.505, , , 1, 0.401, 1.106, 0, 14.3, 2.502, 151, 0, 0, 0, 59.095, 7.579, 8.118, 116.6, 39.364, 100, 0, 0, 34.44, 33.024, 10.505, 1.006, 93.024, 0, 0, 99.505, 48.603, 0, 0, 1.106, 0, 0, 14.1, 0, 14.3, 0, 2.502, 151, 0, 0, 0, 59.095, 1, 0.008, 0.008, 116.6, 39.364, 100, 0, 0, 141, 34.44, 33.024, 10.505, 1.006, 0, 93.081, 0, 0, 99.505, 48.603, 0, 0.3, 0, 0, 
0.35, 18.99, , , 72.271, , 9.091, , 29.08, 29.08, 2.515, 217.616, 217.616, 217.616, 51.812, , 34.386, 34.543, 7.377, 14.287, 0, 0, 28.203, 28.645, 28.203, 28.645, 1, 49.282, 49.282, 0.025, 0.133, 58.126, 59.039, 58.126, 59.039, 4.863, 7.377, 14.287, , , 1, 0.451, 1.749, 0, 14.3, 2.515, 151, 0, 0, 0, 63.857, 9.719, 9.499, 116.6, 44.459, 100, 0, 0, 36.464, 34.214, 13.124, 1.128, 100.014, 0, 0, 105.903, 49.046, 0, 0, 1.749, 0, 0, 14.1, 0, 14.3, 0, 2.515, 151, 0, 0, 0, 63.857, 1, 0.01, 0.01, 116.6, 44.459, 100, 0, 0, 141, 36.464, 34.214, 13.124, 1.128, 0, 100.105, 0, 0, 105.903, 49.046, 0, 0.3, 0, 0, 
0.4, 18.99, , , 72.272, , 9.656, , 32.653, 32.653, 2.527, 231.015, 231.015, 231.015, 51.604, , 34.674, 34.687, 7.377, 13.985, 0, 0, 30.21, 30.684, 30.21, 30.684, 1, 49.738, 49.738, 0.025, 0.133, 61.86, 62.831, 61.86, 62.831, 4.877, 7.377, 13.985, , , 1, 0.501, 2.391, 0, 14.3, 2.527, 151, 0, 0, 0, 68.619, 11.86, 10.88, 116.6, 49.554, 100, 0, 0, 38.488, 35.405, 15.743, 1.249, 107.005, 0, 0, 112.301, 49.489, 0, 0, 2.391, 0, 0, 14.1, 0, 14.3, 0, 2.527, 151, 0, 0, 0, 68.619, 1, 0.012, 0.011, 116.6, 49.554, 100, 0, 0, 141, 38.488, 35.405, 15.743, 1.249, 0, 107.129, 0, 0, 112.301, 49.489, 0, 0.3, 0, 0, 
0.45, 18.99, , , 72.273, , 10.118, , 36.245, 36.245, 2.543, 241.991, 241.991, 241.991, 51.408, , 34.962, 34.831, 7.377, 13.658, 0, 0, 31.943, 32.444, 31.943, 32.444, 1, 50.226, 50.226, 0.025, 0.133, 64.956, 65.975, 64.956, 65.975, 4.88, 7.377, 13.658, , , 1, 0.55, 2.632, 0, 14.277, 2.543, 151, 0, 0, 0, 71.109, 13.029, 11.623, 116.6, 54.044, 100, 0, 0, 38.957, 35.783, 18.017, 1.35, 109.25, 0, 0, 114.033, 49.981, 0, 0, 2.632, 0, 0, 14.089, 0, 14.277, 0, 2.543, 151, 0, 0, 0, 71.109, 1, 0.013, 0.012, 116.6, 54.044, 100, 0, 0, 141, 38.957, 35.783, 18.017, 1.35, 0, 109.2, 0, 0, 114.033, 49.981, 0, 0.3, 0, 0, 
