Time, (DWRT ATMO) Humidity, (DWRT ATMO) Pressure, (DWRT ATMO) Temperature 1, (DWRT ATMO) Temperature 2, (DWRT CPU) ????????????????????????????????????????????????????????????????, (DWRT CPU) Acceleration, (DWRT CPU) Correction Factor, (DWRT CPU) Distance, (DWRT CPU) Distance 1, (DWRT CPU) Engine RPM, (DWRT CPU) Force, (DWRT CPU) Force 1, (DWRT CPU) Force Drum 1, (DWRT CPU) Gear Ratio, (DWRT CPU) Inductive 1 Signal Strength, (DWRT CPU) Internal Temp 1, (DWRT CPU) Internal Temp 2, (DWRT CPU) LC1 Volts Petrol AFR, (DWRT CPU) LC2 Volts Petrol AFR2, (DWRT CPU) Link 0 Status, (DWRT CPU) Link 1 Status, (DWRT CPU) Power, (DWRT CPU) Power (uncorrected), (DWRT CPU) Power Drum 1, (DWRT CPU) Power Drum 1 (uncorrected), (DWRT CPU) Sampling, (DWRT CPU) Speed, (DWRT CPU) Speed 1, (DWRT CPU) TCP RX kB/s, (DWRT CPU) TCP TX kB/s, (DWRT CPU) Torque, (DWRT CPU) Torque (uncorrected), (DWRT CPU) Torque Drum 1, (DWRT CPU) Torque Drum 1 (uncorrected), (DWRT CPU) UDP RX kB/s, (DWRT CPU) User Analog 1, (DWRT CPU) User Analog 2, (DWRT CPU) User Analog 3, (DWRT CPU) User Analog 4, (Gen) Sampling, (Gen) Sampling Duration, (Harley - ECU Type 14 SW Level 141) Accel Enrichment, (Harley - ECU Type 14 SW Level 141) Decel Enleanment, (Harley - ECU Type 14 SW Level 141) Desired Air/Fuel, (Harley - ECU Type 14 SW Level 141) Engine Speed, (Harley - ECU Type 14 SW Level 141) Engine Temperature, (Harley - ECU Type 14 SW Level 141) Front Adaptive Fuel Factor, (Harley - ECU Type 14 SW Level 141) Front Closed Loop Integrator, (Harley - ECU Type 14 SW Level 141) Front Spark Knock Retard, (Harley - ECU Type 14 SW Level 141) Idle Air Control Motor Position, (Harley - ECU Type 14 SW Level 141) Injector Time Front, (Harley - ECU Type 14 SW Level 141) Injector Time Rear, (Harley - ECU Type 14 SW Level 141) Intake Air Temperature, (Harley - ECU Type 14 SW Level 141) Manifold Absolute Pressure, (Harley - ECU Type 14 SW Level 141) Rear Adaptive Fuel Factor, (Harley - ECU Type 14 SW Level 141) Rear Closed Loop Integrator, (Harley - ECU Type 14 SW Level 141) Rear Spark Knock Retard, (Harley - ECU Type 14 SW Level 141) Spark Advance Front, (Harley - ECU Type 14 SW Level 141) Spark Advance Rear, (Harley - ECU Type 14 SW Level 141) Throttle Position, (Harley - ECU Type 14 SW Level 141) Throttle Position Sensor Voltage, (Harley - ECU Type 14 SW Level 141) VE Front, (Harley - ECU Type 14 SW Level 141) VE New Front, (Harley - ECU Type 14 SW Level 141) VE New Rear, (Harley - ECU Type 14 SW Level 141) VE Rear, (Harley - ECU Type 14 SW Level 141) Vehicle Speed, (Harley - ECU Type 14 SW Level 141) WBO2 AFR Front, (Harley - ECU Type 14 SW Level 141) WBO2 AFR Rear, (PV) Accel Enrichment, (PV) AT Lambda 1, (PV) AT Lambda 2, (PV) Battery Voltage, (PV) Decel Enleanment, (PV) Desired Air/Fuel, (PV) Desired Lambda, (PV) Engine Speed, (PV) Engine Temperature, (PV) Front Adaptive Fuel Factor, (PV) Front Closed Loop Integrator, (PV) Front Spark Knock Retard, (PV) Idle Air Control Motor Position, (PV) Idle Set Speed, (PV) Injector Time Front, (PV) Injector Time Rear, (PV) Intake Air Temperature, (PV) Manifold Absolute Pressure, (PV) Rear Adaptive Fuel Factor, (PV) Rear Closed Loop Integrator, (PV) Rear Spark Knock Retard, (PV) Software Level, (PV) Spark Advance Front, (PV) Spark Advance Rear, (PV) Throttle Position, (PV) Throttle Position Sensor, (PV) Twistgrip Position, (PV) VE Front, (PV) VE New Front, (PV) VE New Rear, (PV) VE Rear, (PV) Vehicle Speed, (PV) Warm-up Fuel AFR (Lambda), (PV) Warm-up Fuel AFR (Ratio), (PV) WBO2 AFR Front, (PV) WBO2 AFR Rear, 
0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.05, , , , , , 2.05, , , , 2.339, 50.498, 50.498, 50.498, , , , , , , , , , , , , , , , , , , , , , , , , , , 1, 0.05, 0, 0, 14.5, 2.339, 163, 0, 0, 0, 52, 4.434, 4.466, 116.6, 35.02, 100, 0, 0, 31.58, 31.58, 7, 0.84, 85.46, 0, 0, 93.96, 45.41, 0, 0, 0, 0, 0, 14, 0, 14.5, 0, 2.339, 163, 0, 0, 0, 52, 1, 0.004, 0.004, 116.6, 35.02, 100, 0, 0, 141, 31.58, 31.58, 7, 0.84, 0, 85.46, 0, 0, 93.96, 45.41, 0, 0, 0, 0, 
0.1, , , , , , 2.159, , 2.937, 2.937, 2.346, 53.077, 53.077, 53.077, 51.922, 64.973, , , , , , , 6.309, 6.409, 6.309, 6.409, , 45.232, 45.232, , , 14.096, 14.316, 14.096, 14.316, , , , , , 1, 0.075, 0, 0, 14.5, 2.346, 163, 0, 0, 0, 52, 4.444, 4.482, 116.6, 35.02, 100, 0, 0, 31.78, 31.78, 7, 0.84, 85.36, 0, 0, 93.86, 45.534, 0, 0, 0, 0, 0, 14, 0, 14.5, 0, 2.346, 163, 0, 0, 0, 52, 1, 0.004, 0.004, 116.6, 35.02, 100, 0, 0, 141, 31.78, 31.78, 7, 0.84, 0, 85.36, 0, 0, 93.86, 45.534, 0, 0, 0, 0, 
0.15, , , , , , 2.161, , 7.942, 7.942, 2.352, 53.139, 53.139, 53.139, 51.957, 67.232, , , 7.377, 14.464, 0, 0, 6.338, 6.438, 6.338, 6.438, 1, 45.392, 45.392, , , 14.102, 14.322, 14.102, 14.322, , 7.377, 14.464, , , 1, 0.149, 0, 0, 14.5, 2.352, 163, 0, 0, 0, 52, 4.454, 4.498, 116.6, 35.02, 100, 0, 0, 31.98, 31.98, 7, 0.84, 85.26, 0, 0, 93.76, 45.658, 0, 0, 0, 0, 0, 14, 0, 14.5, 0, 2.352, 163, 0, 0, 0, 52, 1, 0.004, 0.004, 116.6, 35.02, 100, 0, 0, 141, 31.98, 31.98, 7, 0.84, 0, 85.26, 0, 0, 93.76, 45.658, 0, 0, 0, 0, 
0.2, , , , , , 2.225, , 14.078, 14.078, 2.359, 54.654, 54.654, 54.654, 51.983, 68.161, , , 7.377, 14.46, 0, 0, 6.544, 6.647, 6.544, 6.647, 1, 45.553, 45.553, 0.025, 0.136, 14.5, 14.727, 14.5, 14.727, 4.593, 7.377, 14.46, , , 1, 0.175, 0, 0, 14.5, 2.359, 163, 0, 0, 0, 52, 4.464, 4.514, 116.6, 35.02, 100, 0, 0, 32.18, 32.18, 7, 0.84, 85.16, 0, 0, 93.66, 45.782, 0, 0, 0, 0, 0, 14, 0, 14.5, 0, 2.359, 163, 0, 0, 0, 52, 1, 0.004, 0.005, 116.6, 35.02, 100, 0, 0, 141, 32.18, 32.18, 7, 0.84, 0, 85.16, 0, 0, 93.66, 45.782, 0, 0, 0, 0, 
0.25, , , , , , 2.34, , 20.182, 20.182, 2.366, 57.378, 57.378, 57.378, 51.977, 69.091, 35.496, 35.105, 7.377, 14.583, 0, 0, 6.894, 7.004, 6.894, 7.004, 1, 45.719, 45.719, 0.025, 0.136, 15.224, 15.464, 15.224, 15.464, 4.651, 7.377, 14.583, , , 1, 0.349, 0, 0, 14.5, 2.366, 163, 0, 0, 0, 52, 4.474, 4.53, 116.6, 35.02, 100, 0, 0, 32.38, 32.38, 7, 0.84, 85.06, 0, 0, 93.56, 45.906, 0, 0, 0, 0, 0, 14, 0, 14.5, 0, 2.366, 163, 0, 0, 0, 52, 1, 0.004, 0.005, 116.6, 35.02, 100, 0, 0, 141, 32.38, 32.38, 7, 0.84, 0, 85.06, 0, 0, 93.56, 45.906, 0, 0, 0, 0, 
0.3, , , , , , 2.518, , 25.187, 25.187, 2.372, 61.607, 61.607, 61.607, 51.961, 70.02, 35.676, 35.213, 7.378, 14.738, 0, 0, 7.423, 7.542, 7.423, 7.542, 1, 45.862, 45.862, 0.025, 0.136, 16.355, 16.611, 16.355, 16.611, 4.709, 7.378, 14.738, , , 1, 0.401, 0, 0, 14.5, 2.372, 163, 0, 0, 0, 52.083, 4.501, 4.59, 116.6, 35.02, 100, 0, 0, 32.624, 32.583, 7, 0.842, 85.083, 0, 0, 93.748, 46.031, 0, 0, 0, 0, 0, 14, 0, 14.5, 0, 2.372, 163, 0, 0, 0, 52.083, 1, 0.004, 0.005, 116.6, 35.02, 100, 0, 0, 141, 32.624, 32.583, 7, 0.842, 0, 85.083, 0, 0, 93.748, 46.031, 0, 0, 0, 0, 
0.35, 19.191, , , 72.25, , 2.786, , 28.733, 28.733, 2.377, 67.968, 67.968, 67.968, 51.937, 70.949, 35.856, 35.321, 7.379, 14.838, 0, 0, 8.216, 8.347, 8.216, 8.347, 1, 45.994, 45.994, 0.025, 0.136, 18.053, 18.337, 18.053, 18.337, 4.767, 7.379, 14.838, , , 1, 0.451, 0, 0, 14.5, 2.377, 163, 0, 0, 0, 52.289, 4.555, 4.714, 116.6, 35.02, 100, 0, 0, 32.934, 32.789, 7, 0.846, 85.289, 0, 0, 94.368, 46.159, 0, 0, 0, 0, 0, 14, 0, 14.5, 0, 2.377, 163, 0, 0, 0, 52.289, 1, 0.004, 0.005, 116.6, 35.02, 100, 0, 0, 141, 32.934, 32.789, 7, 0.846, 0, 85.289, 0, 0, 94.368, 46.159, 0, 0, 0, 0, 
0.4, 19.192, , , 72.25, , 3.073, , 32.092, 32.092, 2.382, 74.77, 74.77, 74.77, 51.91, 71.879, 36.036, 35.429, 7.381, 14.922, 0, 0, 9.066, 9.211, 9.066, 9.211, 1, 46.139, 46.139, 0.025, 0.136, 19.87, 20.183, 19.87, 20.183, 4.789, 7.381, 14.922, , , 1, 0.501, 0, 0, 14.5, 2.382, 163, 0, 0, 0, 52.496, 4.609, 4.838, 116.6, 35.02, 100, 0, 0, 33.244, 32.996, 7, 0.85, 85.496, 0, 0, 94.988, 46.287, 0, 0, 0, 0, 0, 14, 0, 14.5, 0, 2.382, 163, 0, 0, 0, 52.496, 1, 0.004, 0.005, 116.6, 35.02, 100, 0, 0, 141, 33.244, 32.996, 7, 0.85, 0, 85.496, 0, 0, 94.988, 46.287, 0, 0, 0, 0, 
0.45, 19.193, , , 72.25, , 3.365, , 35.433, 35.433, 2.388, 81.709, 81.709, 81.709, 51.877, 72.808, 36.216, 35.537, 7.382, 14.958, 0, 0, 9.938, 10.097, 9.938, 10.097, 1, 46.302, 46.302, 0.025, 0.137, 21.725, 22.066, 21.725, 22.066, 4.764, 7.382, 14.958, , , 1, 0.55, 0, 0, 14.5, 2.388, 163, 0, 0, 0, 52.702, 4.663, 4.961, 116.6, 35.02, 100, 0, 0, 33.554, 33.202, 7, 0.854, 85.702, 0, 0, 95.607, 46.416, 0, 0, 0, 0, 0, 14, 0, 14.5, 0, 2.388, 163, 0, 0, 0, 52.702, 1, 0.005, 0.005, 116.6, 35.02, 100, 0, 0, 141, 33.554, 33.202, 7, 0.854, 0, 85.702, 0, 0, 95.607, 46.416, 0, 0, 0, 0, 
