Time, (DWRT ATMO) Humidity, (DWRT ATMO) Pressure, (DWRT ATMO) Temperature 1, (DWRT ATMO) Temperature 2, (DWRT CPU) ????????????????????????????????????????????????????????????????, (DWRT CPU) Acceleration, (DWRT CPU) Correction Factor, (DWRT CPU) Distance, (DWRT CPU) Distance 1, (DWRT CPU) Engine RPM, (DWRT CPU) Force, (DWRT CPU) Force 1, (DWRT CPU) Force Drum 1, (DWRT CPU) Gear Ratio, (DWRT CPU) Inductive 1 Signal Strength, (DWRT CPU) Internal Temp 1, (DWRT CPU) Internal Temp 2, (DWRT CPU) LC1 Volts Petrol AFR, (DWRT CPU) LC2 Volts Petrol AFR2, (DWRT CPU) Link 0 Status, (DWRT CPU) Link 1 Status, (DWRT CPU) Power, (DWRT CPU) Power (uncorrected), (DWRT CPU) Power Drum 1, (DWRT CPU) Power Drum 1 (uncorrected), (DWRT CPU) Sampling, (DWRT CPU) Speed, (DWRT CPU) Speed 1, (DWRT CPU) TCP RX kB/s, (DWRT CPU) TCP TX kB/s, (DWRT CPU) Torque, (DWRT CPU) Torque (uncorrected), (DWRT CPU) Torque Drum 1, (DWRT CPU) Torque Drum 1 (uncorrected), (DWRT CPU) UDP RX kB/s, (DWRT CPU) User Analog 1, (DWRT CPU) User Analog 2, (DWRT CPU) User Analog 3, (DWRT CPU) User Analog 4, (Gen) Sampling, (Gen) Sampling Duration, (Harley - ECU Type 14 SW Level 141) Accel Enrichment, (Harley - ECU Type 14 SW Level 141) Decel Enleanment, (Harley - ECU Type 14 SW Level 141) Desired Air/Fuel, (Harley - ECU Type 14 SW Level 141) Engine Speed, (Harley - ECU Type 14 SW Level 141) Engine Temperature, (Harley - ECU Type 14 SW Level 141) Front Adaptive Fuel Factor, (Harley - ECU Type 14 SW Level 141) Front Closed Loop Integrator, (Harley - ECU Type 14 SW Level 141) Front Spark Knock Retard, (Harley - ECU Type 14 SW Level 141) Idle Air Control Motor Position, (Harley - ECU Type 14 SW Level 141) Injector Time Front, (Harley - ECU Type 14 SW Level 141) Injector Time Rear, (Harley - ECU Type 14 SW Level 141) Intake Air Temperature, (Harley - ECU Type 14 SW Level 141) Manifold Absolute Pressure, (Harley - ECU Type 14 SW Level 141) Rear Adaptive Fuel Factor, (Harley - ECU Type 14 SW Level 141) Rear Closed Loop Integrator, (Harley - ECU Type 14 SW Level 141) Rear Spark Knock Retard, (Harley - ECU Type 14 SW Level 141) Spark Advance Front, (Harley - ECU Type 14 SW Level 141) Spark Advance Rear, (Harley - ECU Type 14 SW Level 141) Throttle Position, (Harley - ECU Type 14 SW Level 141) Throttle Position Sensor Voltage, (Harley - ECU Type 14 SW Level 141) VE Front, (Harley - ECU Type 14 SW Level 141) VE New Front, (Harley - ECU Type 14 SW Level 141) VE New Rear, (Harley - ECU Type 14 SW Level 141) VE Rear, (Harley - ECU Type 14 SW Level 141) Vehicle Speed, (Harley - ECU Type 14 SW Level 141) WBO2 AFR Front, (Harley - ECU Type 14 SW Level 141) WBO2 AFR Rear, (PV) Accel Enrichment, (PV) AT Lambda 1, (PV) AT Lambda 2, (PV) Battery Voltage, (PV) Decel Enleanment, (PV) Desired Air/Fuel, (PV) Desired Lambda, (PV) Engine Speed, (PV) Engine Temperature, (PV) Front Adaptive Fuel Factor, (PV) Front Closed Loop Integrator, (PV) Front Spark Knock Retard, (PV) Idle Air Control Motor Position, (PV) Idle Set Speed, (PV) Injector Time Front, (PV) Injector Time Rear, (PV) Intake Air Temperature, (PV) Manifold Absolute Pressure, (PV) Rear Adaptive Fuel Factor, (PV) Rear Closed Loop Integrator, (PV) Rear Spark Knock Retard, (PV) Software Level, (PV) Spark Advance Front, (PV) Spark Advance Rear, (PV) Throttle Position, (PV) Throttle Position Sensor, (PV) Twistgrip Position, (PV) VE Front, (PV) VE New Front, (PV) VE New Rear, (PV) VE Rear, (PV) Vehicle Speed, (PV) Warm-up Fuel AFR (Lambda), (PV) Warm-up Fuel AFR (Ratio), (PV) WBO2 AFR Front, (PV) WBO2 AFR Rear, 
0, , , , , , -1.854, , , , , -42.45, -42.45, -42.45, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.05, , , , , , -1.712, , , , , -39.07, -39.07, -39.07, , , , , , , , , , , , , , , , , , , , , , , , , , , 1, 0.042, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.1, , , , , , -1.569, , , , , -35.69, -35.69, -35.69, , 80.456, , , , , 0, 0, , , , , 1, 24.624, 24.624, 0.025, 0.278, , , , , 4.239, , , , , 1, 0.117, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.15, , , , , , -1.481, , 3.843, 3.843, , -33.599, -33.599, -33.599, , 64.116, , , 7.379, 13.895, 0, 0, -1.668, -1.721, -1.668, -1.721, 1, 24.531, 24.531, 0.025, 0.278, , , , , 4.273, 7.379, 13.895, , , 1, 0.192, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2, , , , , , -1.468, , 7.435, 7.435, , -33.288, -33.288, -33.288, , 47.775, , , 7.377, 13.696, 0, 0, -1.855, -1.913, -1.855, -1.913, 1, 24.441, 24.441, 0.025, 0.278, , , , , 4.306, 7.377, 13.696, , , 1, 0.266, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.25, , , , , , -1.454, , 11.027, 11.027, 1.647, -32.976, -32.976, -32.976, , 50.77, 35.572, 35.684, 7.377, 13.426, 0, 0, -2.041, -2.105, -2.041, -2.105, 1, 24.368, 24.368, 0.025, 0.278, , , , , 4.34, 7.377, 13.426, , , 1, 0.328, 0, 0, 14.4, 1.647, 167, 0, 0, 0, 38.072, 4.239, 4.147, 114.8, 32.385, 100, 0, 0, 18.892, 18.892, 2, 0.639, 90, 0, 0, 97.5, 24.761, 0, 0, 0, 0, 0, 14, 0, 14.4, 0, 1.647, 167, 0, 0, 0, 38.072, 1, 0.004, 0.004, 114.8, 32.385, 100, 0, 0, 141, 18.892, 18.892, 2, 0.639, 0, 90, 0, 0, 97.5, 24.761, 0, 0, 0, 0, 
0.3, , , , , , -1.424, , 13.147, 13.147, 1.65, -32.258, -32.258, -32.258, , 58.966, 35.464, 36.008, 7.377, 13.132, 0, 0, -2.028, -2.091, -2.028, -2.091, 1, 24.295, 24.295, 0.025, 0.277, -6.443, -6.639, -6.443, -6.639, 4.348, 7.377, 13.132, , , 1, 0.378, 0, 0, 14.4, 1.65, 167, 0, 0, 0, 38.172, 4.279, 4.171, 114.8, 32.311, 100, 0, 0, 18.742, 18.742, 2, 0.637, 90, 0, 0, 97.5, 24.637, 0, 0, 0, 0, 0, 14, 0, 14.4, 0, 1.65, 167, 0, 0, 0, 38.172, 1, 0.004, 0.004, 114.8, 32.311, 100, 0, 0, 141, 18.742, 18.742, 2, 0.637, 0, 90, 0, 0, 97.5, 24.637, 0, 0, 0, 0, 
0.35, , , , , , -1.39, , 14.943, 14.943, 1.653, -31.451, -31.451, -31.451, 68.001, 59.825, 35.356, 36.332, 7.377, 12.919, 0, 0, -1.971, -2.032, -1.971, -2.032, 1, 24.224, 24.224, 0.025, 0.277, -6.258, -6.448, -6.258, -6.448, 4.336, 7.377, 12.919, , , 1, 0.428, 0, 0, 14.4, 1.653, 167, 0, 0, 0, 38.272, 4.319, 4.195, 114.8, 32.237, 100, 0, 0, 18.592, 18.592, 2, 0.635, 90, 0, 0, 97.5, 24.513, 0, 0, 0, 0, 0, 14, 0, 14.4, 0, 1.653, 167, 0, 0, 0, 38.272, 1, 0.004, 0.004, 114.8, 32.237, 100, 0, 0, 141, 18.592, 18.592, 2, 0.635, 0, 90, 0, 0, 97.5, 24.513, 0, 0, 0, 0, 
0.4, , , , , , -1.261, , 16.733, 16.733, 1.656, -28.39, -28.39, -28.39, 68.348, 60.684, 35.248, 36.656, 7.377, 12.738, 0, 0, -1.774, -1.829, -1.774, -1.829, 1, 24.156, 24.156, 0.025, 0.276, -5.631, -5.801, -5.631, -5.801, 4.325, 7.377, 12.738, , , 1, 0.478, 0, 0, 14.4, 1.656, 167, 0, 0, 0, 38.372, 4.359, 4.219, 114.8, 32.163, 100, 0, 0, 18.442, 18.442, 2, 0.633, 90, 0, 0, 97.5, 24.389, 0, 0, 0, 0, 0, 14, 0, 14.4, 0, 1.656, 167, 0, 0, 0, 38.372, 1, 0.004, 0.004, 114.8, 32.163, 100, 0, 0, 141, 18.442, 18.442, 2, 0.633, 0, 90, 0, 0, 97.5, 24.389, 0, 0, 0, 0, 
0.45, , , , , , -0.752, , 18.502, 18.502, 1.659, -16.313, -16.313, -16.313, 68.695, 61.543, 35.14, 36.98, 7.377, 12.584, 0, 0, -1.018, -1.051, -1.018, -1.051, 1, 24.087, 24.087, 0.025, 0.275, -3.236, -3.334, -3.236, -3.334, 4.313, 7.377, 12.584, , , 1, 0.528, 0, 0, 14.4, 1.659, 167, 0, 0, 0, 38.472, 4.399, 4.243, 114.8, 32.089, 100, 0, 0, 18.292, 18.292, 2, 0.631, 90, 0, 0, 97.5, 24.265, 0, 0, 0, 0, 0, 14, 0, 14.4, 0, 1.659, 167, 0, 0, 0, 38.472, 1, 0.004, 0.004, 114.8, 32.089, 100, 0, 0, 141, 18.292, 18.292, 2, 0.631, 0, 90, 0, 0, 97.5, 24.265, 0, 0, 0, 0, 
