Time, (DWRT ATMO) Humidity, (DWRT ATMO) Pressure, (DWRT ATMO) Temperature 1, (DWRT ATMO) Temperature 2, (DWRT CPU) ????????????????????????????????????????????????????????????????, (DWRT CPU) Acceleration, (DWRT CPU) Correction Factor, (DWRT CPU) Distance, (DWRT CPU) Distance 1, (DWRT CPU) Engine RPM, (DWRT CPU) Force, (DWRT CPU) Force 1, (DWRT CPU) Force Drum 1, (DWRT CPU) Gear Ratio, (DWRT CPU) Inductive 1 Signal Strength, (DWRT CPU) Internal Temp 1, (DWRT CPU) Internal Temp 2, (DWRT CPU) LC1 Volts Petrol AFR, (DWRT CPU) LC2 Volts Petrol AFR2, (DWRT CPU) Link 0 Status, (DWRT CPU) Link 1 Status, (DWRT CPU) Power, (DWRT CPU) Power (uncorrected), (DWRT CPU) Power Drum 1, (DWRT CPU) Power Drum 1 (uncorrected), (DWRT CPU) Sampling, (DWRT CPU) Speed, (DWRT CPU) Speed 1, (DWRT CPU) TCP RX kB/s, (DWRT CPU) TCP TX kB/s, (DWRT CPU) Torque, (DWRT CPU) Torque (uncorrected), (DWRT CPU) Torque Drum 1, (DWRT CPU) Torque Drum 1 (uncorrected), (DWRT CPU) UDP RX kB/s, (DWRT CPU) User Analog 1, (DWRT CPU) User Analog 2, (DWRT CPU) User Analog 3, (DWRT CPU) User Analog 4, (Gen) Sampling, (Gen) Sampling Duration, (Harley - ECU Type 14 SW Level 141) Accel Enrichment, (Harley - ECU Type 14 SW Level 141) Decel Enleanment, (Harley - ECU Type 14 SW Level 141) Desired Air/Fuel, (Harley - ECU Type 14 SW Level 141) Engine Speed, (Harley - ECU Type 14 SW Level 141) Engine Temperature, (Harley - ECU Type 14 SW Level 141) Front Adaptive Fuel Factor, (Harley - ECU Type 14 SW Level 141) Front Closed Loop Integrator, (Harley - ECU Type 14 SW Level 141) Front Spark Knock Retard, (Harley - ECU Type 14 SW Level 141) Idle Air Control Motor Position, (Harley - ECU Type 14 SW Level 141) Injector Time Front, (Harley - ECU Type 14 SW Level 141) Injector Time Rear, (Harley - ECU Type 14 SW Level 141) Intake Air Temperature, (Harley - ECU Type 14 SW Level 141) Manifold Absolute Pressure, (Harley - ECU Type 14 SW Level 141) Rear Adaptive Fuel Factor, (Harley - ECU Type 14 SW Level 141) Rear Closed Loop Integrator, (Harley - ECU Type 14 SW Level 141) Rear Spark Knock Retard, (Harley - ECU Type 14 SW Level 141) Spark Advance Front, (Harley - ECU Type 14 SW Level 141) Spark Advance Rear, (Harley - ECU Type 14 SW Level 141) Throttle Position, (Harley - ECU Type 14 SW Level 141) Throttle Position Sensor Voltage, (Harley - ECU Type 14 SW Level 141) VE Front, (Harley - ECU Type 14 SW Level 141) VE New Front, (Harley - ECU Type 14 SW Level 141) VE New Rear, (Harley - ECU Type 14 SW Level 141) VE Rear, (Harley - ECU Type 14 SW Level 141) Vehicle Speed, (Harley - ECU Type 14 SW Level 141) WBO2 AFR Front, (Harley - ECU Type 14 SW Level 141) WBO2 AFR Rear, (PV) Accel Enrichment, (PV) AT Lambda 1, (PV) AT Lambda 2, (PV) Battery Voltage, (PV) Decel Enleanment, (PV) Desired Air/Fuel, (PV) Desired Lambda, (PV) Engine Speed, (PV) Engine Temperature, (PV) Front Adaptive Fuel Factor, (PV) Front Closed Loop Integrator, (PV) Front Spark Knock Retard, (PV) Idle Air Control Motor Position, (PV) Idle Set Speed, (PV) Injector Time Front, (PV) Injector Time Rear, (PV) Intake Air Temperature, (PV) Manifold Absolute Pressure, (PV) Rear Adaptive Fuel Factor, (PV) Rear Closed Loop Integrator, (PV) Rear Spark Knock Retard, (PV) Software Level, (PV) Spark Advance Front, (PV) Spark Advance Rear, (PV) Throttle Position, (PV) Throttle Position Sensor, (PV) Twistgrip Position, (PV) VE Front, (PV) VE New Front, (PV) VE New Rear, (PV) VE Rear, (PV) Vehicle Speed, (PV) Warm-up Fuel AFR (Lambda), (PV) Warm-up Fuel AFR (Ratio), (PV) WBO2 AFR Front, (PV) WBO2 AFR Rear, 
0, , , , , , 0.97, , , , , 24.73, 24.73, 24.73, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.05, , , , , , 0.884, , , , 1.97, 22.685, 22.685, 22.685, 52.151, , , , , , , , , , , , , 37.75, 37.75, , , , , , , , , , , , 1, 0.068, 0.195, 0, 14.446, 1.97, 167, 0, 0, 0, 58.485, 8.641, 8.324, 111.2, 50.575, 100, 0, 0, 29.338, 29.433, 10.538, 0.985, 106.067, 0, 0, 115.271, 37.984, 0, 0, 0.195, 0, 0, 14, 0, 14.446, 0, 1.97, 167, 0, 0, 0, 58.485, 1, 0.008, 0.008, 111.2, 50.575, 100, 0, 0, 141, 29.338, 29.433, 10.538, 0.985, 0, 106.067, 0, 0, 115.271, 37.984, 0, 0, 0, 0, 
0.1, , , , , , 1.149, , 4.093, 4.093, 1.978, 28.991, 28.991, 28.991, 52.157, , , , 7.377, 13.133, , , 2.787, 2.834, 2.787, 2.834, , 37.812, 37.812, 0.025, 0.139, 7.406, 7.532, 7.406, 7.532, 4.403, 7.377, 13.133, , , 1, 0.121, 0.891, 0, 14.254, 1.978, 167, 0, 0, 0, 60.215, 10.359, 9.55, 111.2, 53.414, 100, 0, 0, 28.762, 29.192, 12.462, 1.074, 106.308, 0, 0, 114.454, 38.284, 0, 0, 0.891, 0, 0, 14, 0, 14.254, 0, 1.978, 167, 0, 0, 0, 60.215, 1, 0.01, 0.01, 111.2, 53.414, 100, 0, 0, 141, 28.762, 29.192, 12.462, 1.074, 0, 106.308, 0, 0, 114.454, 38.284, 0, 0, 0, 0, 
0.15, , , , , , 2.163, , 9.588, 9.588, 1.985, 53.043, 53.043, 53.043, 52.084, 94.601, , , 7.377, 13.127, 0, 0, 5.965, 6.067, 5.965, 6.067, 1, 37.959, 37.959, 0.025, 0.139, 15.8, 16.069, 15.8, 16.069, 4.402, 7.377, 13.127, , , 1, 0.215, 1.587, 0, 14.062, 1.985, 167, 0, 0, 0, 61.946, 12.078, 10.777, 111.2, 56.254, 100, 0, 0, 28.185, 28.952, 14.385, 1.164, 106.548, 0, 0, 113.637, 38.584, 0, 0, 1.587, 0, 0, 14, 0, 14.062, 0, 1.985, 167, 0, 0, 0, 61.946, 1, 0.012, 0.011, 111.2, 56.254, 100, 0, 0, 141, 28.185, 28.952, 14.385, 1.164, 0, 106.548, 0, 0, 113.637, 38.584, 0, 0, 0, 0, 
0.2, , , , , , 3.963, , 14.262, 14.262, 1.993, 95.76, 95.76, 95.76, 51.92, 88.839, 35.42, 36.807, 7.377, 13.116, 0, 0, 10.259, 10.434, 10.259, 10.434, 1, 38.206, 38.206, 0.025, 0.138, 27.064, 27.523, 27.064, 27.523, 4.401, 7.377, 13.116, , , 1, 0.292, 2.283, 0, 13.869, 1.993, 167, 0, 0, 0, 63.677, 13.796, 12.004, 111.2, 59.093, 100, 0, 0, 27.608, 28.712, 16.308, 1.253, 106.788, 0, 0, 112.819, 38.884, 0, 0, 2.283, 0, 0, 14, 0, 13.869, 0, 1.993, 167, 0, 0, 0, 63.677, 1, 0.014, 0.012, 111.2, 59.093, 100, 0, 0, 141, 27.608, 28.712, 16.308, 1.253, 0, 106.788, 0, 0, 112.819, 38.884, 0, 0, 0, 0, 
0.25, , , , , , 6.246, , 18.432, 18.432, 2, 149.917, 149.917, 149.917, 51.727, 83.078, 35.42, 36.483, 7.377, 13.087, 0, 0, 15.238, 15.496, 15.238, 15.496, 1, 38.505, 38.505, 0.025, 0.138, 40.085, 40.765, 40.085, 40.765, 4.401, 7.377, 13.087, , , 1, 0.346, 2.98, 0, 13.677, 2, 167, 0, 0, 0, 65.408, 15.514, 13.231, 111.2, 61.933, 100, 0, 0, 27.031, 28.471, 18.231, 1.343, 107.029, 0, 0, 112.002, 39.184, 0, 0, 2.98, 0, 0, 14, 0, 13.677, 0, 2, 167, 0, 0, 0, 65.408, 1, 0.015, 0.013, 111.2, 61.933, 100, 0, 0, 141, 27.031, 28.471, 18.231, 1.343, 0, 107.029, 0, 0, 112.002, 39.184, 0, 0, 0, 0, 
0.3, , , , , , 7.614, , 21.326, 21.326, 2.007, 182.38, 182.38, 182.38, 51.517, 77.316, 35.42, 36.159, 7.377, 13.059, 0, 0, 18.661, 18.977, 18.661, 18.977, 1, 38.853, 38.853, 0.025, 0.137, 48.862, 49.69, 48.862, 49.69, 4.4, 7.377, 13.059, , , 1, 0.396, 3.669, 0, 13.483, 2.007, 167, 0, 0, 0, 67.122, 17.232, 14.452, 111.2, 64.79, 100, 0, 0, 26.448, 28.228, 20.175, 1.433, 107.272, 0, 0, 111.167, 39.476, 0, 0, 3.669, 0, 0, 14, 0, 13.483, 0, 2.007, 167, 0, 0, 0, 67.122, 1, 0.017, 0.015, 111.2, 64.79, 100, 0, 0, 141, 26.448, 28.228, 20.175, 1.433, 0, 107.272, 0, 0, 111.167, 39.476, 0, 0, 0, 0, 
0.35, , , , , , 8.768, , 24.533, 24.533, 2.013, 209.752, 209.752, 209.752, 51.217, 71.555, 35.42, 35.835, 7.377, 13.042, 0, 0, 21.681, 22.048, 21.681, 22.048, 1, 39.517, 39.517, 0.025, 0.137, 56.404, 57.357, 56.404, 57.357, 4.406, 7.377, 13.042, , , 1, 0.446, 4.276, 0, 13.264, 2.013, 167, 0, 0, 0, 68.651, 18.945, 15.596, 111.2, 67.852, 100, 0, 0, 25.793, 27.955, 22.358, 1.53, 107.545, 0, 0, 110.13, 39.679, 0, 0, 4.276, 0, 0, 14, 0, 13.264, 0, 2.013, 167, 0, 0, 0, 68.651, 1, 0.019, 0.016, 111.2, 67.852, 100, 0, 0, 141, 25.793, 27.955, 22.358, 1.53, 0, 107.545, 0, 0, 110.13, 39.679, 0, 0, 0, 0, 
0.4, , , , , , 9.519, , 28.753, 28.753, 2.019, 227.59, 227.59, 227.59, 50.996, 65.794, 35.42, 35.511, 7.377, 13.021, 0, 0, 23.921, 24.325, 23.921, 24.325, 1, 40.092, 40.092, 0.025, 0.137, 61.465, 62.503, 61.465, 62.503, 4.414, 7.377, 13.021, , , 1, 0.496, 4.883, 0, 13.046, 2.019, 167, 0, 0, 0, 70.179, 20.658, 16.74, 111.2, 70.914, 100, 0, 0, 25.138, 27.682, 24.541, 1.627, 107.818, 0, 0, 109.093, 39.882, 0, 0, 4.883, 0, 0, 14, 0, 13.046, 0, 2.019, 167, 0, 0, 0, 70.179, 1, 0.021, 0.017, 111.2, 70.914, 100, 0, 0, 141, 25.138, 27.682, 24.541, 1.627, 0, 107.818, 0, 0, 109.093, 39.882, 0, 0, 0, 0, 
0.45, , , , , , 9.907, , 32.166, 32.166, 2.025, 236.796, 236.796, 236.796, 50.868, 60.032, 35.446, 35.446, 7.377, 12.985, 0, 0, 25.212, 25.638, 25.212, 25.638, 1, 40.563, 40.563, 0.025, 0.137, 64.109, 65.191, 64.109, 65.191, 4.421, 7.377, 12.985, , , 1, 0.547, 5.49, 0, 12.828, 2.025, 167, 0, 0, 0, 71.707, 22.371, 17.884, 111.2, 73.977, 100, 0, 0, 24.483, 27.409, 26.725, 1.724, 108.091, 0, 0, 108.056, 40.085, 0, 0, 5.49, 0, 0, 14, 0, 12.828, 0, 2.025, 167, 0, 0, 0, 71.707, 1, 0.022, 0.018, 111.2, 73.977, 100, 0, 0, 141, 24.483, 27.409, 26.725, 1.724, 0, 108.091, 0, 0, 108.056, 40.085, 0, 0, 0, 0, 
