Time, (DWRT ATMO) Humidity, (DWRT ATMO) Pressure, (DWRT ATMO) Temperature 1, (DWRT ATMO) Temperature 2, (DWRT CPU) ????????????????????????????????????????????????????????????????, (DWRT CPU) Acceleration, (DWRT CPU) Correction Factor, (DWRT CPU) Distance, (DWRT CPU) Distance 1, (DWRT CPU) Engine RPM, (DWRT CPU) Force, (DWRT CPU) Force 1, (DWRT CPU) Force Drum 1, (DWRT CPU) Gear Ratio, (DWRT CPU) Inductive 1 Signal Strength, (DWRT CPU) Internal Temp 1, (DWRT CPU) Internal Temp 2, (DWRT CPU) LC1 Volts Petrol AFR, (DWRT CPU) LC2 Volts Petrol AFR2, (DWRT CPU) Link 0 Status, (DWRT CPU) Link 1 Status, (DWRT CPU) Power, (DWRT CPU) Power (uncorrected), (DWRT CPU) Power Drum 1, (DWRT CPU) Power Drum 1 (uncorrected), (DWRT CPU) Sampling, (DWRT CPU) Speed, (DWRT CPU) Speed 1, (DWRT CPU) TCP RX kB/s, (DWRT CPU) TCP TX kB/s, (DWRT CPU) Torque, (DWRT CPU) Torque (uncorrected), (DWRT CPU) Torque Drum 1, (DWRT CPU) Torque Drum 1 (uncorrected), (DWRT CPU) UDP RX kB/s, (DWRT CPU) User Analog 1, (DWRT CPU) User Analog 2, (DWRT CPU) User Analog 3, (DWRT CPU) User Analog 4, (Gen) Sampling, (Gen) Sampling Duration, (Harley - ECU Type 14 SW Level 141) Accel Enrichment, (Harley - ECU Type 14 SW Level 141) Decel Enleanment, (Harley - ECU Type 14 SW Level 141) Desired Air/Fuel, (Harley - ECU Type 14 SW Level 141) Engine Speed, (Harley - ECU Type 14 SW Level 141) Engine Temperature, (Harley - ECU Type 14 SW Level 141) Front Adaptive Fuel Factor, (Harley - ECU Type 14 SW Level 141) Front Closed Loop Integrator, (Harley - ECU Type 14 SW Level 141) Front Spark Knock Retard, (Harley - ECU Type 14 SW Level 141) Idle Air Control Motor Position, (Harley - ECU Type 14 SW Level 141) Injector Time Front, (Harley - ECU Type 14 SW Level 141) Injector Time Rear, (Harley - ECU Type 14 SW Level 141) Intake Air Temperature, (Harley - ECU Type 14 SW Level 141) Manifold Absolute Pressure, (Harley - ECU Type 14 SW Level 141) Rear Adaptive Fuel Factor, (Harley - ECU Type 14 SW Level 141) Rear Closed Loop Integrator, (Harley - ECU Type 14 SW Level 141) Rear Spark Knock Retard, (Harley - ECU Type 14 SW Level 141) Spark Advance Front, (Harley - ECU Type 14 SW Level 141) Spark Advance Rear, (Harley - ECU Type 14 SW Level 141) Throttle Position, (Harley - ECU Type 14 SW Level 141) Throttle Position Sensor Voltage, (Harley - ECU Type 14 SW Level 141) VE Front, (Harley - ECU Type 14 SW Level 141) VE New Front, (Harley - ECU Type 14 SW Level 141) VE New Rear, (Harley - ECU Type 14 SW Level 141) VE Rear, (Harley - ECU Type 14 SW Level 141) Vehicle Speed, (Harley - ECU Type 14 SW Level 141) WBO2 AFR Front, (Harley - ECU Type 14 SW Level 141) WBO2 AFR Rear, (PV) Accel Enrichment, (PV) AT Lambda 1, (PV) AT Lambda 2, (PV) Battery Voltage, (PV) Decel Enleanment, (PV) Desired Air/Fuel, (PV) Desired Lambda, (PV) Engine Speed, (PV) Engine Temperature, (PV) Front Adaptive Fuel Factor, (PV) Front Closed Loop Integrator, (PV) Front Spark Knock Retard, (PV) Idle Air Control Motor Position, (PV) Idle Set Speed, (PV) Injector Time Front, (PV) Injector Time Rear, (PV) Intake Air Temperature, (PV) Manifold Absolute Pressure, (PV) Rear Adaptive Fuel Factor, (PV) Rear Closed Loop Integrator, (PV) Rear Spark Knock Retard, (PV) Software Level, (PV) Spark Advance Front, (PV) Spark Advance Rear, (PV) Throttle Position, (PV) Throttle Position Sensor, (PV) Twistgrip Position, (PV) VE Front, (PV) VE New Front, (PV) VE New Rear, (PV) VE Rear, (PV) Vehicle Speed, (PV) Warm-up Fuel AFR (Lambda), (PV) Warm-up Fuel AFR (Ratio), (PV) WBO2 AFR Front, (PV) WBO2 AFR Rear, 
0, , , , , , 0.626, , , , , 16.75, 16.75, 16.75, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.05, , , , , , 0.817, , , , , 21.275, 21.275, 21.275, , , , , , , , , , , , , , 47.589, 47.589, , , , , , , , , , , , 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.1, , , , , , 0.898, , 6.934, 6.934, , 23.196, 23.196, 23.196, , , , , , , , , 3.204, 3.249, 3.204, 3.249, , 47.65, 47.65, 0.025, 0.135, , , , , 4.975, , , , , 1, 0.075, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.15, , , , , , 0.914, , 13.347, 13.347, 2.495, 23.584, 23.584, 23.584, , , , , 7.377, 12.463, 0, 0, 3.156, 3.2, 3.156, 3.2, 1, 47.717, 47.717, 0.025, 0.135, 6.502, 6.596, 6.502, 6.596, 5, 7.377, 12.463, , , 1, 0.126, 0.009, 0, 14.5, 2.495, 140, 0, 0, 0, 48.027, 4.727, 4.626, 102.2, 31.71, 100, 0, 0, 32.012, 32.019, 6, 0.8, 93.513, 0, 0, 102.013, 48.472, 0, 0, 0.009, 0, 0, 14, 0, 14.5, 0, 2.495, 140, 0, 0, 0, 48.027, 1.008, 0.005, 0.005, 102.2, 31.71, 100, 0, 0, 141, 32.012, 32.019, 6, 0.8, 0, 93.513, 0, 0, 102.013, 48.472, 0, 0, 0, 0, 
0.2, , , , , , 0.913, , 18.574, 18.574, 2.498, 23.563, 23.563, 23.563, 52.27, , 35.42, 35.705, 7.379, 12.459, 0, 0, 3.103, 3.146, 3.103, 3.146, 1, 47.8, 47.8, 0.025, 0.136, 6.382, 6.472, 6.382, 6.472, 5.024, 7.379, 12.459, , , 1, 0.201, 0.243, 0, 14.5, 2.498, 140, 0, 0, 0, 48.7, 5.153, 5.284, 102.2, 31.958, 100, 0, 0, 32.3, 32.5, 6, 0.806, 93.85, 0, 0, 102.35, 48.532, 0, 0, 0.243, 0, 0, 14.01, 0, 14.5, 0, 2.498, 140, 0, 0, 0, 48.7, 1.008, 0.005, 0.006, 102.2, 31.958, 100, 0, 0, 141, 32.3, 32.5, 6, 0.806, 0, 93.85, 0, 0, 102.35, 48.532, 0, 0, 0, 0, 
0.25, , , , , , 1.036, , 23.88, 23.88, 2.501, 26.497, 26.497, 26.497, 52.229, , 35.42, 35.561, 7.38, 12.456, 0, 0, 3.371, 3.42, 3.371, 3.42, 1, 47.88, 47.88, 0.025, 0.136, 7.048, 7.147, 7.048, 7.147, 5.048, 7.38, 12.456, , , 1, 0.299, 0.477, 0, 14.5, 2.501, 140, 0, 0, 0, 49.373, 5.579, 5.942, 102.2, 32.206, 100, 0, 0, 32.588, 32.981, 6, 0.812, 94.187, 0, 0, 102.687, 48.592, 0, 0, 0.477, 0, 0, 14.02, 0, 14.5, 0, 2.501, 140, 0, 0, 0, 49.373, 1.008, 0.006, 0.006, 102.2, 32.206, 100, 0, 0, 141, 32.588, 32.981, 6, 0.812, 0, 94.187, 0, 0, 102.687, 48.592, 0, 0, 0, 0, 
0.3, 17.671, , , 74.249, , 1.378, , 27.985, 27.985, 2.504, 34.598, 34.598, 34.598, 52.194, , 35.42, 35.417, 7.38, 12.454, 0, 0, 4.365, 4.427, 4.365, 4.427, 1, 47.934, 47.934, 0.025, 0.136, 9.159, 9.289, 9.159, 9.289, 5.05, 7.38, 12.454, , , 1, 0.351, 0.71, 0, 14.5, 2.504, 140, 0, 0, 0, 50.046, 6.005, 6.599, 102.2, 32.454, 100, 0, 0, 32.877, 33.462, 6, 0.818, 94.523, 0, 0, 103.023, 48.651, 0, 0, 0.71, 0, 0, 14.029, 0, 14.5, 0, 2.504, 140, 0, 0, 0, 50.046, 1.008, 0.006, 0.007, 102.2, 32.454, 100, 0, 0, 141, 32.877, 33.462, 6, 0.818, 0, 94.523, 0, 0, 103.023, 48.651, 0, 0, 0, 0, 
0.35, 17.672, , , 74.249, , 2.019, , 31.487, 31.487, 2.507, 49.805, 49.805, 49.805, 52.159, , 35.42, 35.273, 7.379, 12.452, 0, 0, 6.303, 6.392, 6.303, 6.392, 1, 48.019, 48.019, 0.025, 0.136, 13.202, 13.389, 13.202, 13.389, 5.013, 7.379, 12.452, , , 1, 0.401, 0.944, 0, 14.5, 2.507, 140, 0, 0, 0, 50.719, 6.431, 7.257, 102.2, 32.702, 100, 0, 0, 33.165, 33.942, 6, 0.823, 94.86, 0, 0, 103.36, 48.711, 0, 0, 0.944, 0, 0, 14.039, 0, 14.5, 0, 2.507, 140, 0, 0, 0, 50.719, 1.008, 0.007, 0.007, 102.2, 32.702, 100, 0, 0, 141, 33.165, 33.942, 6, 0.823, 0, 94.86, 0, 0, 103.36, 48.711, 0, 0, 0, 0, 
0.4, 17.673, , , 74.248, , 3.061, , 35.025, 35.025, 2.51, 74.523, 74.523, 74.523, 52.091, , 35.42, 35.129, 7.379, 12.458, 0, 0, 9.46, 9.595, 9.46, 9.595, 1, 48.147, 48.147, 0.025, 0.136, 19.785, 20.068, 19.785, 20.068, 4.977, 7.379, 12.458, , , 1, 0.451, 1.178, 0, 14.5, 2.51, 140, 0, 0, 0, 51.392, 6.857, 7.915, 102.2, 32.95, 100, 0, 0, 33.454, 34.423, 6, 0.829, 95.196, 0, 0, 103.696, 48.77, 0, 0, 1.178, 0, 0, 14.048, 0, 14.5, 0, 2.51, 140, 0, 0, 0, 51.392, 1.008, 0.007, 0.008, 102.2, 32.95, 100, 0, 0, 141, 33.454, 34.423, 6, 0.829, 0, 95.196, 0, 0, 103.696, 48.77, 0, 0, 0, 0, 
0.45, 17.674, , , 74.247, , 4.33, , 38.51, 38.51, 2.518, 104.634, 104.634, 104.634, 51.993, , 35.401, 35.135, 7.379, 12.459, 0, 0, 13.35, 13.541, 13.35, 13.541, 1, 48.326, 48.326, 0.025, 0.136, 27.86, 28.26, 27.86, 28.26, 4.94, 7.379, 12.459, , , 1, 0.5, 1.345, 0, 14.5, 2.518, 140, 0, 0, 0, 53.425, 7.67, 8.978, 102.2, 35.831, 100, 0, 0, 33.762, 34.938, 7.4, 0.895, 96.3, 0, 0, 104.319, 48.997, 0, 0, 1.345, 0, 0, 14.041, 0, 14.5, 0, 2.518, 140, 0, 0, 0, 53.425, 1.008, 0.008, 0.009, 102.2, 35.831, 100, 0, 0, 141, 33.762, 34.938, 7.4, 0.895, 0, 96.3, 0, 0, 104.319, 48.997, 0, 0, 0, 0, 
